λ,μ,p,n,snr,true_p,tau,MSE
1.0,10.0,20.0,200.0,2.333333333333333,100.0,0.0,3.4392898627512363
1.0,10.0,20.0,200.0,3.6666666666666665,100.0,0.0,4.773711361467772
1.0,10.0,20.0,200.0,5.0,100.0,0.0,6.106665524093921
1.0,10.0,21.0,200.0,1.0,100.0,0.0,2.100255121737061
1.0,10.0,21.0,200.0,2.333333333333333,100.0,0.0,3.4189886006911387
1.0,10.0,21.0,200.0,3.6666666666666665,100.0,0.0,4.732911499807524
1.0,10.0,21.0,200.0,5.0,100.0,0.0,6.044565775060426
1.0,10.0,23.0,200.0,1.0,100.0,0.0,2.074938854007425
1.0,10.0,23.0,200.0,2.333333333333333,100.0,0.0,3.3687395868743204
1.0,10.0,23.0,200.0,3.6666666666666665,100.0,0.0,4.659993787471831
1.0,10.0,23.0,200.0,5.0,100.0,0.0,5.950047067583567
1.0,10.0,25.0,200.0,1.0,100.0,0.0,2.0853735432330462
1.0,10.0,25.0,200.0,2.333333333333333,100.0,0.0,3.3686042865157724
1.0,10.0,25.0,200.0,3.6666666666666665,100.0,0.0,4.647155317673357
1.0,10.0,25.0,200.0,5.0,100.0,0.0,5.9234994409405255
1.0,10.0,27.0,200.0,1.0,100.0,0.0,2.0462121165610063
1.0,10.0,27.0,200.0,2.333333333333333,100.0,0.0,3.285404629030257
1.0,10.0,27.0,200.0,3.6666666666666665,100.0,0.0,4.522368043020854
1.0,10.0,27.0,200.0,5.0,100.0,0.0,5.758280235293204
1.0,10.0,29.0,200.0,1.0,100.0,0.0,2.066099147406468
1.0,10.0,29.0,200.0,2.333333333333333,100.0,0.0,3.301935536003804
1.0,10.0,29.0,200.0,3.6666666666666665,100.0,0.0,4.533303342475226
1.0,10.0,29.0,200.0,5.0,100.0,0.0,5.762563807963069
1.0,10.0,31.0,200.0,1.0,100.0,0.0,2.040584695149203
1.0,10.0,31.0,200.0,2.333333333333333,100.0,0.0,3.225692801058534
1.0,10.0,31.0,200.0,3.6666666666666665,100.0,0.0,4.406844160185558
1.0,10.0,31.0,200.0,5.0,100.0,0.0,5.586129555026582
1.0,10.0,34.0,200.0,1.0,100.0,0.0,2.0799796855522947
1.0,10.0,34.0,200.0,2.333333333333333,100.0,0.0,3.2305366351081872
1.0,10.0,34.0,200.0,3.6666666666666665,100.0,0.0,4.375999549495167
1.0,10.0,34.0,200.0,5.0,100.0,0.0,5.519060165170647
1.0,10.0,36.0,200.0,1.0,100.0,0.0,2.0217149868572943
1.0,10.0,36.0,200.0,2.333333333333333,100.0,0.0,3.0959410477193137
1.0,10.0,36.0,200.0,3.6666666666666665,100.0,0.0,4.165311946595501
1.0,10.0,36.0,200.0,5.0,100.0,0.0,5.232393197089636
1.0,10.0,39.0,200.0,1.0,100.0,0.0,2.101850820236974
1.0,10.0,39.0,200.0,2.333333333333333,100.0,0.0,3.1941214956444246
1.0,10.0,39.0,200.0,3.6666666666666665,100.0,0.0,4.275796365261788
1.0,10.0,39.0,200.0,5.0,100.0,0.0,5.352474353280825
1.0,10.0,43.0,200.0,1.0,100.0,0.0,2.0444010183398413
1.0,10.0,43.0,200.0,2.333333333333333,100.0,0.0,3.0510793336305864
1.0,10.0,43.0,200.0,3.6666666666666665,100.0,0.0,4.049518871458864
1.0,10.0,43.0,200.0,5.0,100.0,0.0,5.044073079911492
1.0,10.0,46.0,200.0,1.0,100.0,0.0,2.036954693644856
1.0,10.0,46.0,200.0,2.333333333333333,100.0,0.0,3.0079358686551023
1.0,10.0,46.0,200.0,3.6666666666666665,100.0,0.0,3.971560116834739
1.0,10.0,46.0,200.0,5.0,100.0,0.0,4.931714908039757
1.0,10.0,50.0,200.0,1.0,100.0,0.0,2.281082096057702
1.0,10.0,50.0,200.0,2.333333333333333,100.0,0.0,3.369570594207681
1.0,10.0,50.0,200.0,3.6666666666666665,100.0,0.0,4.430434683992231
1.0,10.0,50.0,200.0,5.0,100.0,0.0,5.4782713645772905
1.0,10.0,54.0,200.0,1.0,100.0,0.0,2.296597289799957
1.0,10.0,54.0,200.0,2.333333333333333,100.0,0.0,3.326594572705937
1.0,10.0,54.0,200.0,3.6666666666666665,100.0,0.0,4.326212003032581
1.0,10.0,54.0,200.0,5.0,100.0,0.0,5.31150258278073
1.0,10.0,58.0,200.0,1.0,100.0,0.0,2.2235983205407326
1.0,10.0,58.0,200.0,2.333333333333333,100.0,0.0,3.178092301783125
1.0,10.0,58.0,200.0,3.6666666666666665,100.0,0.0,4.103942857453899
1.0,10.0,58.0,200.0,5.0,100.0,0.0,5.016285445067559
1.0,10.0,63.0,200.0,1.0,100.0,0.0,2.282441177847076
1.0,10.0,63.0,200.0,2.333333333333333,100.0,0.0,3.155995199535771
1.0,10.0,63.0,200.0,3.6666666666666665,100.0,0.0,3.9993298688428944
1.0,10.0,63.0,200.0,5.0,100.0,0.0,4.8284133779437965
1.0,10.0,68.0,200.0,1.0,100.0,0.0,2.166473448766272
1.0,10.0,68.0,200.0,2.333333333333333,100.0,0.0,2.856543203117853
1.0,10.0,68.0,200.0,3.6666666666666665,100.0,0.0,3.525894115721545
1.0,10.0,68.0,200.0,5.0,100.0,0.0,4.185474218901243
1.0,10.0,73.0,200.0,1.0,100.0,0.0,2.3014233542049696
1.0,10.0,73.0,200.0,2.333333333333333,100.0,0.0,3.0097590552036517
1.0,10.0,73.0,200.0,3.6666666666666665,100.0,0.0,3.685981525958061
1.0,10.0,73.0,200.0,5.0,100.0,0.0,4.347059701653727
1.0,10.0,79.0,200.0,1.0,100.0,0.0,2.4053061352460667
1.0,10.0,79.0,200.0,2.333333333333333,100.0,0.0,3.054259213637621
1.0,10.0,79.0,200.0,3.6666666666666665,100.0,0.0,3.673535926210492
1.0,10.0,79.0,200.0,5.0,100.0,0.0,4.278817545894532
1.0,10.0,85.0,200.0,1.0,100.0,0.0,2.2152077624456474
1.0,10.0,85.0,200.0,2.333333333333333,100.0,0.0,2.627516176237595
1.0,10.0,85.0,200.0,3.6666666666666665,100.0,0.0,3.025611345163434
1.0,10.0,85.0,200.0,5.0,100.0,0.0,3.417003682503746
1.0,10.0,92.0,200.0,1.0,100.0,0.0,2.213161255602336
1.0,10.0,92.0,200.0,2.333333333333333,100.0,0.0,2.440097535514777
1.0,10.0,92.0,200.0,3.6666666666666665,100.0,0.0,2.6578895824453705
1.0,10.0,92.0,200.0,5.0,100.0,0.0,2.871369295758021
1.0,10.0,100.0,200.0,1.0,100.0,0.0,2.0511063197184085
1.0,10.0,100.0,200.0,2.333333333333333,100.0,0.0,2.051106319718409
1.0,10.0,100.0,200.0,3.6666666666666665,100.0,0.0,2.0511063197184085
1.0,10.0,100.0,200.0,5.0,100.0,0.0,2.051106319718408
1.0,10.0,108.0,200.0,1.0,100.0,0.0,2.1961428486940404
1.0,10.0,108.0,200.0,2.333333333333333,100.0,0.0,2.196142848694041
1.0,10.0,108.0,200.0,3.6666666666666665,100.0,0.0,2.1961428486940413
1.0,10.0,108.0,200.0,5.0,100.0,0.0,2.196142848694042
1.0,10.0,116.0,200.0,1.0,100.0,0.0,2.309670847286458
1.0,10.0,116.0,200.0,2.333333333333333,100.0,0.0,2.3096708472864576
1.0,10.0,116.0,200.0,3.6666666666666665,100.0,0.0,2.309670847286458
1.0,10.0,116.0,200.0,5.0,100.0,0.0,2.309670847286457
1.0,10.0,126.0,200.0,1.0,100.0,0.0,3.0395204607305177
1.0,10.0,126.0,200.0,2.333333333333333,100.0,0.0,3.039520460730521
1.0,10.0,126.0,200.0,3.6666666666666665,100.0,0.0,3.0395204607305257
1.0,10.0,126.0,200.0,5.0,100.0,0.0,3.039520460730527
1.0,10.0,136.0,200.0,1.0,100.0,0.0,4.134251135746983
1.0,10.0,136.0,200.0,2.333333333333333,100.0,0.0,4.13425113574699
1.0,10.0,136.0,200.0,3.6666666666666665,100.0,0.0,4.1342511357469975
1.0,10.0,136.0,200.0,5.0,100.0,0.0,4.134251135747001
1.0,10.0,147.0,200.0,1.0,100.0,0.0,4.8691099288208735
1.0,10.0,147.0,200.0,2.333333333333333,100.0,0.0,4.86910992882088
1.0,10.0,147.0,200.0,3.6666666666666665,100.0,0.0,4.869109928820884
1.0,10.0,147.0,200.0,5.0,100.0,0.0,4.869109928820885
1.0,10.0,158.0,200.0,1.0,100.0,0.0,5.762114558597389
1.0,10.0,158.0,200.0,2.333333333333333,100.0,0.0,5.7621145585973865
1.0,10.0,158.0,200.0,3.6666666666666665,100.0,0.0,5.762114558597385
1.0,10.0,158.0,200.0,5.0,100.0,0.0,5.762114558597384
1.0,10.0,171.0,200.0,1.0,100.0,0.0,6.609515641116108
1.0,10.0,171.0,200.0,2.333333333333333,100.0,0.0,6.609515641116101
1.0,10.0,171.0,200.0,3.6666666666666665,100.0,0.0,6.609515641116089
1.0,10.0,171.0,200.0,5.0,100.0,0.0,6.609515641116078
1.0,10.0,185.0,200.0,1.0,100.0,0.0,16.681757933120686
1.0,10.0,185.0,200.0,2.333333333333333,100.0,0.0,16.681757933120803
1.0,10.0,185.0,200.0,3.6666666666666665,100.0,0.0,16.681757933120885
1.0,10.0,185.0,200.0,5.0,100.0,0.0,16.68175793312094
1.0,10.0,200.0,200.0,1.0,100.0,0.0,122.6746237612444
1.0,10.0,200.0,200.0,2.333333333333333,100.0,0.0,122.67462376107277
1.0,10.0,200.0,200.0,3.6666666666666665,100.0,0.0,122.67462376094664
1.0,10.0,200.0,200.0,5.0,100.0,0.0,122.67462376084217
1.0,10.0,216.0,200.0,1.0,100.0,0.0,12.417596831205463
1.0,10.0,216.0,200.0,2.333333333333333,100.0,0.0,12.49117611569391
1.0,10.0,216.0,200.0,3.6666666666666665,100.0,0.0,12.565284460709991
1.0,10.0,216.0,200.0,5.0,100.0,0.0,12.639642305657226
1.0,10.0,234.0,200.0,1.0,100.0,0.0,6.034592449489218
1.0,10.0,234.0,200.0,2.333333333333333,100.0,0.0,6.225022724226468
1.0,10.0,234.0,200.0,3.6666666666666665,100.0,0.0,6.413808558213824
1.0,10.0,234.0,200.0,5.0,100.0,0.0,6.601818889527243
1.0,10.0,254.0,200.0,1.0,100.0,0.0,4.751385455638493
1.0,10.0,254.0,200.0,2.333333333333333,100.0,0.0,5.011328140664763
1.0,10.0,254.0,200.0,3.6666666666666665,100.0,0.0,5.271001216197348
1.0,10.0,254.0,200.0,5.0,100.0,0.0,5.530547146447681
1.0,10.0,275.0,200.0,1.0,100.0,0.0,3.726817207957031
1.0,10.0,275.0,200.0,2.333333333333333,100.0,0.0,4.094066432057336
1.0,10.0,275.0,200.0,3.6666666666666665,100.0,0.0,4.460881404040935
1.0,10.0,275.0,200.0,5.0,100.0,0.0,4.82749158684152
1.0,10.0,297.0,200.0,1.0,100.0,0.0,3.437968658565357
1.0,10.0,297.0,200.0,2.333333333333333,100.0,0.0,3.859301061762203
1.0,10.0,297.0,200.0,3.6666666666666665,100.0,0.0,4.281999328248583
1.0,10.0,297.0,200.0,5.0,100.0,0.0,4.705341722918572
1.0,10.0,322.0,200.0,1.0,100.0,0.0,3.123334430530525
1.0,10.0,322.0,200.0,2.333333333333333,100.0,0.0,3.613077578064402
1.0,10.0,322.0,200.0,3.6666666666666665,100.0,0.0,4.105352145939628
1.0,10.0,322.0,200.0,5.0,100.0,0.0,4.598820507658555
1.0,10.0,348.0,200.0,1.0,100.0,0.0,2.8615942924482543
1.0,10.0,348.0,200.0,2.333333333333333,100.0,0.0,3.445730706614519
1.0,10.0,348.0,200.0,3.6666666666666665,100.0,0.0,4.031461963481957
1.0,10.0,348.0,200.0,5.0,100.0,0.0,4.617945333053557
1.0,10.0,377.0,200.0,1.0,100.0,0.0,2.656160419932762
1.0,10.0,377.0,200.0,2.333333333333333,100.0,0.0,3.329041897997762
1.0,10.0,377.0,200.0,3.6666666666666665,100.0,0.0,4.002001760922247
1.0,10.0,377.0,200.0,5.0,100.0,0.0,4.674998589403653
1.0,10.0,408.0,200.0,1.0,100.0,0.0,2.556323785721723
1.0,10.0,408.0,200.0,2.333333333333333,100.0,0.0,3.2662801406752884
1.0,10.0,408.0,200.0,3.6666666666666665,100.0,0.0,3.978222493835014
1.0,10.0,408.0,200.0,5.0,100.0,0.0,4.69110142492822
1.0,10.0,442.0,200.0,1.0,100.0,0.0,2.438883893509398
1.0,10.0,442.0,200.0,2.333333333333333,100.0,0.0,3.176737014129257
1.0,10.0,442.0,200.0,3.6666666666666665,100.0,0.0,3.9175317598152897
1.0,10.0,442.0,200.0,5.0,100.0,0.0,4.659713748005908
1.0,10.0,479.0,200.0,1.0,100.0,0.0,2.3238272387411736
1.0,10.0,479.0,200.0,2.333333333333333,100.0,0.0,3.1132477529838565
1.0,10.0,479.0,200.0,3.6666666666666665,100.0,0.0,3.906206792455011
1.0,10.0,479.0,200.0,5.0,100.0,0.0,4.700834566890696
1.0,10.0,518.0,200.0,1.0,100.0,0.0,2.2298672104311947
1.0,10.0,518.0,200.0,2.333333333333333,100.0,0.0,3.03555179798152
1.0,10.0,518.0,200.0,3.6666666666666665,100.0,0.0,3.8462300565909033
1.0,10.0,518.0,200.0,5.0,100.0,0.0,4.659263283148665
1.0,10.0,561.0,200.0,1.0,100.0,0.0,2.215327788330365
1.0,10.0,561.0,200.0,2.333333333333333,100.0,0.0,3.0687407415170624
1.0,10.0,561.0,200.0,3.6666666666666665,100.0,0.0,3.9256576808072174
1.0,10.0,561.0,200.0,5.0,100.0,0.0,4.784227066737873
1.0,10.0,608.0,200.0,1.0,100.0,0.0,2.173177862730181
1.0,10.0,608.0,200.0,2.333333333333333,100.0,0.0,3.0765363104678567
1.0,10.0,608.0,200.0,3.6666666666666665,100.0,0.0,3.983920328805624
1.0,10.0,608.0,200.0,5.0,100.0,0.0,4.893202768089633
1.0,10.0,658.0,200.0,1.0,100.0,0.0,2.1168704813717656
1.0,10.0,658.0,200.0,2.333333333333333,100.0,0.0,3.0450326319309817
1.0,10.0,658.0,200.0,3.6666666666666665,100.0,0.0,3.976663782285637
1.0,10.0,658.0,200.0,5.0,100.0,0.0,4.909930880069483
1.0,10.0,712.0,200.0,1.0,100.0,0.0,2.0928003877623955
1.0,10.0,712.0,200.0,2.333333333333333,100.0,0.0,3.053865551746781
1.0,10.0,712.0,200.0,3.6666666666666665,100.0,0.0,4.0179861454215695
1.0,10.0,712.0,200.0,5.0,100.0,0.0,4.983547650783232
1.0,10.0,771.0,200.0,1.0,100.0,0.0,2.0766089300764325
1.0,10.0,771.0,200.0,2.333333333333333,100.0,0.0,3.067853689534364
1.0,10.0,771.0,200.0,3.6666666666666665,100.0,0.0,4.060776372982144
1.0,10.0,771.0,200.0,5.0,100.0,0.0,5.054490349482509
1.0,10.0,835.0,200.0,1.0,100.0,0.0,2.066671621059329
1.0,10.0,835.0,200.0,2.333333333333333,100.0,0.0,3.084140886457973
1.0,10.0,835.0,200.0,3.6666666666666665,100.0,0.0,4.103396542706755
1.0,10.0,835.0,200.0,5.0,100.0,0.0,5.123494643951562
1.0,10.0,904.0,200.0,1.0,100.0,0.0,2.056938025654136
1.0,10.0,904.0,200.0,2.333333333333333,100.0,0.0,3.100663734759002
1.0,10.0,904.0,200.0,3.6666666666666665,100.0,0.0,4.1458395863168525
1.0,10.0,904.0,200.0,5.0,100.0,0.0,5.191699311313104
1.0,10.0,979.0,200.0,1.0,100.0,0.0,2.037878528082236
1.0,10.0,979.0,200.0,2.333333333333333,100.0,0.0,3.098987997782046
1.0,10.0,979.0,200.0,3.6666666666666665,100.0,0.0,4.16255899147126
1.0,10.0,979.0,200.0,5.0,100.0,0.0,5.2272908165469865
1.0,10.0,1059.0,200.0,1.0,100.0,0.0,2.019664309446703
1.0,10.0,1059.0,200.0,2.333333333333333,100.0,0.0,3.0920193163309686
1.0,10.0,1059.0,200.0,3.6666666666666665,100.0,0.0,4.1674250280829455
1.0,10.0,1059.0,200.0,5.0,100.0,0.0,5.24426942334022
1.0,10.0,1147.0,200.0,1.0,100.0,0.0,2.004866040694784
1.0,10.0,1147.0,200.0,2.333333333333333,100.0,0.0,3.0925566709369545
1.0,10.0,1147.0,200.0,3.6666666666666665,100.0,0.0,4.183096816424969
1.0,10.0,1147.0,200.0,5.0,100.0,0.0,5.274980766299178
1.0,10.0,1242.0,200.0,1.0,100.0,0.0,2.000581124324198
1.0,10.0,1242.0,200.0,2.333333333333333,100.0,0.0,3.105986565720277
1.0,10.0,1242.0,200.0,3.6666666666666665,100.0,0.0,4.2145461399002935
1.0,10.0,1242.0,200.0,5.0,100.0,0.0,5.324593173210735
1.0,10.0,1344.0,200.0,1.0,100.0,0.0,1.9896219419117571
1.0,10.0,1344.0,200.0,2.333333333333333,100.0,0.0,3.102477896405937
1.0,10.0,1344.0,200.0,3.6666666666666665,100.0,0.0,4.218844909023786
1.0,10.0,1344.0,200.0,5.0,100.0,0.0,5.336867703379822
1.0,10.0,1455.0,200.0,1.0,100.0,0.0,1.9840290484807448
1.0,10.0,1455.0,200.0,2.333333333333333,100.0,0.0,3.114601275514446
1.0,10.0,1455.0,200.0,3.6666666666666665,100.0,0.0,4.248661963350371
1.0,10.0,1455.0,200.0,5.0,100.0,0.0,5.384367776241846
1.0,10.0,1576.0,200.0,1.0,100.0,0.0,1.9798446465699
1.0,10.0,1576.0,200.0,2.333333333333333,100.0,0.0,3.120073564408524
1.0,10.0,1576.0,200.0,3.6666666666666665,100.0,0.0,4.263904373214736
1.0,10.0,1576.0,200.0,5.0,100.0,0.0,5.409433799667551
1.0,10.0,1706.0,200.0,1.0,100.0,0.0,1.9779099774670608
1.0,10.0,1706.0,200.0,2.333333333333333,100.0,0.0,3.130582829502335
1.0,10.0,1706.0,200.0,3.6666666666666665,100.0,0.0,4.286369175822432
1.0,10.0,1706.0,200.0,5.0,100.0,0.0,5.443623816541897
1.0,10.0,1847.0,200.0,1.0,100.0,0.0,1.968729878823289
1.0,10.0,1847.0,200.0,2.333333333333333,100.0,0.0,3.130591273638552
1.0,10.0,1847.0,200.0,3.6666666666666665,100.0,0.0,4.295673971296356
1.0,10.0,1847.0,200.0,5.0,100.0,0.0,5.462275804847695
1.0,10.0,2000.0,200.0,1.0,100.0,0.0,1.9602661314295973
1.0,10.0,2000.0,200.0,2.333333333333333,100.0,0.0,3.130572981497684
1.0,10.0,2000.0,200.0,3.6666666666666665,100.0,0.0,4.304653229678981
1.0,10.0,2000.0,200.0,5.0,100.0,0.0,5.480512976651464
1.0,50.0,20.0,200.0,1.0,100.0,0.0,2.1046645559253547
1.0,50.0,20.0,200.0,2.333333333333333,100.0,0.0,3.442975316870225
1.0,50.0,20.0,200.0,3.6666666666666665,100.0,0.0,4.77715569118222
1.0,50.0,20.0,200.0,5.0,100.0,0.0,6.109388214300196
1.0,50.0,21.0,200.0,1.0,100.0,0.0,2.105998794014082
1.0,50.0,21.0,200.0,2.333333333333333,100.0,0.0,3.4273252646286725
1.0,50.0,21.0,200.0,3.6666666666666665,100.0,0.0,4.743001421360924
1.0,50.0,21.0,200.0,5.0,100.0,0.0,6.056012943612069
1.0,50.0,23.0,200.0,1.0,100.0,0.0,2.075320771496375
1.0,50.0,23.0,200.0,2.333333333333333,100.0,0.0,3.362465358146082
1.0,50.0,23.0,200.0,3.6666666666666665,100.0,0.0,4.645723954290557
1.0,50.0,23.0,200.0,5.0,100.0,0.0,5.927149954138772
1.0,50.0,25.0,200.0,1.0,100.0,0.0,2.0841627213628406
1.0,50.0,25.0,200.0,2.333333333333333,100.0,0.0,3.359294544240596
1.0,50.0,25.0,200.0,3.6666666666666665,100.0,0.0,4.628301228613031
1.0,50.0,25.0,200.0,5.0,100.0,0.0,5.894419355711896
1.0,50.0,27.0,200.0,1.0,100.0,0.0,2.0412006809826644
1.0,50.0,27.0,200.0,2.333333333333333,100.0,0.0,3.2662283573313537
1.0,50.0,27.0,200.0,3.6666666666666665,100.0,0.0,4.486793842049178
1.0,50.0,27.0,200.0,5.0,100.0,0.0,5.705254999480332
1.0,50.0,29.0,200.0,1.0,100.0,0.0,2.063360294614621
1.0,50.0,29.0,200.0,2.333333333333333,100.0,0.0,3.28552886326133
1.0,50.0,29.0,200.0,3.6666666666666665,100.0,0.0,4.50065246468909
1.0,50.0,29.0,200.0,5.0,100.0,0.0,5.712453726338782
1.0,50.0,31.0,200.0,1.0,100.0,0.0,2.0386854853466554
1.0,50.0,31.0,200.0,2.333333333333333,100.0,0.0,3.209879878761378
1.0,50.0,31.0,200.0,3.6666666666666665,100.0,0.0,4.374459223820184
1.0,50.0,31.0,200.0,5.0,100.0,0.0,5.535918974762565
1.0,50.0,34.0,200.0,1.0,100.0,0.0,2.0768062707664003
1.0,50.0,34.0,200.0,2.333333333333333,100.0,0.0,3.214932343769252
1.0,50.0,34.0,200.0,3.6666666666666665,100.0,0.0,4.345592301938415
1.0,50.0,34.0,200.0,5.0,100.0,0.0,5.472731311105448
1.0,50.0,36.0,200.0,1.0,100.0,0.0,2.026977800472041
1.0,50.0,36.0,200.0,2.333333333333333,100.0,0.0,3.1035503568629936
1.0,50.0,36.0,200.0,3.6666666666666665,100.0,0.0,4.173630604738511
1.0,50.0,36.0,200.0,5.0,100.0,0.0,5.240649141443207
1.0,50.0,39.0,200.0,1.0,100.0,0.0,2.1020483413309643
1.0,50.0,39.0,200.0,2.333333333333333,100.0,0.0,3.196221379643215
1.0,50.0,39.0,200.0,3.6666666666666665,100.0,0.0,4.278947775768452
1.0,50.0,39.0,200.0,5.0,100.0,0.0,5.356276043913622
1.0,50.0,43.0,200.0,1.0,100.0,0.0,2.0468057547903924
1.0,50.0,43.0,200.0,2.333333333333333,100.0,0.0,3.059453131984224
1.0,50.0,43.0,200.0,3.6666666666666665,100.0,0.0,4.063662397502688
1.0,50.0,43.0,200.0,5.0,100.0,0.0,5.063892329519718
1.0,50.0,46.0,200.0,1.0,100.0,0.0,2.0366682040047026
1.0,50.0,46.0,200.0,2.333333333333333,100.0,0.0,3.0218271346091266
1.0,50.0,46.0,200.0,3.6666666666666665,100.0,0.0,3.999050602109363
1.0,50.0,46.0,200.0,5.0,100.0,0.0,4.972531780410918
1.0,50.0,50.0,200.0,1.0,100.0,0.0,2.29125482681418
1.0,50.0,50.0,200.0,2.333333333333333,100.0,0.0,3.406549409324429
1.0,50.0,50.0,200.0,3.6666666666666665,100.0,0.0,4.494040036613653
1.0,50.0,50.0,200.0,5.0,100.0,0.0,5.56841858210779
1.0,50.0,54.0,200.0,1.0,100.0,0.0,2.295288511284842
1.0,50.0,54.0,200.0,2.333333333333333,100.0,0.0,3.3343929203546008
1.0,50.0,54.0,200.0,3.6666666666666665,100.0,0.0,4.343685200915853
1.0,50.0,54.0,200.0,5.0,100.0,0.0,5.33891836419033
1.0,50.0,58.0,200.0,1.0,100.0,0.0,2.220756371082215
1.0,50.0,58.0,200.0,2.333333333333333,100.0,0.0,3.176225781845101
1.0,50.0,58.0,200.0,3.6666666666666665,100.0,0.0,4.103517210900926
1.0,50.0,58.0,200.0,5.0,100.0,0.0,5.017520170815341
1.0,50.0,63.0,200.0,1.0,100.0,0.0,2.2762572644500616
1.0,50.0,63.0,200.0,2.333333333333333,100.0,0.0,3.153919361542754
1.0,50.0,63.0,200.0,3.6666666666666665,100.0,0.0,4.001863750786422
1.0,50.0,63.0,200.0,5.0,100.0,0.0,4.835793550631528
1.0,50.0,68.0,200.0,1.0,100.0,0.0,2.157737011792935
1.0,50.0,68.0,200.0,2.333333333333333,100.0,0.0,2.8462066575145664
1.0,50.0,68.0,200.0,3.6666666666666665,100.0,0.0,3.515227543614692
1.0,50.0,68.0,200.0,5.0,100.0,0.0,4.175076578985546
1.0,50.0,73.0,200.0,1.0,100.0,0.0,2.2904602238226266
1.0,50.0,73.0,200.0,2.333333333333333,100.0,0.0,2.9975474848720944
1.0,50.0,73.0,200.0,3.6666666666666665,100.0,0.0,3.672716411362431
1.0,50.0,73.0,200.0,5.0,100.0,0.0,4.3328329537522015
1.0,50.0,79.0,200.0,1.0,100.0,0.0,2.4031218713586124
1.0,50.0,79.0,200.0,2.333333333333333,100.0,0.0,3.0552808464433765
1.0,50.0,79.0,200.0,3.6666666666666665,100.0,0.0,3.6761618637501257
1.0,50.0,79.0,200.0,5.0,100.0,0.0,4.282292492577684
1.0,50.0,85.0,200.0,1.0,100.0,0.0,2.192273418299656
1.0,50.0,85.0,200.0,2.333333333333333,100.0,0.0,2.609542688011813
1.0,50.0,85.0,200.0,3.6666666666666665,100.0,0.0,3.011382058357189
1.0,50.0,85.0,200.0,5.0,100.0,0.0,3.40594483438427
1.0,50.0,92.0,200.0,1.0,100.0,0.0,2.2522531252102302
1.0,50.0,92.0,200.0,2.333333333333333,100.0,0.0,2.4845328545782808
1.0,50.0,92.0,200.0,3.6666666666666665,100.0,0.0,2.706053090752382
1.0,50.0,92.0,200.0,5.0,100.0,0.0,2.9224992518996995
1.0,50.0,100.0,200.0,1.0,100.0,0.0,2.075902612003639
1.0,50.0,100.0,200.0,2.333333333333333,100.0,0.0,2.075902612003637
1.0,50.0,100.0,200.0,3.6666666666666665,100.0,0.0,2.0759026120036377
1.0,50.0,100.0,200.0,5.0,100.0,0.0,2.0759026120036355
1.0,50.0,108.0,200.0,1.0,100.0,0.0,2.2007158603728763
1.0,50.0,108.0,200.0,2.333333333333333,100.0,0.0,2.200715860372875
1.0,50.0,108.0,200.0,3.6666666666666665,100.0,0.0,2.200715860372876
1.0,50.0,108.0,200.0,5.0,100.0,0.0,2.200715860372874
1.0,50.0,116.0,200.0,1.0,100.0,0.0,2.300330744158377
1.0,50.0,116.0,200.0,2.333333333333333,100.0,0.0,2.300330744158376
1.0,50.0,116.0,200.0,3.6666666666666665,100.0,0.0,2.300330744158376
1.0,50.0,116.0,200.0,5.0,100.0,0.0,2.300330744158376
1.0,50.0,126.0,200.0,1.0,100.0,0.0,3.0777653176031503
1.0,50.0,126.0,200.0,2.333333333333333,100.0,0.0,3.077765317603143
1.0,50.0,126.0,200.0,3.6666666666666665,100.0,0.0,3.0777653176031383
1.0,50.0,126.0,200.0,5.0,100.0,0.0,3.0777653176031348
1.0,50.0,136.0,200.0,1.0,100.0,0.0,4.059647754395575
1.0,50.0,136.0,200.0,2.333333333333333,100.0,0.0,4.059647754395581
1.0,50.0,136.0,200.0,3.6666666666666665,100.0,0.0,4.059647754395584
1.0,50.0,136.0,200.0,5.0,100.0,0.0,4.059647754395586
1.0,50.0,147.0,200.0,1.0,100.0,0.0,4.803789235487086
1.0,50.0,147.0,200.0,2.333333333333333,100.0,0.0,4.803789235487094
1.0,50.0,147.0,200.0,3.6666666666666665,100.0,0.0,4.803789235487103
1.0,50.0,147.0,200.0,5.0,100.0,0.0,4.803789235487108
1.0,50.0,158.0,200.0,1.0,100.0,0.0,5.734884032528789
1.0,50.0,158.0,200.0,2.333333333333333,100.0,0.0,5.734884032528802
1.0,50.0,158.0,200.0,3.6666666666666665,100.0,0.0,5.734884032528807
1.0,50.0,158.0,200.0,5.0,100.0,0.0,5.7348840325288135
1.0,50.0,171.0,200.0,1.0,100.0,0.0,6.385401877940351
1.0,50.0,171.0,200.0,2.333333333333333,100.0,0.0,6.385401877940327
1.0,50.0,171.0,200.0,3.6666666666666665,100.0,0.0,6.385401877940306
1.0,50.0,171.0,200.0,5.0,100.0,0.0,6.385401877940288
1.0,50.0,185.0,200.0,1.0,100.0,0.0,16.74504483220406
1.0,50.0,185.0,200.0,2.333333333333333,100.0,0.0,16.74504483220412
1.0,50.0,185.0,200.0,3.6666666666666665,100.0,0.0,16.745044832204147
1.0,50.0,185.0,200.0,5.0,100.0,0.0,16.745044832204197
1.0,50.0,200.0,200.0,1.0,100.0,0.0,155.17365317875272
1.0,50.0,200.0,200.0,2.333333333333333,100.0,0.0,155.1736531782564
