λ,μ,p,n,snr,MSE,null_risk
1.0,57.57142857142857,254.0,200.0,1.0,4.53792251555374,2.1855851013902456
1.0,57.57142857142857,275.0,200.0,1.0,3.781328090408637,2.616215913177673
1.0,57.57142857142857,297.0,200.0,1.0,3.3776360090336977,2.184452260559107
1.0,57.57142857142857,322.0,200.0,1.0,2.9292111392215086,3.4883741293689385
1.0,57.57142857142857,348.0,200.0,1.0,2.5883640148841596,2.9453429451265007
1.0,57.57142857142857,377.0,200.0,1.0,2.406991593726343,5.863761913901315
1.0,57.57142857142857,408.0,200.0,1.0,2.1877921760513135,6.007522990858201
1.0,57.57142857142857,442.0,200.0,1.0,2.1297015485243507,5.865431883405157
1.0,57.57142857142857,479.0,200.0,1.0,2.0991952360682107,6.199839649417793
1.0,57.57142857142857,518.0,200.0,1.0,2.083280910746966,5.517955690758012
1.0,57.57142857142857,561.0,200.0,1.0,2.0686115056590553,6.033904255691231
1.0,57.57142857142857,608.0,200.0,1.0,2.1056487722401536,6.308953223582867
1.0,57.57142857142857,658.0,200.0,1.0,2.0767449939489864,7.846944045062832
1.0,57.57142857142857,712.0,200.0,1.0,2.0493446514146525,7.06859879288991
1.0,57.57142857142857,771.0,200.0,1.0,2.0293317273890805,6.236464267303128
1.0,57.57142857142857,835.0,200.0,1.0,1.970466078517959,2.6729762534049137
1.0,57.57142857142857,904.0,200.0,1.0,1.9506915164773575,2.8801899568134686
1.0,57.57142857142857,979.0,200.0,1.0,2.0031830276358646,3.5366694211993734
1.0,57.57142857142857,1059.0,200.0,1.0,1.9598285865279081,3.800464330583453
1.0,57.57142857142857,1147.0,200.0,1.0,1.95205599088687,2.7881807708123376
1.0,57.57142857142857,1242.0,200.0,1.0,1.9249082890139584,2.1675382497123565
1.0,57.57142857142857,1344.0,200.0,1.0,1.9369391022817977,2.6507670719628442
1.0,57.57142857142857,1455.0,200.0,1.0,1.909773384697226,4.246008762816109
1.0,57.57142857142857,1576.0,200.0,1.0,1.8418535547065662,3.796308107523405
1.0,57.57142857142857,1706.0,200.0,1.0,1.8735849438230363,4.544656242059295
1.0,57.57142857142857,1847.0,200.0,1.0,1.8505443544299598,4.715824521659911
1.0,57.57142857142857,2000.0,200.0,1.0,1.855557041366832,2.7048143066469015
1.0,57.57142857142857,20.0,200.0,2.333333333333333,1.0935671040101378,22.924932641739815
1.0,57.57142857142857,21.0,200.0,2.333333333333333,1.0936527293342515,21.878016671211032
1.0,57.57142857142857,23.0,200.0,2.333333333333333,1.112388200114285,14.943256822635412
1.0,57.57142857142857,25.0,200.0,2.333333333333333,1.213398721627355,10.649050717727295
1.0,57.57142857142857,27.0,200.0,2.333333333333333,1.2105909453529133,8.229365591651433
1.0,57.57142857142857,29.0,200.0,2.333333333333333,1.2952629354432348,6.987156455228363
1.0,57.57142857142857,31.0,200.0,2.333333333333333,1.3110979456159242,6.332286161791579
1.0,57.57142857142857,34.0,200.0,2.333333333333333,1.319232964666662,7.780295082271953
1.0,57.57142857142857,36.0,200.0,2.333333333333333,1.3147900741245206,8.779925855591237
1.0,57.57142857142857,39.0,200.0,2.333333333333333,1.3308392527276576,8.831950033992255
1.0,57.57142857142857,43.0,200.0,2.333333333333333,1.3192585908457122,11.936181595195073
1.0,57.57142857142857,46.0,200.0,2.333333333333333,1.355123442709255,6.9885643612907495
1.0,57.57142857142857,50.0,200.0,2.333333333333333,1.377806676105451,5.136862060268986
1.0,57.57142857142857,54.0,200.0,2.333333333333333,1.4124985396514187,4.379563571475822
1.0,57.57142857142857,58.0,200.0,2.333333333333333,1.4111674479211316,4.551971442772729
1.0,57.57142857142857,63.0,200.0,2.333333333333333,1.4498354547776693,3.8044959036521178
1.0,57.57142857142857,68.0,200.0,2.333333333333333,1.5152906295335287,3.9922615052375097
1.0,57.57142857142857,73.0,200.0,2.333333333333333,1.57217963860734,4.72941006568225
1.0,57.57142857142857,79.0,200.0,2.333333333333333,1.5939936621362614,9.1435040437247
1.0,57.57142857142857,85.0,200.0,2.333333333333333,1.673323036199803,11.855363956268382
1.0,57.57142857142857,92.0,200.0,2.333333333333333,1.723021253054414,16.78073655099674
1.0,57.57142857142857,100.0,200.0,2.333333333333333,1.7283384971295894,15.311273306584278
1.0,57.57142857142857,108.0,200.0,2.333333333333333,1.8926963158642802,15.146178740624507
1.0,57.57142857142857,116.0,200.0,2.333333333333333,2.225845324350498,20.031231094376924
1.0,57.57142857142857,126.0,200.0,2.333333333333333,2.603356124708581,16.914963926053325
1.0,57.57142857142857,136.0,200.0,2.333333333333333,3.2991083723375176,14.758524284679309
1.0,57.57142857142857,147.0,200.0,2.333333333333333,3.496612644615875,14.793019947811763
1.0,57.57142857142857,158.0,200.0,2.333333333333333,4.091329632956169,15.743554658831915
1.0,57.57142857142857,171.0,200.0,2.333333333333333,6.718687695381968,12.015354736130941
1.0,57.57142857142857,185.0,200.0,2.333333333333333,12.141789416528301,14.254267897840142
1.0,57.57142857142857,200.0,200.0,2.333333333333333,496.44780983712803,8.652470841974603
1.0,57.57142857142857,216.0,200.0,2.333333333333333,9.188919833091953,4.359937949361243
1.0,57.57142857142857,234.0,200.0,2.333333333333333,5.962970170367418,3.4697200298632045
1.0,57.57142857142857,254.0,200.0,2.333333333333333,4.871358070782496,3.7761761541096317
1.0,57.57142857142857,275.0,200.0,2.333333333333333,4.220129959916787,4.74528934415869
1.0,57.57142857142857,297.0,200.0,2.333333333333333,3.8300370421820973,3.7543281311051997
1.0,57.57142857142857,322.0,200.0,2.333333333333333,3.4322551607034204,6.753977436964811
1.0,57.57142857142857,348.0,200.0,2.333333333333333,3.145818534671154,5.513788586296371
1.0,57.57142857142857,377.0,200.0,2.333333333333333,3.0029344727033958,12.290617534964724
1.0,57.57142857142857,408.0,200.0,2.333333333333333,2.82712985182741,12.611711356634741
1.0,57.57142857142857,442.0,200.0,2.333333333333333,2.837882847539405,12.282858164644965
1.0,57.57142857142857,479.0,200.0,2.333333333333333,2.8889320237160256,13.067073568538758
1.0,57.57142857142857,518.0,200.0,2.333333333333333,2.9287598080326727,11.492867538882399
1.0,57.57142857142857,561.0,200.0,2.333333333333333,2.9380402409673927,12.692047213461542
1.0,57.57142857142857,608.0,200.0,2.333333333333333,3.034348000228474,13.33088094962148
1.0,57.57142857142857,658.0,200.0,2.333333333333333,3.02219697395026,16.91531289546652
1.0,57.57142857142857,712.0,200.0,2.333333333333333,3.007107494741967,15.114550154664427
1.0,57.57142857142857,771.0,200.0,2.333333333333333,3.0023958594492166,13.179576577651458
1.0,57.57142857142857,835.0,200.0,2.333333333333333,2.965457099644074,4.9489454912007895
1.0,57.57142857142857,904.0,200.0,2.333333333333333,2.9627193625097927,5.426433785672237
1.0,57.57142857142857,979.0,200.0,2.333333333333333,3.0729888970645067,6.928937073801853
1.0,57.57142857142857,1059.0,200.0,2.333333333333333,3.010913183939534,7.550485010420786
1.0,57.57142857142857,1147.0,200.0,2.333333333333333,2.994020557364598,5.19868816041391
1.0,57.57142857142857,1242.0,200.0,2.333333333333333,2.9708692268573387,3.7737266836648056
1.0,57.57142857142857,1344.0,200.0,2.333333333333333,3.0002317113676016,4.874895361227456
1.0,57.57142857142857,1455.0,200.0,2.333333333333333,2.9776846652626765,8.571023075354324
1.0,57.57142857142857,1576.0,200.0,2.333333333333333,2.861311129085255,7.540806424489199
1.0,57.57142857142857,1706.0,200.0,2.333333333333333,2.918053208015338,9.272762165148384
1.0,57.57142857142857,1847.0,200.0,2.333333333333333,2.8975619616493815,9.67480762980206
1.0,57.57142857142857,2000.0,200.0,2.333333333333333,2.9254904659959546,5.015209754038771
1.0,57.57142857142857,20.0,200.0,3.6666666666666665,1.0935671040101393,35.34448767066481
1.0,57.57142857142857,21.0,200.0,3.6666666666666665,1.0936527293342524,33.69988454879192
1.0,57.57142857142857,23.0,200.0,3.6666666666666665,1.1123882001142857,22.81531368576265
1.0,57.57142857142857,25.0,200.0,3.6666666666666665,1.2133987216273552,16.074702311334736
1.0,57.57142857142857,27.0,200.0,3.6666666666666665,1.2105909453529138,12.274326238306461
1.0,57.57142857142857,29.0,200.0,3.6666666666666665,1.2952629354432352,10.324041553883784
1.0,57.57142857142857,31.0,200.0,3.6666666666666665,1.3110979456159244,9.293999871180455
1.0,57.57142857142857,34.0,200.0,3.6666666666666665,1.3192329646666625,11.56262124167936
1.0,57.57142857142857,36.0,200.0,3.6666666666666665,1.314790074124522,13.132386965023091
1.0,57.57142857142857,39.0,200.0,3.6666666666666665,1.3308392527276582,13.218138009037233
1.0,57.57142857142857,43.0,200.0,3.6666666666666665,1.3192585908457135,18.10223476946686
1.0,57.57142857142857,46.0,200.0,3.6666666666666665,1.3551234427092556,10.33829526934408
1.0,57.57142857142857,50.0,200.0,3.6666666666666665,1.377806676105451,7.447619665796668
1.0,57.57142857142857,54.0,200.0,3.6666666666666665,1.4124985396514174,6.266552884879411
1.0,57.57142857142857,58.0,200.0,3.6666666666666665,1.4111674479211311,6.538886626702601
1.0,57.57142857142857,63.0,200.0,3.6666666666666665,1.4498354547776688,5.373416666624046
1.0,57.57142857142857,68.0,200.0,3.6666666666666665,1.5152906295335244,5.65700968187665
1.0,57.57142857142857,73.0,200.0,3.6666666666666665,1.5721796386073361,6.81952247649159
1.0,57.57142857142857,79.0,200.0,3.6666666666666665,1.5939936621362578,13.730007032500676
1.0,57.57142857142857,85.0,200.0,3.6666666666666665,1.6733230361998022,17.983306385680876
1.0,57.57142857142857,92.0,200.0,3.6666666666666665,1.7230212530544073,25.69833836656449
1.0,57.57142857142857,100.0,200.0,3.6666666666666665,1.7283384971295814,23.395673598277092
1.0,57.57142857142857,108.0,200.0,3.6666666666666665,1.8926963158642847,23.144655026596524
1.0,57.57142857142857,116.0,200.0,3.6666666666666665,2.2258453243504692,30.80540449914928
1.0,57.57142857142857,126.0,200.0,3.6666666666666665,2.6033561247085846,25.911695947319384
1.0,57.57142857142857,136.0,200.0,3.6666666666666665,3.2991083723376597,22.528544841960283
1.0,57.57142857142857,147.0,200.0,3.6666666666666665,3.49661264461578,22.593437871627945
1.0,57.57142857142857,158.0,200.0,3.6666666666666665,4.091329632956107,24.103648230957468
1.0,57.57142857142857,171.0,200.0,3.6666666666666665,6.718687695382014,18.261648090450905
1.0,57.57142857142857,185.0,200.0,3.6666666666666665,12.141789416529688,21.78353570980748
1.0,57.57142857142857,200.0,200.0,3.6666666666666665,496.4478098406916,13.001213935242902
1.0,57.57142857142857,216.0,200.0,3.6666666666666665,9.294029837778595,6.284195694511134
1.0,57.57142857142857,234.0,200.0,3.6666666666666665,6.139469069219278,4.888148710324729
1.0,57.57142857142857,254.0,200.0,3.6666666666666665,5.1992802567685805,5.360672825931718
1.0,57.57142857142857,275.0,200.0,3.6666666666666665,4.648638178623074,6.862058615863701
1.0,57.57142857142857,297.0,200.0,3.6666666666666665,4.280328269395932,5.3147683404141315
1.0,57.57142857142857,322.0,200.0,3.6666666666666665,3.9374562976617664,10.002692547254611
1.0,57.57142857142857,348.0,200.0,3.6666666666666665,3.7010229956239473,8.070023351794866
1.0,57.57142857142857,377.0,200.0,3.6666666666666665,3.5944105030129516,18.699553000969107
1.0,57.57142857142857,408.0,200.0,3.6666666666666665,3.4653672499929473,19.195483150814773
1.0,57.57142857142857,442.0,200.0,3.6666666666666665,3.5430821710599694,18.6803363605156
1.0,57.57142857142857,479.0,200.0,3.6666666666666665,3.6770329703327342,19.915043259511638
1.0,57.57142857142857,518.0,200.0,3.6666666666666665,3.771520056455192,17.451447896480584
1.0,57.57142857142857,561.0,200.0,3.6666666666666665,3.8053906704920193,19.33304091049307
1.0,57.57142857142857,608.0,200.0,3.6666666666666665,3.96165382747389,20.335146656576818
1.0,57.57142857142857,658.0,200.0,3.6666666666666665,3.9667018448010056,25.96528668693674
1.0,57.57142857142857,712.0,200.0,3.6666666666666665,3.9636362895832233,23.144781638938756
1.0,57.57142857142857,771.0,200.0,3.6666666666666665,3.974705600404643,20.10813010654327
1.0,57.57142857142857,835.0,200.0,3.6666666666666665,3.9640305565875495,7.225000771903942
1.0,57.57142857142857,904.0,200.0,3.6666666666666665,3.9776725426422344,7.971717964214727
1.0,57.57142857142857,979.0,200.0,3.6666666666666665,4.139024897272374,10.315150507576714
1.0,57.57142857142857,1059.0,200.0,3.6666666666666665,4.060368220324337,11.295499971782405
1.0,57.57142857142857,1147.0,200.0,3.6666666666666665,4.032292146808063,7.605964123144709
1.0,57.57142857142857,1242.0,200.0,3.6666666666666665,4.0174122044280764,5.380720843787078
1.0,57.57142857142857,1344.0,200.0,3.6666666666666665,4.0620429541094865,7.095242294631246
1.0,57.57142857142857,1455.0,200.0,3.6666666666666665,4.0479710384607275,12.887714593034785
1.0,57.57142857142857,1576.0,200.0,3.6666666666666665,3.886670914007668,11.280302375246148
1.0,57.57142857142857,1706.0,200.0,3.6666666666666665,3.9663714805063486,13.993396931188174
1.0,57.57142857142857,1847.0,200.0,3.6666666666666665,3.9508361337110682,14.626781122945783
1.0,57.57142857142857,2000.0,200.0,3.6666666666666665,4.001314333703948,7.324295119476473
1.0,57.57142857142857,20.0,200.0,5.0,1.0935671040101402,47.74658669113203
1.0,57.57142857142857,21.0,200.0,5.0,1.093652729334253,45.50437138451808
1.0,57.57142857142857,23.0,200.0,5.0,1.1123882001142862,30.671747282280823
1.0,57.57142857142857,25.0,200.0,5.0,1.2133987216273554,21.485741927394283
1.0,57.57142857142857,27.0,200.0,5.0,1.2105909453529142,16.304945372975816
1.0,57.57142857142857,29.0,200.0,5.0,1.2952629354432357,13.646824556649381
1.0,57.57142857142857,31.0,200.0,5.0,1.3110979456159249,12.241480791860257
1.0,57.57142857142857,34.0,200.0,5.0,1.3192329646666636,15.329785782615879
1.0,57.57142857142857,36.0,200.0,5.0,1.3147900741245226,17.469539036089856
1.0,57.57142857142857,39.0,200.0,5.0,1.3308392527276587,17.589561448217452
1.0,57.57142857142857,43.0,200.0,5.0,1.3192585908457137,24.254342945889277
1.0,57.57142857142857,46.0,200.0,5.0,1.3551234427092569,13.675563716642646
1.0,57.57142857142857,50.0,200.0,5.0,1.377806676105452,9.748521373501498
1.0,57.57142857142857,54.0,200.0,5.0,1.4124985396514163,8.144908228859121
1.0,57.57142857142857,58.0,200.0,5.0,1.411167447921131,8.517359441016383
1.0,57.57142857142857,63.0,200.0,5.0,1.4498354547776675,6.93513887830096
1.0,57.57142857142857,68.0,200.0,5.0,1.5152906295335211,7.31299784267916
1.0,57.57142857142857,73.0,200.0,5.0,1.5721796386073337,8.901438127210024
1.0,57.57142857142857,79.0,200.0,5.0,1.5939936621362554,18.30477986727446
1.0,57.57142857142857,85.0,200.0,5.0,1.6733230361998013,24.098402794590477
1.0,57.57142857142857,92.0,200.0,5.0,1.7230212530544013,34.59971185922814
1.0,57.57142857142857,100.0,200.0,5.0,1.7283384971295759,31.464729534988535
1.0,57.57142857142857,108.0,200.0,5.0,1.8926963158642884,31.128932910500954
1.0,57.57142857142857,116.0,200.0,5.0,2.2258453243504426,41.563233312288986
1.0,57.57142857142857,126.0,200.0,5.0,2.603356124708589,34.892530376427906
1.0,57.57142857142857,136.0,200.0,5.0,3.2991083723377748,30.283422143482106
1.0,57.57142857142857,147.0,200.0,5.0,3.496612644615707,30.380167567811295
1.0,57.57142857142857,158.0,200.0,5.0,4.091329632956063,32.45230210693011
1.0,57.57142857142857,171.0,200.0,5.0,6.71868769538206,24.498762096966942
1.0,57.57142857142857,185.0,200.0,5.0,12.141789416530814,29.304113766082786
1.0,57.57142857142857,200.0,200.0,5.0,496.4478098436475,17.3440590064522
1.0,57.57142857142857,216.0,200.0,5.0,9.398853513883207,8.20642129935946
1.0,57.57142857142857,234.0,200.0,5.0,6.319516162636528,6.30493562824309
1.0,57.57142857142857,254.0,200.0,5.0,5.524602390067857,6.942295445476689
1.0,57.57142857142857,275.0,200.0,5.0,5.072292009160081,8.973025362655827
1.0,57.57142857142857,297.0,200.0,5.0,4.729624532124835,6.870758781301672
1.0,57.57142857142857,322.0,200.0,5.0,4.443674709836664,13.243443343737674
1.0,57.57142857142857,348.0,200.0,5.0,4.255166350153453,10.62049958404441
1.0,57.57142857142857,377.0,200.0,5.0,4.183780009821488,25.100037491669923
1.0,57.57142857142857,408.0,200.0,5.0,4.1030857676642425,25.769626683309713
1.0,57.57142857142857,442.0,200.0,5.0,4.246875223196345,25.06840722836628
1.0,57.57142857142857,479.0,200.0,5.0,4.464362469821395,26.753928123049395
1.0,57.57142857142857,518.0,200.0,5.0,4.612998215837398,23.402326477913718
1.0,57.57142857142857,561.0,200.0,5.0,4.671760990704335,25.965947178676995
1.0,57.57142857142857,608.0,200.0,5.0,4.888302540133662,27.331083122708492
1.0,57.57142857142857,658.0,200.0,5.0,4.9107600679517445,35.006585542936676
1.0,57.57142857142857,712.0,200.0,5.0,4.919583118853047,31.167599777955104
1.0,57.57142857142857,771.0,200.0,5.0,4.946659577664156,27.029817852068028
1.0,57.57142857142857,835.0,200.0,5.0,4.964293456313157,9.501096629626769
1.0,57.57142857142857,904.0,200.0,5.0,4.9940052826139985,10.516549580762288
1.0,57.57142857142857,979.0,200.0,5.0,5.203283062881292,13.698508829125922
1.0,57.57142857142857,1059.0,200.0,5.0,5.109054771171595,15.038154283748105
1.0,57.57142857142857,1147.0,200.0,5.0,5.068822163279062,10.011716175586214
1.0,57.57142857142857,1242.0,200.0,5.0,5.064229666418478,6.988094976735487
1.0,57.57142857142857,1344.0,200.0,5.0,5.123155598521905,9.3138059764455
1.0,57.57142857142857,1455.0,200.0,5.0,5.119377482836494,17.20048115953218
1.0,57.57142857142857,1576.0,200.0,5.0,4.91481412548957,15.017439257504465
1.0,57.57142857142857,1706.0,200.0,5.0,5.016505380426017,18.71050837036474
1.0,57.57142857142857,1847.0,200.0,5.0,5.007060842461364,19.575448948083608
1.0,57.57142857142857,2000.0,200.0,5.0,5.079916078546523,9.632762662679726
1.0,71.71428571428571,20.0,200.0,1.0,1.0938117842208688,15.02182381909601
1.0,71.71428571428571,21.0,200.0,1.0,1.0939050891399056,14.332754561539598
1.0,71.71428571428571,23.0,200.0,1.0,1.112647057336041,9.726338318845432
1.0,71.71428571428571,25.0,200.0,1.0,1.213777517383352,6.865776858725755
1.0,71.71428571428571,27.0,200.0,1.0,1.210795304844714,5.249960540542684
1.0,71.71428571428571,29.0,200.0,1.0,1.295444777103076,4.433843042413649
1.0,71.71428571428571,31.0,200.0,1.0,1.311310976142158,3.9839135817338214
1.0,71.71428571428571,34.0,200.0,1.0,1.3194763579744,4.948675002187985
1.0,71.71428571428571,36.0,200.0,1.0,1.3149823735012274,5.6198905541412145
1.0,71.71428571428571,39.0,200.0,1.0,1.3311458089320753,5.6584533631266085
1.0,71.71428571428571,43.0,200.0,1.0,1.3195390413188874,7.725947269125872
1.0,71.71428571428571,46.0,200.0,1.0,1.3551429930364323,4.426925327050529
1.0,71.71428571428571,50.0,200.0,1.0,1.3777581650276527,3.193958787886862
1.0,71.71428571428571,54.0,200.0,1.0,1.412410170348592,2.696950799737185
1.0,71.71428571428571,58.0,200.0,1.0,1.4110201495977992,2.8058634016654964
1.0,71.71428571428571,63.0,200.0,1.0,1.4496326312281373,2.3054519106627214
1.0,71.71428571428571,68.0,200.0,1.0,1.5151071403531586,2.4105374177851284
1.0,71.71428571428571,73.0,200.0,1.0,1.5719661765884354,2.9205523422930364
1.0,71.71428571428571,79.0,200.0,1.0,1.5938185882685165,5.879878594053419
1.0,71.71428571428571,85.0,200.0,1.0,1.6733599282709397,7.689441724716742
1.0,71.71428571428571,92.0,200.0,1.0,1.7232683828063209,10.94782560778424
1.0,71.71428571428571,100.0,200.0,1.0,1.7286921450020094,9.982304870395469
1.0,71.71428571428571,108.0,200.0,1.0,1.8933720231056428,9.87442070132471
1.0,71.71428571428571,116.0,200.0,1.0,2.2271193981889685,13.129343613667821
1.0,71.71428571428571,126.0,200.0,1.0,2.6036706802059815,11.058095268121663
1.0,71.71428571428571,136.0,200.0,1.0,3.2999741589736877,9.615380170825444
1.0,71.71428571428571,147.0,200.0,1.0,3.497118776594326,9.638538288979923
1.0,71.71428571428571,158.0,200.0,1.0,4.091386755204782,10.262031338623498
1.0,71.71428571428571,171.0,200.0,1.0,6.718621951300849,7.793156990747357
1.0,71.71428571428571,185.0,200.0,1.0,12.137066167484114,9.270598893976151
1.0,71.71428571428571,200.0,200.0,1.0,491.35979776826593,5.537634062511077
1.0,71.71428571428571,216.0,200.0,1.0,9.083616970807352,2.663121368619889
1.0,71.71428571428571,234.0,200.0,1.0,5.793321828214574,2.0625166331302878
1.0,71.71428571428571,254.0,200.0,1.0,4.537736678745268,2.267742260825609
1.0,71.71428571428571,275.0,200.0,1.0,3.781421341640069,2.924351687516353
1.0,71.71428571428571,297.0,200.0,1.0,3.37760029729266,2.2741085310998894
1.0,71.71428571428571,322.0,200.0,1.0,2.9292295377568984,4.282638751294437
1.0,71.71428571428571,348.0,200.0,1.0,2.588397722705683,3.444308770311914
1.0,71.71428571428571,377.0,200.0,1.0,2.407006151624237,7.972099158717793
1.0,71.71428571428571,408.0,200.0,1.0,2.18787452015438,8.19612548177021
1.0,71.71428571428571,442.0,200.0,1.0,2.129702496270045,7.974295456376864
1.0,71.71428571428571,479.0,200.0,1.0,2.0991922667492258,8.50449288827161
1.0,71.71428571428571,518.0,200.0,1.0,2.083335203435517,7.453605957560643
1.0,71.71428571428571,561.0,200.0,1.0,2.0686499879140325,8.23840183950817
1.0,71.71428571428571,608.0,200.0,1.0,2.1056573275255226,8.673061738842334
1.0,71.71428571428571,658.0,200.0,1.0,2.0767455365037155,11.065754021748631
1.0,71.71428571428571,712.0,200.0,1.0,2.0493629316938016,9.871624213085312
1.0,71.71428571428571,771.0,200.0,1.0,2.029335575211594,8.578163078118685
1.0,71.71428571428571,835.0,200.0,1.0,1.9704896674221661,3.097472651460288
1.0,71.71428571428571,904.0,200.0,1.0,1.9507276811167078,3.408061122097463
1.0,71.71428571428571,979.0,200.0,1.0,2.0032439712575973,4.4038036119873585
1.0,71.71428571428571,1059.0,200.0,1.0,1.9598625958452336,4.833093763358035
1.0,71.71428571428571,1147.0,200.0,1.0,1.9520665859745512,3.2734137837164083
1.0,71.71428571428571,1242.0,200.0,1.0,1.9249137722197542,2.3225738102374307
1.0,71.71428571428571,1344.0,200.0,1.0,1.9369375759511795,3.060154753123699
1.0,71.71428571428571,1455.0,200.0,1.0,1.9104248511088964,5.512960713666554
1.0,71.71428571428571,1576.0,200.0,1.0,1.8383960038368679,4.844059661119506
1.0,71.71428571428571,1706.0,200.0,1.0,1.8711568246533579,5.997134364713144
1.0,71.71428571428571,1847.0,200.0,1.0,1.8492837496940602,6.284201680300049
1.0,71.71428571428571,2000.0,200.0,1.0,1.8556166272998318,3.1751415800272884
1.0,71.71428571428571,20.0,200.0,2.333333333333333,1.0938117842208674,33.520285152224396
1.0,71.71428571428571,21.0,200.0,2.333333333333333,1.0939050891399056,31.91415876239199
1.0,71.71428571428571,23.0,200.0,2.333333333333333,1.1126470573360399,21.193325052664736
1.0,71.71428571428571,25.0,200.0,2.333333333333333,1.2137775173833536,14.535791987917444
1.0,71.71428571428571,27.0,200.0,2.333333333333333,1.2107953048447142,10.77226182327766
1.0,71.71428571428571,29.0,200.0,2.333333333333333,1.2954447771030764,8.872910141158053
1.0,71.71428571428571,31.0,200.0,2.333333333333333,1.3113109761421575,7.822860944836989
1.0,71.71428571428571,34.0,200.0,2.333333333333333,1.3194763579743989,10.060034208422369
1.0,71.71428571428571,36.0,200.0,2.333333333333333,1.314982373501225,11.622811901796885
1.0,71.71428571428571,39.0,200.0,2.333333333333333,1.3311458089320771,11.719309221146617
1.0,71.71428571428571,43.0,200.0,2.333333333333333,1.3195390413188801,16.54938883141786
1.0,71.71428571428571,46.0,200.0,2.333333333333333,1.3551429930364345,8.876744577806718
1.0,71.71428571428571,50.0,200.0,2.333333333333333,1.3777581650276538,6.03544934795907
1.0,71.71428571428571,54.0,200.0,2.333333333333333,1.412410170348593,4.892753104401282
1.0,71.71428571428571,58.0,200.0,2.333333333333333,1.4110201495977996,5.14870972599133
1.0,71.71428571428571,63.0,200.0,2.333333333333333,1.4496326312281413,3.9992404622178643
1.0,71.71428571428571,68.0,200.0,2.333333333333333,1.5151071403531557,4.225036308729843
1.0,71.71428571428571,73.0,200.0,2.333333333333333,1.5719661765884412,5.418787495362634
1.0,71.71428571428571,79.0,200.0,2.333333333333333,1.5938185882685183,12.272320649097228
1.0,71.71428571428571,85.0,200.0,2.333333333333333,1.673359928270952,16.47758450743761
1.0,71.71428571428571,92.0,200.0,2.333333333333333,1.7232683828063213,24.03433828328491
1.0,71.71428571428571,100.0,200.0,2.333333333333333,1.728692145002015,21.793563070994956
1.0,71.71428571428571,108.0,200.0,2.333333333333333,1.8933720231056335,21.55592947211002
1.0,71.71428571428571,116.0,200.0,2.333333333333333,2.2271193981889597,29.12021893298525
1.0,71.71428571428571,126.0,200.0,2.333333333333333,2.6036706802059695,24.295452748920628
1.0,71.71428571428571,136.0,200.0,2.333333333333333,3.2999741589736087,20.94039686257941
1.0,71.71428571428571,147.0,200.0,2.333333333333333,3.497118776594451,21.01209862717683
1.0,71.71428571428571,158.0,200.0,2.333333333333333,4.091386755204963,22.493377065620578
1.0,71.71428571428571,171.0,200.0,2.333333333333333,6.718621951301261,16.764011562013273
1.0,71.71428571428571,185.0,200.0,2.333333333333333,12.137066167482084,20.214968387559377
1.0,71.71428571428571,200.0,200.0,2.333333333333333,491.35979776657246,11.545447067966665
1.0,71.71428571428571,216.0,200.0,2.333333333333333,9.189359772642655,4.894148950553855
1.0,71.71428571428571,234.0,200.0,2.333333333333333,5.962199380802274,3.5024728968578356
1.0,71.71428571428571,254.0,200.0,2.333333333333333,4.871177368041578,3.964029307543877
1.0,71.71428571428571,275.0,200.0,2.333333333333333,4.2202588411232576,5.456714174141196
1.0,71.71428571428571,297.0,200.0,2.333333333333333,3.829976041779905,3.959502334262625
1.0,71.71428571428571,322.0,200.0,2.333333333333333,3.432295385113129,8.595055169117618
1.0,71.71428571428571,348.0,200.0,2.333333333333333,3.145855565594272,6.6683917682968
1.0,71.71428571428571,377.0,200.0,2.333333333333333,3.0029034366460103,17.190109778420556
1.0,71.71428571428571,408.0,200.0,2.333333333333333,2.8271862697185988,17.698110531020316
1.0,71.71428571428571,442.0,200.0,2.333333333333333,2.8378306003721154,17.183576000975766
1.0,71.71428571428571,479.0,200.0,2.333333333333333,2.888826758938929,18.42372243505446
1.0,71.71428571428571,518.0,200.0,2.333333333333333,2.928760820665629,15.990263379237986
1.0,71.71428571428571,561.0,200.0,2.333333333333333,2.938045127630744,17.815460782724404
1.0,71.71428571428571,608.0,200.0,2.333333333333333,3.0342434739047976,18.82598972622677
1.0,71.71428571428571,658.0,200.0,2.333333333333333,3.022060973193804,24.40117749938106
1.0,71.71428571428571,712.0,200.0,2.333333333333333,3.007019694122316,21.631908580387698
1.0,71.71428571428571,771.0,200.0,2.333333333333333,3.0023074702542627,18.622497058534652
1.0,71.71428571428571,835.0,200.0,2.333333333333333,2.9654244410697506,5.9305450069528485
1.0,71.71428571428571,904.0,200.0,2.333333333333333,2.9627244197589047,6.648203821704485
1.0,71.71428571428571,979.0,200.0,2.333333333333333,3.073044252051766,8.939490876079415
1.0,71.71428571428571,1059.0,200.0,2.333333333333333,3.0109633297488094,9.946019201539212
1.0,71.71428571428571,1147.0,200.0,2.333333333333333,2.9940304871885632,6.321383466480352
1.0,71.71428571428571,1242.0,200.0,2.333333333333333,2.9708608420973635,4.130148648100982
1.0,71.71428571428571,1344.0,200.0,2.333333333333333,3.0002129468983023,5.821402984315742
1.0,71.71428571428571,1455.0,200.0,2.333333333333333,2.9774264961005383,11.511796901100652
