λ,μ,p,true_p,n,snr,MSE
10.0,1.0,158.0,400.0,200.0,2.333333333333333,22.585256773044378
10.0,1.0,171.0,400.0,200.0,2.333333333333333,19.08255529802501
10.0,1.0,185.0,400.0,200.0,2.333333333333333,44.38215719139187
10.0,1.0,200.0,400.0,200.0,2.333333333333333,1283.3003953929108
10.0,1.0,216.0,400.0,200.0,2.333333333333333,39.644259217329704
10.0,1.0,234.0,400.0,200.0,2.333333333333333,16.939732974709155
10.0,1.0,254.0,400.0,200.0,2.333333333333333,8.496138287713782
10.0,1.0,275.0,400.0,200.0,2.333333333333333,6.5436509806898595
10.0,1.0,297.0,400.0,200.0,2.333333333333333,5.162006613457559
10.0,1.0,322.0,400.0,200.0,2.333333333333333,4.276348731898669
10.0,1.0,348.0,400.0,200.0,2.333333333333333,3.2846870046133065
10.0,1.0,377.0,400.0,200.0,2.333333333333333,2.7284069974556218
10.0,1.0,408.0,400.0,200.0,2.333333333333333,2.122761083883424
10.0,1.0,442.0,400.0,200.0,2.333333333333333,2.0531134914395
10.0,1.0,479.0,400.0,200.0,2.333333333333333,2.0611119043132
10.0,1.0,518.0,400.0,200.0,2.333333333333333,2.091538460830429
10.0,1.0,561.0,400.0,200.0,2.333333333333333,2.152386470378343
10.0,1.0,608.0,400.0,200.0,2.333333333333333,2.1943848123129723
10.0,1.0,658.0,400.0,200.0,2.333333333333333,2.2281589942979925
10.0,1.0,712.0,400.0,200.0,2.333333333333333,2.2832754203443546
10.0,1.0,771.0,400.0,200.0,2.333333333333333,2.351240074921368
10.0,1.0,835.0,400.0,200.0,2.333333333333333,2.398732976378734
10.0,1.0,904.0,400.0,200.0,2.333333333333333,2.471839245079491
10.0,1.0,979.0,400.0,200.0,2.333333333333333,2.5620232059598576
10.0,1.0,1059.0,400.0,200.0,2.333333333333333,2.605096938310668
10.0,1.0,1147.0,400.0,200.0,2.333333333333333,2.7214247340853115
10.0,1.0,1242.0,400.0,200.0,2.333333333333333,2.8312064131876746
10.0,1.0,1344.0,400.0,200.0,2.333333333333333,2.8765928510998084
10.0,1.0,1455.0,400.0,200.0,2.333333333333333,2.9377070378516335
10.0,1.0,1576.0,400.0,200.0,2.333333333333333,3.2568767792846507
10.0,1.0,1706.0,400.0,200.0,2.333333333333333,3.36424312466722
10.0,1.0,1847.0,400.0,200.0,2.333333333333333,3.5411962057797677
10.0,1.0,2000.0,400.0,200.0,2.333333333333333,3.5276368226554493
10.0,1.0,20.0,400.0,200.0,3.6666666666666665,41.721028943484804
10.0,1.0,21.0,400.0,200.0,3.6666666666666665,40.07842104412228
10.0,1.0,23.0,400.0,200.0,3.6666666666666665,39.55785484853474
10.0,1.0,25.0,400.0,200.0,3.6666666666666665,37.657730549344045
10.0,1.0,27.0,400.0,200.0,3.6666666666666665,37.61608518026271
10.0,1.0,29.0,400.0,200.0,3.6666666666666665,36.86436044689999
10.0,1.0,31.0,400.0,200.0,3.6666666666666665,35.30610478114005
10.0,1.0,34.0,400.0,200.0,3.6666666666666665,33.56472919173131
10.0,1.0,36.0,400.0,200.0,3.6666666666666665,33.9255209139359
10.0,1.0,39.0,400.0,200.0,3.6666666666666665,33.19478691867732
10.0,1.0,43.0,400.0,200.0,3.6666666666666665,31.93516026426374
10.0,1.0,46.0,400.0,200.0,3.6666666666666665,29.950779516277066
10.0,1.0,50.0,400.0,200.0,3.6666666666666665,27.15950093796641
10.0,1.0,54.0,400.0,200.0,3.6666666666666665,26.319541909581254
10.0,1.0,58.0,400.0,200.0,3.6666666666666665,24.831304770725747
10.0,1.0,63.0,400.0,200.0,3.6666666666666665,23.539925084550795
10.0,1.0,68.0,400.0,200.0,3.6666666666666665,23.286401038519003
10.0,1.0,73.0,400.0,200.0,3.6666666666666665,22.433778634943287
10.0,1.0,79.0,400.0,200.0,3.6666666666666665,21.91950490234054
10.0,1.0,85.0,400.0,200.0,3.6666666666666665,21.43855236412532
10.0,1.0,92.0,400.0,200.0,3.6666666666666665,20.585398484337002
10.0,1.0,100.0,400.0,200.0,3.6666666666666665,19.647422322144546
10.0,1.0,108.0,400.0,200.0,3.6666666666666665,18.060569818407547
10.0,1.0,116.0,400.0,200.0,3.6666666666666665,20.174723525621058
10.0,1.0,126.0,400.0,200.0,3.6666666666666665,22.929619715305527
10.0,1.0,136.0,400.0,200.0,3.6666666666666665,23.573118402324297
10.0,1.0,147.0,400.0,200.0,3.6666666666666665,27.888116389847173
10.0,1.0,158.0,400.0,200.0,3.6666666666666665,33.65180226577081
10.0,1.0,171.0,400.0,200.0,3.6666666666666665,29.070116382415023
10.0,1.0,185.0,400.0,200.0,3.6666666666666665,62.13591303632809
10.0,1.0,200.0,400.0,200.0,3.6666666666666665,1395.4957389532335
10.0,1.0,216.0,400.0,200.0,3.6666666666666665,54.77406304511938
10.0,1.0,234.0,400.0,200.0,3.6666666666666665,21.405592500722346
10.0,1.0,254.0,400.0,200.0,3.6666666666666665,10.843654796119777
10.0,1.0,275.0,400.0,200.0,3.6666666666666665,8.347715473810416
10.0,1.0,297.0,400.0,200.0,3.6666666666666665,6.356277401985791
10.0,1.0,322.0,400.0,200.0,3.6666666666666665,5.135860687812142
10.0,1.0,348.0,400.0,200.0,3.6666666666666665,3.7951992085494837
10.0,1.0,377.0,400.0,200.0,3.6666666666666665,3.0093305187333224
10.0,1.0,408.0,400.0,200.0,3.6666666666666665,2.2229219331167953
10.0,1.0,442.0,400.0,200.0,3.6666666666666665,2.196494295318723
10.0,1.0,479.0,400.0,200.0,3.6666666666666665,2.2831927021885052
10.0,1.0,518.0,400.0,200.0,3.6666666666666665,2.3838493545561876
10.0,1.0,561.0,400.0,200.0,3.6666666666666665,2.521510184344765
10.0,1.0,608.0,400.0,200.0,3.6666666666666665,2.62203098285319
10.0,1.0,658.0,400.0,200.0,3.6666666666666665,2.711953315472744
10.0,1.0,712.0,400.0,200.0,3.6666666666666665,2.8286889701938684
10.0,1.0,771.0,400.0,200.0,3.6666666666666665,2.9457272564346795
10.0,1.0,835.0,400.0,200.0,3.6666666666666665,3.0460145559651717
10.0,1.0,904.0,400.0,200.0,3.6666666666666665,3.1695684264603328
10.0,1.0,979.0,400.0,200.0,3.6666666666666665,3.3139178268248086
10.0,1.0,1059.0,400.0,200.0,3.6666666666666665,3.3950806975355445
10.0,1.0,1147.0,400.0,200.0,3.6666666666666665,3.5915098666333654
10.0,1.0,1242.0,400.0,200.0,3.6666666666666665,3.767653341149111
10.0,1.0,1344.0,400.0,200.0,3.6666666666666665,3.8477224539580064
10.0,1.0,1455.0,400.0,200.0,3.6666666666666665,3.956116975748312
10.0,1.0,1576.0,400.0,200.0,3.6666666666666665,4.47237757428077
10.0,1.0,1706.0,400.0,200.0,3.6666666666666665,4.643279297184404
10.0,1.0,1847.0,400.0,200.0,3.6666666666666665,4.933878940526529
10.0,1.0,2000.0,400.0,200.0,3.6666666666666665,4.915533750100396
10.0,1.0,20.0,400.0,200.0,5.0,56.57966627965683
10.0,1.0,21.0,400.0,200.0,5.0,54.30355586813451
10.0,1.0,23.0,400.0,200.0,5.0,53.558498084619956
10.0,1.0,25.0,400.0,200.0,5.0,50.951760073387334
10.0,1.0,27.0,400.0,200.0,5.0,51.00425203765745
10.0,1.0,29.0,400.0,200.0,5.0,49.982091642522384
10.0,1.0,31.0,400.0,200.0,5.0,47.871309605745836
10.0,1.0,34.0,400.0,200.0,5.0,45.45210234822688
10.0,1.0,36.0,400.0,200.0,5.0,45.872218360425855
10.0,1.0,39.0,400.0,200.0,5.0,44.841407487726336
10.0,1.0,43.0,400.0,200.0,5.0,43.1004961778264
10.0,1.0,46.0,400.0,200.0,5.0,40.415151540792664
10.0,1.0,50.0,400.0,200.0,5.0,36.58566933411742
10.0,1.0,54.0,400.0,200.0,5.0,35.35411604949726
10.0,1.0,58.0,400.0,200.0,5.0,33.36281783711874
10.0,1.0,63.0,400.0,200.0,5.0,31.585313140998647
10.0,1.0,68.0,400.0,200.0,5.0,31.223288206760014
10.0,1.0,73.0,400.0,200.0,5.0,30.038225919510598
10.0,1.0,79.0,400.0,200.0,5.0,29.274124354424224
10.0,1.0,85.0,400.0,200.0,5.0,28.491971556010256
10.0,1.0,92.0,400.0,200.0,5.0,27.39833481502022
10.0,1.0,100.0,400.0,200.0,5.0,26.25404714852232
10.0,1.0,108.0,400.0,200.0,5.0,24.148383053736364
10.0,1.0,116.0,400.0,200.0,5.0,26.974934268809854
10.0,1.0,126.0,400.0,200.0,5.0,30.491966067763453
10.0,1.0,136.0,400.0,200.0,5.0,31.234137146273348
10.0,1.0,147.0,400.0,200.0,5.0,36.809512970493735
10.0,1.0,158.0,400.0,200.0,5.0,44.78545552315953
10.0,1.0,171.0,400.0,200.0,5.0,39.295994846625625
10.0,1.0,185.0,400.0,200.0,5.0,80.60230094263609
10.0,1.0,200.0,400.0,200.0,5.0,1511.3278587265424
10.0,1.0,216.0,400.0,200.0,5.0,70.44775424047265
10.0,1.0,234.0,400.0,200.0,5.0,26.035687794566147
10.0,1.0,254.0,400.0,200.0,5.0,13.253396634565838
10.0,1.0,275.0,400.0,200.0,5.0,10.180296100083114
10.0,1.0,297.0,400.0,200.0,5.0,7.563282111696151
10.0,1.0,322.0,400.0,200.0,5.0,5.989531741104905
10.0,1.0,348.0,400.0,200.0,5.0,4.305781875980916
10.0,1.0,377.0,400.0,200.0,5.0,3.2813667586754316
10.0,1.0,408.0,400.0,200.0,5.0,2.321828563393687
10.0,1.0,442.0,400.0,200.0,5.0,2.3384193756299783
10.0,1.0,479.0,400.0,200.0,5.0,2.5042575424143623
10.0,1.0,518.0,400.0,200.0,5.0,2.6754533537006244
10.0,1.0,561.0,400.0,200.0,5.0,2.8897603760142534
10.0,1.0,608.0,400.0,200.0,5.0,3.048942087672196
10.0,1.0,658.0,400.0,200.0,5.0,3.1958408144860084
10.0,1.0,712.0,400.0,200.0,5.0,3.374386805538612
10.0,1.0,771.0,400.0,200.0,5.0,3.5396909303232285
10.0,1.0,835.0,400.0,200.0,5.0,3.6932835251088596
10.0,1.0,904.0,400.0,200.0,5.0,3.8659548661600187
10.0,1.0,979.0,400.0,200.0,5.0,4.063576609695655
10.0,1.0,1059.0,400.0,200.0,5.0,4.182917444835381
10.0,1.0,1147.0,400.0,200.0,5.0,4.458882781880773
10.0,1.0,1242.0,400.0,200.0,5.0,4.70071942132565
10.0,1.0,1344.0,400.0,200.0,5.0,4.815641818074455
10.0,1.0,1455.0,400.0,200.0,5.0,4.971948243748941
10.0,1.0,1576.0,400.0,200.0,5.0,5.686459956255826
10.0,1.0,1706.0,400.0,200.0,5.0,5.920426528088551
10.0,1.0,1847.0,400.0,200.0,5.0,6.3253514648668725
10.0,1.0,2000.0,400.0,200.0,5.0,6.30164564591518
50.0,1.0,20.0,400.0,200.0,1.0,21.375198638820944
50.0,1.0,21.0,400.0,200.0,1.0,20.022029828612443
50.0,1.0,23.0,400.0,200.0,1.0,19.011824901681173
50.0,1.0,25.0,400.0,200.0,1.0,17.879724026302384
50.0,1.0,27.0,400.0,200.0,1.0,17.33750414195338
50.0,1.0,29.0,400.0,200.0,1.0,16.806475511108022
50.0,1.0,31.0,400.0,200.0,1.0,15.62910843325099
50.0,1.0,34.0,400.0,200.0,1.0,14.48810721823916
50.0,1.0,36.0,400.0,200.0,1.0,14.355855400350515
50.0,1.0,39.0,400.0,200.0,1.0,13.924083220644178
50.0,1.0,43.0,400.0,200.0,1.0,13.248100148630742
50.0,1.0,46.0,400.0,200.0,1.0,12.218156537685449
50.0,1.0,50.0,400.0,200.0,1.0,10.790880671782332
50.0,1.0,54.0,400.0,200.0,1.0,10.426217865762924
50.0,1.0,58.0,400.0,200.0,1.0,9.57058900125623
50.0,1.0,63.0,400.0,200.0,1.0,9.037994134599105
50.0,1.0,68.0,400.0,200.0,1.0,8.847975813176784
50.0,1.0,73.0,400.0,200.0,1.0,8.588214020266062
50.0,1.0,79.0,400.0,200.0,1.0,8.251161077391702
50.0,1.0,85.0,400.0,200.0,1.0,8.26905982061617
50.0,1.0,92.0,400.0,200.0,1.0,7.744992136061725
50.0,1.0,100.0,400.0,200.0,1.0,7.121417435717196
50.0,1.0,108.0,400.0,200.0,1.0,6.494758330221708
50.0,1.0,116.0,400.0,200.0,1.0,7.200296616741326
50.0,1.0,126.0,400.0,200.0,1.0,8.266194898397531
50.0,1.0,136.0,400.0,200.0,1.0,8.259246167363424
50.0,1.0,147.0,400.0,200.0,1.0,10.151945502072493
50.0,1.0,158.0,400.0,200.0,1.0,12.391878454131438
50.0,1.0,171.0,400.0,200.0,1.0,10.075808877636272
50.0,1.0,185.0,400.0,200.0,1.0,28.677792022744782
50.0,1.0,200.0,400.0,200.0,1.0,1130.8967131725744
50.0,1.0,216.0,400.0,200.0,1.0,26.694309346727668
50.0,1.0,234.0,400.0,200.0,1.0,12.95736555990728
50.0,1.0,254.0,400.0,200.0,1.0,6.270784176903167
50.0,1.0,275.0,400.0,200.0,1.0,4.773123138699197
50.0,1.0,297.0,400.0,200.0,1.0,3.9654479453411726
50.0,1.0,322.0,400.0,200.0,1.0,3.358218749315854
50.0,1.0,348.0,400.0,200.0,1.0,2.7214737058561442
50.0,1.0,377.0,400.0,200.0,1.0,2.356639278289569
50.0,1.0,408.0,400.0,200.0,1.0,1.947894804295004
50.0,1.0,442.0,400.0,200.0,1.0,1.835862049584994
50.0,1.0,479.0,400.0,200.0,1.0,1.754239650688531
50.0,1.0,518.0,400.0,200.0,1.0,1.7112308904663491
50.0,1.0,561.0,400.0,200.0,1.0,1.6887062877606422
50.0,1.0,608.0,400.0,200.0,1.0,1.6652646855079962
50.0,1.0,658.0,400.0,200.0,1.0,1.6433830771216424
50.0,1.0,712.0,400.0,200.0,1.0,1.642249150974142
50.0,1.0,771.0,400.0,200.0,1.0,1.6474959300734489
50.0,1.0,835.0,400.0,200.0,1.0,1.6391418035589231
50.0,1.0,904.0,400.0,200.0,1.0,1.6544475027152898
50.0,1.0,979.0,400.0,200.0,1.0,1.687249844507894
50.0,1.0,1059.0,400.0,200.0,1.0,1.6980513711128806
50.0,1.0,1147.0,400.0,200.0,1.0,1.716668589871575
50.0,1.0,1242.0,400.0,200.0,1.0,1.7437242760121394
50.0,1.0,1344.0,400.0,200.0,1.0,1.7571301729827973
50.0,1.0,1455.0,400.0,200.0,1.0,1.979416995762102
50.0,1.0,1576.0,400.0,200.0,1.0,2.071193214527466
50.0,1.0,1706.0,400.0,200.0,1.0,1.797994242598465
50.0,1.0,1847.0,400.0,200.0,1.0,2.022609795313009
50.0,1.0,2000.0,400.0,200.0,1.0,2.0025616863522226
50.0,1.0,20.0,400.0,200.0,2.333333333333333,48.71321474288873
50.0,1.0,21.0,400.0,200.0,2.333333333333333,45.45601207663425
50.0,1.0,23.0,400.0,200.0,2.333333333333333,42.98705117731695
50.0,1.0,25.0,400.0,200.0,2.333333333333333,40.287462825886344
50.0,1.0,27.0,400.0,200.0,2.333333333333333,39.35474105597795
50.0,1.0,29.0,400.0,200.0,2.333333333333333,38.12000640256388
50.0,1.0,31.0,400.0,200.0,2.333333333333333,35.41067129797987
50.0,1.0,34.0,400.0,200.0,2.333333333333333,32.603285011158675
50.0,1.0,36.0,400.0,200.0,2.333333333333333,32.07434832704797
50.0,1.0,39.0,400.0,200.0,2.333333333333333,30.94278163234829
50.0,1.0,43.0,400.0,200.0,2.333333333333333,29.30337070553461
50.0,1.0,46.0,400.0,200.0,2.333333333333333,26.957989331489202
50.0,1.0,50.0,400.0,200.0,2.333333333333333,23.499800562012805
50.0,1.0,54.0,400.0,200.0,2.333333333333333,22.40674935353321
50.0,1.0,58.0,400.0,200.0,2.333333333333333,20.532156220982404
50.0,1.0,63.0,400.0,200.0,2.333333333333333,19.219349572333563
50.0,1.0,68.0,400.0,200.0,2.333333333333333,18.72488519378703
50.0,1.0,73.0,400.0,200.0,2.333333333333333,18.033383324394244
50.0,1.0,79.0,400.0,200.0,2.333333333333333,17.06430965603327
50.0,1.0,85.0,400.0,200.0,2.333333333333333,16.771256129584632
50.0,1.0,92.0,400.0,200.0,2.333333333333333,15.679804916408525
50.0,1.0,100.0,400.0,200.0,2.333333333333333,14.517862853413073
50.0,1.0,108.0,400.0,200.0,2.333333333333333,13.197767797860143
50.0,1.0,116.0,400.0,200.0,2.333333333333333,14.60257533963918
50.0,1.0,126.0,400.0,200.0,2.333333333333333,16.45793841516377
50.0,1.0,136.0,400.0,200.0,2.333333333333333,16.037355180027326
50.0,1.0,147.0,400.0,200.0,2.333333333333333,19.558272805935207
50.0,1.0,158.0,400.0,200.0,2.333333333333333,24.249775472282728
50.0,1.0,171.0,400.0,200.0,2.333333333333333,20.161607084622883
50.0,1.0,185.0,400.0,200.0,2.333333333333333,45.96004687871193
50.0,1.0,200.0,400.0,200.0,2.333333333333333,1244.2355169053883
50.0,1.0,216.0,400.0,200.0,2.333333333333333,41.35758232899194
50.0,1.0,234.0,400.0,200.0,2.333333333333333,17.303238750017645
50.0,1.0,254.0,400.0,200.0,2.333333333333333,8.46252392343688
50.0,1.0,275.0,400.0,200.0,2.333333333333333,6.48624739405788
50.0,1.0,297.0,400.0,200.0,2.333333333333333,5.100098490842056
50.0,1.0,322.0,400.0,200.0,2.333333333333333,4.181971373594059
50.0,1.0,348.0,400.0,200.0,2.333333333333333,3.1765677410379047
50.0,1.0,377.0,400.0,200.0,2.333333333333333,2.5792899046601603
50.0,1.0,408.0,400.0,200.0,2.333333333333333,1.9660340469866648
50.0,1.0,442.0,400.0,200.0,2.333333333333333,1.9020798933040766
50.0,1.0,479.0,400.0,200.0,2.333333333333333,1.881622945340233
50.0,1.0,518.0,400.0,200.0,2.333333333333333,1.902053455219608
50.0,1.0,561.0,400.0,200.0,2.333333333333333,1.9485653034554857
50.0,1.0,608.0,400.0,200.0,2.333333333333333,1.976264208094425
50.0,1.0,658.0,400.0,200.0,2.333333333333333,2.005451702699619
50.0,1.0,712.0,400.0,200.0,2.333333333333333,2.0689184531732963
50.0,1.0,771.0,400.0,200.0,2.333333333333333,2.12059572461781
50.0,1.0,835.0,400.0,200.0,2.333333333333333,2.1573415909280476
50.0,1.0,904.0,400.0,200.0,2.333333333333333,2.2267408306035383
50.0,1.0,979.0,400.0,200.0,2.333333333333333,2.3168567225229446
50.0,1.0,1059.0,400.0,200.0,2.333333333333333,2.3715369563601167
50.0,1.0,1147.0,400.0,200.0,2.333333333333333,2.4507087993241194
50.0,1.0,1242.0,400.0,200.0,2.333333333333333,2.5302196666777728
50.0,1.0,1344.0,400.0,200.0,2.333333333333333,2.5803204858750237
50.0,1.0,1455.0,400.0,200.0,2.333333333333333,3.1308383339401566
50.0,1.0,1576.0,400.0,200.0,2.333333333333333,3.3695782051801113
50.0,1.0,1706.0,400.0,200.0,2.333333333333333,2.728787092657452
50.0,1.0,1847.0,400.0,200.0,2.333333333333333,3.281143171077867
50.0,1.0,2000.0,400.0,200.0,2.333333333333333,3.2512889256744457
50.0,1.0,20.0,400.0,200.0,3.6666666666666665,76.102218104714
50.0,1.0,21.0,400.0,200.0,3.6666666666666665,70.92702765433832
50.0,1.0,23.0,400.0,200.0,3.6666666666666665,66.9828139962847
50.0,1.0,25.0,400.0,200.0,3.6666666666666665,62.70633812835682
50.0,1.0,27.0,400.0,200.0,3.6666666666666665,61.45367605863769
50.0,1.0,29.0,400.0,200.0,3.6666666666666665,59.51645586224834
50.0,1.0,31.0,400.0,200.0,3.6666666666666665,55.282007182914626
50.0,1.0,34.0,400.0,200.0,3.6666666666666665,50.784772227039866
50.0,1.0,36.0,400.0,200.0,3.6666666666666665,49.82920814517593
50.0,1.0,39.0,400.0,200.0,3.6666666666666665,47.9747842181674
50.0,1.0,43.0,400.0,200.0,3.6666666666666665,45.361685162784156
50.0,1.0,46.0,400.0,200.0,3.6666666666666665,41.713373622397356
50.0,1.0,50.0,400.0,200.0,3.6666666666666665,36.219292984070975
50.0,1.0,54.0,400.0,200.0,3.6666666666666665,34.35706547160107
50.0,1.0,58.0,400.0,200.0,3.6666666666666665,31.485867475867668
50.0,1.0,63.0,400.0,200.0,3.6666666666666665,29.39921615870504
50.0,1.0,68.0,400.0,200.0,3.6666666666666665,28.59027056252197
50.0,1.0,73.0,400.0,200.0,3.6666666666666665,27.462505155034304
50.0,1.0,79.0,400.0,200.0,3.6666666666666665,25.84943580319835
50.0,1.0,85.0,400.0,200.0,3.6666666666666665,25.211665289338352
50.0,1.0,92.0,400.0,200.0,3.6666666666666665,23.596594086488835
50.0,1.0,100.0,400.0,200.0,3.6666666666666665,21.948210151894965
50.0,1.0,108.0,400.0,200.0,3.6666666666666665,19.94939993795689
50.0,1.0,116.0,400.0,200.0,3.6666666666666665,22.05821828320786
50.0,1.0,126.0,400.0,200.0,3.6666666666666665,24.612891913123967
50.0,1.0,136.0,400.0,200.0,3.6666666666666665,23.751325379992263
50.0,1.0,147.0,400.0,200.0,3.6666666666666665,28.88742943242872
50.0,1.0,158.0,400.0,200.0,3.6666666666666665,36.26620991957861
50.0,1.0,171.0,400.0,200.0,3.6666666666666665,30.74962677375829
50.0,1.0,185.0,400.0,200.0,3.6666666666666665,64.70794963416034
50.0,1.0,200.0,400.0,200.0,3.6666666666666665,1363.9026212902656
50.0,1.0,216.0,400.0,200.0,3.6666666666666665,56.78347156450215
50.0,1.0,234.0,400.0,200.0,3.6666666666666665,21.96208812553717
50.0,1.0,254.0,400.0,200.0,3.6666666666666665,10.781423470703617
50.0,1.0,275.0,400.0,200.0,3.6666666666666665,8.26044347689394
50.0,1.0,297.0,400.0,200.0,3.6666666666666665,6.262059993611246
50.0,1.0,322.0,400.0,200.0,3.6666666666666665,4.995587577834424
50.0,1.0,348.0,400.0,200.0,3.6666666666666665,3.6346891378001405
50.0,1.0,377.0,400.0,200.0,3.6666666666666665,2.7867571642352256
50.0,1.0,408.0,400.0,200.0,3.6666666666666665,1.9837180979354372
50.0,1.0,442.0,400.0,200.0,3.6666666666666665,1.9680083345017025
50.0,1.0,479.0,400.0,200.0,3.6666666666666665,2.00961835256074
50.0,1.0,518.0,400.0,200.0,3.6666666666666665,2.0937171613874312
50.0,1.0,561.0,400.0,200.0,3.6666666666666665,2.20897918957391
50.0,1.0,608.0,400.0,200.0,3.6666666666666665,2.28844967164244
50.0,1.0,658.0,400.0,200.0,3.6666666666666665,2.370152542709201
50.0,1.0,712.0,400.0,200.0,3.6666666666666665,2.4981040855596506
50.0,1.0,771.0,400.0,200.0,3.6666666666666665,2.596486579074497
50.0,1.0,835.0,400.0,200.0,3.6666666666666665,2.6791093819915774
50.0,1.0,904.0,400.0,200.0,3.6666666666666665,2.8009273153134426
50.0,1.0,979.0,400.0,200.0,3.6666666666666665,2.9470070284034455
50.0,1.0,1059.0,400.0,200.0,3.6666666666666665,3.0455217901316103
50.0,1.0,1147.0,400.0,200.0,3.6666666666666665,3.1842932669998474
50.0,1.0,1242.0,400.0,200.0,3.6666666666666665,3.3157142748632245
50.0,1.0,1344.0,400.0,200.0,3.6666666666666665,3.4027874830780216
50.0,1.0,1455.0,400.0,200.0,3.6666666666666665,4.283966577368207
50.0,1.0,1576.0,400.0,200.0,3.6666666666666665,4.671404383978016
50.0,1.0,1706.0,400.0,200.0,3.6666666666666665,3.66010173504671
50.0,1.0,1847.0,400.0,200.0,3.6666666666666665,4.5420555886343355
50.0,1.0,2000.0,400.0,200.0,3.6666666666666665,4.502461342088239
50.0,1.0,20.0,400.0,200.0,5.0,103.51526657411134
50.0,1.0,21.0,400.0,200.0,5.0,96.41550779937032
50.0,1.0,23.0,400.0,200.0,5.0,90.98826165447086
50.0,1.0,25.0,400.0,200.0,5.0,85.13046530005235
50.0,1.0,27.0,400.0,200.0,5.0,83.59113910567721
50.0,1.0,29.0,400.0,200.0,5.0,80.9520089329228
50.0,1.0,31.0,400.0,200.0,5.0,75.19567917343474
50.0,1.0,34.0,400.0,200.0,5.0,68.99753033840156
50.0,1.0,36.0,400.0,200.0,5.0,67.6012182446679
50.0,1.0,39.0,400.0,200.0,5.0,65.01306092642066
50.0,1.0,43.0,400.0,200.0,5.0,61.42143509459095
50.0,1.0,46.0,400.0,200.0,5.0,56.476091851964625
50.0,1.0,50.0,400.0,200.0,5.0,48.94377131194744
50.0,1.0,54.0,400.0,200.0,5.0,46.293132307656485
50.0,1.0,58.0,400.0,200.0,5.0,42.43587393218178
50.0,1.0,63.0,400.0,200.0,5.0,39.57838061688286
50.0,1.0,68.0,400.0,200.0,5.0,38.45022131646499
50.0,1.0,73.0,400.0,200.0,5.0,36.88405914925285
50.0,1.0,79.0,400.0,200.0,5.0,34.62134683723677
50.0,1.0,85.0,400.0,200.0,5.0,33.622936215054956
50.0,1.0,92.0,400.0,200.0,5.0,31.504883492770077
50.0,1.0,100.0,400.0,200.0,5.0,29.394545256080775
50.0,1.0,108.0,400.0,200.0,5.0,26.72396206960695
50.0,1.0,116.0,400.0,200.0,5.0,29.53902728753324
50.0,1.0,126.0,400.0,200.0,5.0,32.75049558685967
50.0,1.0,136.0,400.0,200.0,5.0,31.435048323706678
50.0,1.0,147.0,400.0,200.0,5.0,38.18019309879128
50.0,1.0,158.0,400.0,200.0,5.0,48.357409116062335
50.0,1.0,171.0,400.0,200.0,5.0,41.57448935451966
50.0,1.0,185.0,400.0,200.0,5.0,84.14703804963578
50.0,1.0,200.0,400.0,200.0,5.0,1486.554092291784
50.0,1.0,216.0,400.0,200.0,5.0,72.56900339802867
50.0,1.0,234.0,400.0,200.0,5.0,26.768534104143367
50.0,1.0,254.0,400.0,200.0,5.0,13.160290374952668
50.0,1.0,275.0,400.0,200.0,5.0,10.063440454814677
50.0,1.0,297.0,400.0,200.0,5.0,7.436901085013007
50.0,1.0,322.0,400.0,200.0,5.0,5.804423542443844
50.0,1.0,348.0,400.0,200.0,5.0,4.094238209594653
50.0,1.0,377.0,400.0,200.0,5.0,2.9870640919163547
50.0,1.0,408.0,400.0,200.0,5.0,2.001187484771937
50.0,1.0,442.0,400.0,200.0,5.0,2.0338002962127795
50.0,1.0,479.0,400.0,200.0,5.0,2.137902426267959
50.0,1.0,518.0,400.0,200.0,5.0,2.2857775418752024
50.0,1.0,561.0,400.0,200.0,5.0,2.4696547473258166
50.0,1.0,608.0,400.0,200.0,5.0,2.601194413709249
50.0,1.0,658.0,400.0,200.0,5.0,2.736094710100289
50.0,1.0,712.0,400.0,200.0,5.0,2.928476395416018
50.0,1.0,771.0,400.0,200.0,5.0,3.0736936709360476
50.0,1.0,835.0,400.0,200.0,5.0,3.202559809784827
50.0,1.0,904.0,400.0,200.0,5.0,3.3760065948397546
50.0,1.0,979.0,400.0,200.0,5.0,3.577413609715449
50.0,1.0,1059.0,400.0,200.0,5.0,3.7197420647759833
50.0,1.0,1147.0,400.0,200.0,5.0,3.917662811172524
50.0,1.0,1242.0,400.0,200.0,5.0,4.100736923515034
50.0,1.0,1344.0,400.0,200.0,5.0,4.224913371456573
50.0,1.0,1455.0,400.0,200.0,5.0,5.4378997811364735
50.0,1.0,1576.0,400.0,200.0,5.0,5.974853394494438
50.0,1.0,1706.0,400.0,200.0,5.0,4.59166244975412
50.0,1.0,1847.0,400.0,200.0,5.0,5.804089939754493
50.0,1.0,2000.0,400.0,200.0,5.0,5.754786880846439
100.0,1.0,20.0,400.0,200.0,1.0,21.909801310332337
100.0,1.0,21.0,400.0,200.0,1.0,20.513846138198428
100.0,1.0,23.0,400.0,200.0,1.0,19.434712735836737
100.0,1.0,25.0,400.0,200.0,1.0,18.2879959472433
100.0,1.0,27.0,400.0,200.0,1.0,17.664969626200943
100.0,1.0,29.0,400.0,200.0,1.0,17.12684680169422
100.0,1.0,31.0,400.0,200.0,1.0,15.884762771897048
100.0,1.0,34.0,400.0,200.0,1.0,14.693137784054235
