λ,μ,p,n,snr,MSE
1.0,100.0,322.0,200.0,3.6666666666666665,3.154139005140616
1.0,100.0,348.0,200.0,3.6666666666666665,2.9574903469830804
1.0,100.0,377.0,200.0,3.6666666666666665,3.0135088130004646
1.0,100.0,408.0,200.0,3.6666666666666665,2.938478646952236
1.0,100.0,442.0,200.0,3.6666666666666665,2.9818970300830996
1.0,100.0,479.0,200.0,3.6666666666666665,2.9730506694411107
1.0,100.0,518.0,200.0,3.6666666666666665,3.011584330275213
1.0,100.0,561.0,200.0,3.6666666666666665,2.9279331744790307
1.0,100.0,608.0,200.0,3.6666666666666665,2.9148900800561544
1.0,100.0,658.0,200.0,3.6666666666666665,2.9291653322529294
1.0,100.0,712.0,200.0,3.6666666666666665,2.941570917003307
1.0,100.0,771.0,200.0,3.6666666666666665,3.0275357514741765
1.0,100.0,835.0,200.0,3.6666666666666665,3.059642270248807
1.0,100.0,904.0,200.0,3.6666666666666665,3.114251023900113
1.0,100.0,979.0,200.0,3.6666666666666665,3.137518613946229
1.0,100.0,1059.0,200.0,3.6666666666666665,3.2630815750032496
1.0,100.0,1147.0,200.0,3.6666666666666665,3.250821760198833
1.0,100.0,1242.0,200.0,3.6666666666666665,3.2491100400715376
1.0,100.0,1344.0,200.0,3.6666666666666665,3.256055886754923
1.0,100.0,1455.0,200.0,3.6666666666666665,3.293264063536194
1.0,100.0,1576.0,200.0,3.6666666666666665,3.3560995521677155
1.0,100.0,1706.0,200.0,3.6666666666666665,3.3713015378272773
1.0,100.0,1847.0,200.0,3.6666666666666665,3.3800204894068493
1.0,100.0,2000.0,200.0,3.6666666666666665,3.4171300731734444
1.0,100.0,20.0,200.0,5.0,0.17859600424090377
1.0,100.0,21.0,200.0,5.0,0.18051302767883223
1.0,100.0,23.0,200.0,5.0,0.1836387561217379
1.0,100.0,25.0,200.0,5.0,0.1891883326633966
1.0,100.0,27.0,200.0,5.0,0.19423723214180483
1.0,100.0,29.0,200.0,5.0,0.21500117527517196
1.0,100.0,31.0,200.0,5.0,0.2547254293458456
1.0,100.0,34.0,200.0,5.0,0.2564005598055602
1.0,100.0,36.0,200.0,5.0,0.2703332185231198
1.0,100.0,39.0,200.0,5.0,0.27940334629055863
1.0,100.0,43.0,200.0,5.0,0.2982565685490556
1.0,100.0,46.0,200.0,5.0,0.31641191072096353
1.0,100.0,50.0,200.0,5.0,0.390720445508705
1.0,100.0,54.0,200.0,5.0,0.41984029632138975
1.0,100.0,58.0,200.0,5.0,0.4256579377345036
1.0,100.0,63.0,200.0,5.0,0.5490120390122684
1.0,100.0,68.0,200.0,5.0,0.5693450236166989
1.0,100.0,73.0,200.0,5.0,0.6250341950236323
1.0,100.0,79.0,200.0,5.0,0.7677871877314637
1.0,100.0,85.0,200.0,5.0,0.7900618610219512
1.0,100.0,92.0,200.0,5.0,0.8133191205372695
1.0,100.0,100.0,200.0,5.0,0.857850274877636
1.0,100.0,108.0,200.0,5.0,1.0433704569953406
1.0,100.0,116.0,200.0,5.0,1.2912170507895444
1.0,100.0,126.0,200.0,5.0,1.6230396735525494
1.0,100.0,136.0,200.0,5.0,1.6323227740045698
