λ,μ,p,true_p,n,snr,MSE
10.0,1.0,126.0,100.0,200.0,2.333333333333333,1.9630007542839965
10.0,1.0,136.0,100.0,200.0,2.333333333333333,2.134353116503014
10.0,1.0,147.0,100.0,200.0,2.333333333333333,2.664997642928575
10.0,1.0,158.0,100.0,200.0,2.333333333333333,4.081257630600872
10.0,1.0,171.0,100.0,200.0,2.333333333333333,4.667130346982747
10.0,1.0,185.0,100.0,200.0,2.333333333333333,22.47168812653866
10.0,1.0,200.0,100.0,200.0,2.333333333333333,1133.6976592758567
10.0,1.0,216.0,100.0,200.0,2.333333333333333,20.395257905820106
10.0,1.0,234.0,100.0,200.0,2.333333333333333,11.492750210133535
10.0,1.0,254.0,100.0,200.0,2.333333333333333,5.624615444284281
10.0,1.0,275.0,100.0,200.0,2.333333333333333,4.307836884072706
10.0,1.0,297.0,100.0,200.0,2.333333333333333,3.874304711864743
10.0,1.0,322.0,100.0,200.0,2.333333333333333,3.416580956110268
10.0,1.0,348.0,100.0,200.0,2.333333333333333,3.2522861140079877
10.0,1.0,377.0,100.0,200.0,2.333333333333333,3.096904270350896
10.0,1.0,408.0,100.0,200.0,2.333333333333333,2.94500906508495
10.0,1.0,442.0,100.0,200.0,2.333333333333333,2.8438893614040333
10.0,1.0,479.0,100.0,200.0,2.333333333333333,2.8123913229878537
10.0,1.0,518.0,100.0,200.0,2.333333333333333,2.8285536066716137
10.0,1.0,561.0,100.0,200.0,2.333333333333333,2.8055532112377684
10.0,1.0,608.0,100.0,200.0,2.333333333333333,2.8352745724655892
10.0,1.0,658.0,100.0,200.0,2.333333333333333,2.81198912970175
10.0,1.0,712.0,100.0,200.0,2.333333333333333,2.854276651856772
10.0,1.0,771.0,100.0,200.0,2.333333333333333,2.8883466411900844
10.0,1.0,835.0,100.0,200.0,2.333333333333333,2.9052839938558415
10.0,1.0,904.0,100.0,200.0,2.333333333333333,2.9356656815090023
10.0,1.0,979.0,100.0,200.0,2.333333333333333,2.9962472415664507
10.0,1.0,1059.0,100.0,200.0,2.333333333333333,3.018049800870098
10.0,1.0,1147.0,100.0,200.0,2.333333333333333,3.0505746989792644
10.0,1.0,1242.0,100.0,200.0,2.333333333333333,3.0965402827109565
10.0,1.0,1344.0,100.0,200.0,2.333333333333333,3.105842051872833
10.0,1.0,1455.0,100.0,200.0,2.333333333333333,3.127889199755853
10.0,1.0,1576.0,100.0,200.0,2.333333333333333,3.2865633245917665
10.0,1.0,1706.0,100.0,200.0,2.333333333333333,3.30712723128363
10.0,1.0,1847.0,100.0,200.0,2.333333333333333,3.347242297072506
10.0,1.0,2000.0,100.0,200.0,2.333333333333333,3.335526501764268
10.0,1.0,20.0,100.0,200.0,3.6666666666666665,10.832257189883123
10.0,1.0,21.0,100.0,200.0,3.6666666666666665,10.392856032825998
10.0,1.0,23.0,100.0,200.0,3.6666666666666665,9.963496255133405
10.0,1.0,25.0,100.0,200.0,3.6666666666666665,9.427868184658312
10.0,1.0,27.0,100.0,200.0,3.6666666666666665,9.088736652742332
10.0,1.0,29.0,100.0,200.0,3.6666666666666665,8.751800526553625
10.0,1.0,31.0,100.0,200.0,3.6666666666666665,8.17508460154385
10.0,1.0,34.0,100.0,200.0,3.6666666666666665,7.707806500205569
10.0,1.0,36.0,100.0,200.0,3.6666666666666665,7.691675250968823
10.0,1.0,39.0,100.0,200.0,3.6666666666666665,7.280121819346945
10.0,1.0,43.0,100.0,200.0,3.6666666666666665,6.834222015070966
10.0,1.0,46.0,100.0,200.0,3.6666666666666665,6.088002691324948
10.0,1.0,50.0,100.0,200.0,3.6666666666666665,5.4343776590673665
10.0,1.0,54.0,100.0,200.0,3.6666666666666665,5.001366094517299
10.0,1.0,58.0,100.0,200.0,3.6666666666666665,4.340744725951529
10.0,1.0,63.0,100.0,200.0,3.6666666666666665,3.858278876900961
10.0,1.0,68.0,100.0,200.0,3.6666666666666665,3.501116564982933
10.0,1.0,73.0,100.0,200.0,3.6666666666666665,3.4166641627587357
10.0,1.0,79.0,100.0,200.0,3.6666666666666665,3.294165385611255
10.0,1.0,85.0,100.0,200.0,3.6666666666666665,2.8349055880123326
10.0,1.0,92.0,100.0,200.0,3.6666666666666665,2.4148786361155437
10.0,1.0,100.0,100.0,200.0,3.6666666666666665,1.7197702541251731
10.0,1.0,108.0,100.0,200.0,3.6666666666666665,1.6781404322448237
10.0,1.0,116.0,100.0,200.0,3.6666666666666665,1.8752556806643133
10.0,1.0,126.0,100.0,200.0,3.6666666666666665,1.9630007542839973
10.0,1.0,136.0,100.0,200.0,3.6666666666666665,2.1343531165030165
10.0,1.0,147.0,100.0,200.0,3.6666666666666665,2.664997642928565
10.0,1.0,158.0,100.0,200.0,3.6666666666666665,4.081257630600875
10.0,1.0,171.0,100.0,200.0,3.6666666666666665,4.667130346982773
10.0,1.0,185.0,100.0,200.0,3.6666666666666665,22.471688126538375
10.0,1.0,200.0,100.0,200.0,3.6666666666666665,1133.6976592763644
10.0,1.0,216.0,100.0,200.0,3.6666666666666665,20.50071958610716
10.0,1.0,234.0,100.0,200.0,3.6666666666666665,11.64266041093329
10.0,1.0,254.0,100.0,200.0,3.6666666666666665,5.872323444607963
10.0,1.0,275.0,100.0,200.0,3.6666666666666665,4.615548415404542
10.0,1.0,297.0,100.0,200.0,3.6666666666666665,4.227004604593634
10.0,1.0,322.0,100.0,200.0,3.6666666666666665,3.8200713947070457
10.0,1.0,348.0,100.0,200.0,3.6666666666666665,3.7319589229889565
10.0,1.0,377.0,100.0,200.0,3.6666666666666665,3.641833230612295
10.0,1.0,408.0,100.0,200.0,3.6666666666666665,3.519360301738596
10.0,1.0,442.0,100.0,200.0,3.6666666666666665,3.448605165607115
10.0,1.0,479.0,100.0,200.0,3.6666666666666665,3.4744370036255976
10.0,1.0,518.0,100.0,200.0,3.6666666666666665,3.550746930055061
10.0,1.0,561.0,100.0,200.0,3.6666666666666665,3.561866365650628
10.0,1.0,608.0,100.0,200.0,3.6666666666666665,3.641471710597549
10.0,1.0,658.0,100.0,200.0,3.6666666666666665,3.640555538875461
10.0,1.0,712.0,100.0,200.0,3.6666666666666665,3.736023121351077
10.0,1.0,771.0,100.0,200.0,3.6666666666666665,3.801067005354408
10.0,1.0,835.0,100.0,200.0,3.6666666666666665,3.8501915487100953
10.0,1.0,904.0,100.0,200.0,3.6666666666666665,3.9124005975777867
10.0,1.0,979.0,100.0,200.0,3.6666666666666665,4.012869240290028
10.0,1.0,1059.0,100.0,200.0,3.6666666666666665,4.058181255722819
10.0,1.0,1147.0,100.0,200.0,3.6666666666666665,4.125121514297983
10.0,1.0,1242.0,100.0,200.0,3.6666666666666665,4.2037624774105335
10.0,1.0,1344.0,100.0,200.0,3.6666666666666665,4.227176884969147
10.0,1.0,1455.0,100.0,200.0,3.6666666666666665,4.271778072978376
10.0,1.0,1576.0,100.0,200.0,3.6666666666666665,4.533473748111535
10.0,1.0,1706.0,100.0,200.0,3.6666666666666665,4.5696963155070085
10.0,1.0,1847.0,100.0,200.0,3.6666666666666665,4.645929135582668
10.0,1.0,2000.0,100.0,200.0,3.6666666666666665,4.632987279750545
10.0,1.0,20.0,100.0,200.0,5.0,14.42869842638786
10.0,1.0,21.0,100.0,200.0,5.0,13.808112775552377
10.0,1.0,23.0,100.0,200.0,5.0,13.203407535587187
10.0,1.0,25.0,100.0,200.0,5.0,12.466872049065223
10.0,1.0,27.0,100.0,200.0,5.0,12.046980574888146
10.0,1.0,29.0,100.0,200.0,5.0,11.593548585043672
10.0,1.0,31.0,100.0,200.0,5.0,10.816916282229073
10.0,1.0,34.0,100.0,200.0,5.0,10.144552539522776
10.0,1.0,36.0,100.0,200.0,5.0,10.075207091782419
10.0,1.0,39.0,100.0,200.0,5.0,9.490469810151676
10.0,1.0,43.0,100.0,200.0,5.0,8.881990861386779
10.0,1.0,46.0,100.0,200.0,5.0,7.866553430380272
10.0,1.0,50.0,100.0,200.0,5.0,6.956281405445069
10.0,1.0,54.0,100.0,200.0,5.0,6.325839631346055
10.0,1.0,58.0,100.0,200.0,5.0,5.454836989672231
10.0,1.0,63.0,100.0,200.0,5.0,4.779274506927378
10.0,1.0,68.0,100.0,200.0,5.0,4.282740376655987
10.0,1.0,73.0,100.0,200.0,5.0,4.156600386905167
10.0,1.0,79.0,100.0,200.0,5.0,3.929579926556266
10.0,1.0,85.0,100.0,200.0,5.0,3.2569926758920293
10.0,1.0,92.0,100.0,200.0,5.0,2.657359914638851
10.0,1.0,100.0,100.0,200.0,5.0,1.7197702541251707
10.0,1.0,108.0,100.0,200.0,5.0,1.6781404322448237
10.0,1.0,116.0,100.0,200.0,5.0,1.8752556806643133
10.0,1.0,126.0,100.0,200.0,5.0,1.9630007542839962
10.0,1.0,136.0,100.0,200.0,5.0,2.1343531165030183
10.0,1.0,147.0,100.0,200.0,5.0,2.664997642928558
10.0,1.0,158.0,100.0,200.0,5.0,4.081257630600874
10.0,1.0,171.0,100.0,200.0,5.0,4.667130346982791
10.0,1.0,185.0,100.0,200.0,5.0,22.471688126538105
10.0,1.0,200.0,100.0,200.0,5.0,1133.697659276783
10.0,1.0,216.0,100.0,200.0,5.0,20.60200546274439
10.0,1.0,234.0,100.0,200.0,5.0,11.792943823433633
10.0,1.0,254.0,100.0,200.0,5.0,6.119764195030116
10.0,1.0,275.0,100.0,200.0,5.0,4.921990086414836
10.0,1.0,297.0,100.0,200.0,5.0,4.57803987608067
10.0,1.0,322.0,100.0,200.0,5.0,4.222524158841492
10.0,1.0,348.0,100.0,200.0,5.0,4.210023982835931
10.0,1.0,377.0,100.0,200.0,5.0,4.185151108683375
10.0,1.0,408.0,100.0,200.0,5.0,4.093047524517067
10.0,1.0,442.0,100.0,200.0,5.0,4.053153811464483
10.0,1.0,479.0,100.0,200.0,5.0,4.136918595482403
10.0,1.0,518.0,100.0,200.0,5.0,4.273422227951972
10.0,1.0,561.0,100.0,200.0,5.0,4.319205714752062
10.0,1.0,608.0,100.0,200.0,5.0,4.44861249226583
10.0,1.0,658.0,100.0,200.0,5.0,4.470734058711034
10.0,1.0,712.0,100.0,200.0,5.0,4.619421885483749
10.0,1.0,771.0,100.0,200.0,5.0,4.714804619271765
10.0,1.0,835.0,100.0,200.0,5.0,4.796198745171889
10.0,1.0,904.0,100.0,200.0,5.0,4.88969395328702
10.0,1.0,979.0,100.0,200.0,5.0,5.029515697555084
10.0,1.0,1059.0,100.0,200.0,5.0,5.098095825766323
10.0,1.0,1147.0,100.0,200.0,5.0,5.1991859932105156
10.0,1.0,1242.0,100.0,200.0,5.0,5.3102122411351225
10.0,1.0,1344.0,100.0,200.0,5.0,5.347916673774535
10.0,1.0,1455.0,100.0,200.0,5.0,5.415376358777925
10.0,1.0,1576.0,100.0,200.0,5.0,5.780932822176598
10.0,1.0,1706.0,100.0,200.0,5.0,5.832578366966889
10.0,1.0,1847.0,100.0,200.0,5.0,5.945698134693677
10.0,1.0,2000.0,100.0,200.0,5.0,5.931296669897036
50.0,1.0,20.0,100.0,200.0,1.0,5.365770410539255
50.0,1.0,21.0,100.0,200.0,1.0,5.076019169872679
50.0,1.0,23.0,100.0,200.0,1.0,4.7805370737330755
50.0,1.0,25.0,100.0,200.0,1.0,4.5123979294603025
50.0,1.0,27.0,100.0,200.0,1.0,4.233826163620554
50.0,1.0,29.0,100.0,200.0,1.0,4.058335890135426
50.0,1.0,31.0,100.0,200.0,1.0,3.7257474108444053
50.0,1.0,34.0,100.0,200.0,1.0,3.497221309149779
50.0,1.0,36.0,100.0,200.0,1.0,3.5133339873459795
50.0,1.0,39.0,100.0,200.0,1.0,3.370102536833011
50.0,1.0,43.0,100.0,200.0,1.0,3.1789864491911946
50.0,1.0,46.0,100.0,200.0,1.0,2.871568237661304
50.0,1.0,50.0,100.0,200.0,1.0,2.6221171762710993
50.0,1.0,54.0,100.0,200.0,1.0,2.5184651809346668
50.0,1.0,58.0,100.0,200.0,1.0,2.243049891016373
50.0,1.0,63.0,100.0,200.0,1.0,2.11880584221487
50.0,1.0,68.0,100.0,200.0,1.0,2.007549713805498
50.0,1.0,73.0,100.0,200.0,1.0,2.004297775399732
50.0,1.0,79.0,100.0,200.0,1.0,2.045711328768658
50.0,1.0,85.0,100.0,200.0,1.0,2.0008542181372415
50.0,1.0,92.0,100.0,200.0,1.0,1.9288493644031697
50.0,1.0,100.0,100.0,200.0,1.0,1.7202271385768475
50.0,1.0,108.0,100.0,200.0,1.0,1.6771031839471535
50.0,1.0,116.0,100.0,200.0,1.0,1.8786293305027009
50.0,1.0,126.0,100.0,200.0,1.0,1.9637933486353518
50.0,1.0,136.0,100.0,200.0,1.0,2.149175687307839
50.0,1.0,147.0,100.0,200.0,1.0,2.7645337188217574
50.0,1.0,158.0,100.0,200.0,1.0,4.181876681650203
50.0,1.0,171.0,100.0,200.0,1.0,4.676429750095716
50.0,1.0,185.0,100.0,200.0,1.0,22.03419589164095
50.0,1.0,200.0,100.0,200.0,1.0,1073.1725626207908
50.0,1.0,216.0,100.0,200.0,1.0,19.09519382329374
50.0,1.0,234.0,100.0,200.0,1.0,11.147832713138731
50.0,1.0,254.0,100.0,200.0,1.0,5.332124960591003
50.0,1.0,275.0,100.0,200.0,1.0,3.9616504271968354
50.0,1.0,297.0,100.0,200.0,1.0,3.4815544734362818
50.0,1.0,322.0,100.0,200.0,1.0,2.972107272668999
50.0,1.0,348.0,100.0,200.0,1.0,2.740684612716909
50.0,1.0,377.0,100.0,200.0,1.0,2.5120367945702875
50.0,1.0,408.0,100.0,200.0,1.0,2.3402235167636123
50.0,1.0,442.0,100.0,200.0,1.0,2.206978235342977
50.0,1.0,479.0,100.0,200.0,1.0,2.1149749594201994
50.0,1.0,518.0,100.0,200.0,1.0,2.06854402091206
50.0,1.0,561.0,100.0,200.0,1.0,2.0151790571670847
50.0,1.0,608.0,100.0,200.0,1.0,1.99603607090777
50.0,1.0,658.0,100.0,200.0,1.0,1.9581538528450604
50.0,1.0,712.0,100.0,200.0,1.0,1.9461289317220254
50.0,1.0,771.0,100.0,200.0,1.0,1.940584572810773
50.0,1.0,835.0,100.0,200.0,1.0,1.9253385078042355
50.0,1.0,904.0,100.0,200.0,1.0,1.916004486061398
50.0,1.0,979.0,100.0,200.0,1.0,1.9318198417449917
50.0,1.0,1059.0,100.0,200.0,1.0,1.9313018537765843
50.0,1.0,1147.0,100.0,200.0,1.0,1.92505904247246
50.0,1.0,1242.0,100.0,200.0,1.0,1.9319561595732944
50.0,1.0,1344.0,100.0,200.0,1.0,1.9274252109369154
50.0,1.0,1455.0,100.0,200.0,1.0,2.0149283914173197
50.0,1.0,1576.0,100.0,200.0,1.0,2.0372396994172286
50.0,1.0,1706.0,100.0,200.0,1.0,1.9249797153504402
50.0,1.0,1847.0,100.0,200.0,1.0,2.005636168613126
50.0,1.0,2000.0,100.0,200.0,1.0,1.993456528387368
50.0,1.0,20.0,100.0,200.0,2.333333333333333,11.227476765457274
50.0,1.0,21.0,100.0,200.0,2.333333333333333,10.488585362402985
50.0,1.0,23.0,100.0,200.0,2.333333333333333,9.738341298957765
50.0,1.0,25.0,100.0,200.0,2.333333333333333,9.08823365477437
50.0,1.0,27.0,100.0,200.0,2.333333333333333,8.554345683158466
50.0,1.0,29.0,100.0,200.0,2.333333333333333,8.154911123137078
50.0,1.0,31.0,100.0,200.0,2.333333333333333,7.4004011521773485
50.0,1.0,34.0,100.0,200.0,2.333333333333333,6.76822427934251
50.0,1.0,36.0,100.0,200.0,2.333333333333333,6.663392247187856
50.0,1.0,39.0,100.0,200.0,2.333333333333333,6.261789317364121
50.0,1.0,43.0,100.0,200.0,2.333333333333333,5.808841411032749
50.0,1.0,46.0,100.0,200.0,2.333333333333333,5.0963702906116755
50.0,1.0,50.0,100.0,200.0,2.333333333333333,4.423340567645359
50.0,1.0,54.0,100.0,200.0,2.333333333333333,4.075693776838272
50.0,1.0,58.0,100.0,200.0,2.333333333333333,3.5069798995137615
50.0,1.0,63.0,100.0,200.0,2.333333333333333,3.1393998590333294
50.0,1.0,68.0,100.0,200.0,2.333333333333333,2.860329616820174
50.0,1.0,73.0,100.0,200.0,2.333333333333333,2.800862124869589
50.0,1.0,79.0,100.0,200.0,2.333333333333333,2.718092584016674
50.0,1.0,85.0,100.0,200.0,2.333333333333333,2.4558910852061016
50.0,1.0,92.0,100.0,200.0,2.333333333333333,2.185029069959106
50.0,1.0,100.0,100.0,200.0,2.333333333333333,1.7202271385768342
50.0,1.0,108.0,100.0,200.0,2.333333333333333,1.677103183947064
50.0,1.0,116.0,100.0,200.0,2.333333333333333,1.878629330502681
50.0,1.0,126.0,100.0,200.0,2.333333333333333,1.9637933486354486
50.0,1.0,136.0,100.0,200.0,2.333333333333333,2.149175687307827
50.0,1.0,147.0,100.0,200.0,2.333333333333333,2.764533718821917
50.0,1.0,158.0,100.0,200.0,2.333333333333333,4.181876681650725
50.0,1.0,171.0,100.0,200.0,2.333333333333333,4.676429750096784
50.0,1.0,185.0,100.0,200.0,2.333333333333333,22.03419589164615
50.0,1.0,200.0,100.0,200.0,2.333333333333333,1073.1725625967697
50.0,1.0,216.0,100.0,200.0,2.333333333333333,19.199461713083952
50.0,1.0,234.0,100.0,200.0,2.333333333333333,11.293702232511853
50.0,1.0,254.0,100.0,200.0,2.333333333333333,5.546979069713801
50.0,1.0,275.0,100.0,200.0,2.333333333333333,4.232819548547857
50.0,1.0,297.0,100.0,200.0,2.333333333333333,3.7993298875391543
50.0,1.0,322.0,100.0,200.0,2.333333333333333,3.3351572952620465
50.0,1.0,348.0,100.0,200.0,2.333333333333333,3.193306529383066
50.0,1.0,377.0,100.0,200.0,2.333333333333333,3.0197808531451296
50.0,1.0,408.0,100.0,200.0,2.333333333333333,2.8818193322903007
50.0,1.0,442.0,100.0,200.0,2.333333333333333,2.7751769340562826
50.0,1.0,479.0,100.0,200.0,2.333333333333333,2.7323105836347197
50.0,1.0,518.0,100.0,200.0,2.333333333333333,2.7431446577268512
50.0,1.0,561.0,100.0,200.0,2.333333333333333,2.726348057245518
50.0,1.0,608.0,100.0,200.0,2.333333333333333,2.760777583512509
50.0,1.0,658.0,100.0,200.0,2.333333333333333,2.7518117116516083
50.0,1.0,712.0,100.0,200.0,2.333333333333333,2.789135644937793
50.0,1.0,771.0,100.0,200.0,2.333333333333333,2.811969547077424
50.0,1.0,835.0,100.0,200.0,2.333333333333333,2.828454361864324
50.0,1.0,904.0,100.0,200.0,2.333333333333333,2.8466539166663867
50.0,1.0,979.0,100.0,200.0,2.333333333333333,2.899663694833901
50.0,1.0,1059.0,100.0,200.0,2.333333333333333,2.9245773613381916
50.0,1.0,1147.0,100.0,200.0,2.333333333333333,2.9486308434816704
50.0,1.0,1242.0,100.0,200.0,2.333333333333333,2.9830344361728973
50.0,1.0,1344.0,100.0,200.0,2.333333333333333,2.9918048022709174
50.0,1.0,1455.0,100.0,200.0,2.333333333333333,3.2207947593382995
50.0,1.0,1576.0,100.0,200.0,2.333333333333333,3.2944395180051913
50.0,1.0,1706.0,100.0,200.0,2.333333333333333,3.0379355357559916
50.0,1.0,1847.0,100.0,200.0,2.333333333333333,3.2542949343297756
50.0,1.0,2000.0,100.0,200.0,2.333333333333333,3.243576658389704
50.0,1.0,20.0,100.0,200.0,3.6666666666666665,17.117482154955557
50.0,1.0,21.0,100.0,200.0,3.6666666666666665,15.921934628486799
50.0,1.0,23.0,100.0,200.0,3.6666666666666665,14.709310162015116
50.0,1.0,25.0,100.0,200.0,3.6666666666666665,13.673674559390353
50.0,1.0,27.0,100.0,200.0,3.6666666666666665,12.917391768450203
50.0,1.0,29.0,100.0,200.0,3.6666666666666665,12.296226942868202
50.0,1.0,31.0,100.0,200.0,3.6666666666666665,11.123809685408755
50.0,1.0,34.0,100.0,200.0,3.6666666666666665,10.072539164562558
50.0,1.0,36.0,100.0,200.0,3.6666666666666665,9.830376725774476
50.0,1.0,39.0,100.0,200.0,3.6666666666666665,9.157204747760478
50.0,1.0,43.0,100.0,200.0,3.6666666666666665,8.441752336713419
50.0,1.0,46.0,100.0,200.0,3.6666666666666665,7.327517920431119
50.0,1.0,50.0,100.0,200.0,3.6666666666666665,6.232350716383648
50.0,1.0,54.0,100.0,200.0,3.6666666666666665,5.623648777429974
50.0,1.0,58.0,100.0,200.0,3.6666666666666665,4.775652851342158
50.0,1.0,63.0,100.0,200.0,3.6666666666666665,4.169783065744027
50.0,1.0,68.0,100.0,200.0,3.6666666666666665,3.7183641150879034
50.0,1.0,73.0,100.0,200.0,3.6666666666666665,3.603987991452785
50.0,1.0,79.0,100.0,200.0,3.6666666666666665,3.385619861789261
50.0,1.0,85.0,100.0,200.0,3.6666666666666665,2.903153226836011
50.0,1.0,92.0,100.0,200.0,3.6666666666666665,2.4364467747217726
50.0,1.0,100.0,100.0,200.0,3.6666666666666665,1.7202271385768253
50.0,1.0,108.0,100.0,200.0,3.6666666666666665,1.677103183947
50.0,1.0,116.0,100.0,200.0,3.6666666666666665,1.8786293305026645
50.0,1.0,126.0,100.0,200.0,3.6666666666666665,1.9637933486355192
50.0,1.0,136.0,100.0,200.0,3.6666666666666665,2.149175687307818
50.0,1.0,147.0,100.0,200.0,3.6666666666666665,2.764533718822035
50.0,1.0,158.0,100.0,200.0,3.6666666666666665,4.18187668165112
50.0,1.0,171.0,100.0,200.0,3.6666666666666665,4.676429750097533
50.0,1.0,185.0,100.0,200.0,3.6666666666666665,22.034195891650114
50.0,1.0,200.0,100.0,200.0,3.6666666666666665,1073.172562579118
50.0,1.0,216.0,100.0,200.0,3.6666666666666665,19.296152671142387
50.0,1.0,234.0,100.0,200.0,3.6666666666666665,11.441590773926556
50.0,1.0,254.0,100.0,200.0,3.6666666666666665,5.762796744564879
50.0,1.0,275.0,100.0,200.0,3.6666666666666665,4.502428389249016
50.0,1.0,297.0,100.0,200.0,3.6666666666666665,4.114546331446545
50.0,1.0,322.0,100.0,200.0,3.6666666666666665,3.697485543256551
50.0,1.0,348.0,100.0,200.0,3.6666666666666665,3.6440692292042813
50.0,1.0,377.0,100.0,200.0,3.6666666666666665,3.5258941899988248
50.0,1.0,408.0,100.0,200.0,3.6666666666666665,3.4230211321877033
50.0,1.0,442.0,100.0,200.0,3.6666666666666665,3.344331816321676
50.0,1.0,479.0,100.0,200.0,3.6666666666666665,3.3518192742299258
50.0,1.0,518.0,100.0,200.0,3.6666666666666665,3.419867043044319
50.0,1.0,561.0,100.0,200.0,3.6666666666666665,3.440857897129364
50.0,1.0,608.0,100.0,200.0,3.6666666666666665,3.5289169553372512
50.0,1.0,658.0,100.0,200.0,3.6666666666666665,3.5501712795017766
50.0,1.0,712.0,100.0,200.0,3.6666666666666665,3.6366010897417946
50.0,1.0,771.0,100.0,200.0,3.6666666666666665,3.687450503734923
50.0,1.0,835.0,100.0,200.0,3.6666666666666665,3.7357159206576203
50.0,1.0,904.0,100.0,200.0,3.6666666666666665,3.7808690744889804
50.0,1.0,979.0,100.0,200.0,3.6666666666666665,3.8701637536561755
50.0,1.0,1059.0,100.0,200.0,3.6666666666666665,3.9198812952776554
50.0,1.0,1147.0,100.0,200.0,3.6666666666666665,3.973778606510919
50.0,1.0,1242.0,100.0,200.0,3.6666666666666665,4.035479312940617
50.0,1.0,1344.0,100.0,200.0,3.6666666666666665,4.057919311734282
50.0,1.0,1455.0,100.0,200.0,3.6666666666666665,4.429602697411706
50.0,1.0,1576.0,100.0,200.0,3.6666666666666665,4.555791447476796
50.0,1.0,1706.0,100.0,200.0,3.6666666666666665,4.153648646646072
50.0,1.0,1847.0,100.0,200.0,3.6666666666666665,4.5075522137181965
50.0,1.0,2000.0,100.0,200.0,3.6666666666666665,4.498496483909617
50.0,1.0,20.0,100.0,200.0,5.0,23.020833100983065
50.0,1.0,21.0,100.0,200.0,5.0,21.365084995105455
50.0,1.0,23.0,100.0,200.0,5.0,19.68648734351829
50.0,1.0,25.0,100.0,200.0,5.0,18.26364517554065
50.0,1.0,27.0,100.0,200.0,5.0,17.300492979143893
50.0,1.0,29.0,100.0,200.0,5.0,16.45864199931198
50.0,1.0,31.0,100.0,200.0,5.0,14.870210516469477
50.0,1.0,34.0,100.0,200.0,5.0,13.392563633225532
50.0,1.0,36.0,100.0,200.0,5.0,13.005343448717973
50.0,1.0,39.0,100.0,200.0,5.0,12.054378574098319
50.0,1.0,43.0,100.0,200.0,5.0,11.076104425980445
50.0,1.0,46.0,100.0,200.0,5.0,9.561658064167464
50.0,1.0,50.0,100.0,200.0,5.0,8.045033026102768
50.0,1.0,54.0,100.0,200.0,5.0,7.167230438354777
50.0,1.0,58.0,100.0,200.0,5.0,6.046562530298446
50.0,1.0,63.0,100.0,200.0,5.0,5.204782761639612
50.0,1.0,68.0,100.0,200.0,5.0,4.578876630681218
50.0,1.0,73.0,100.0,200.0,5.0,4.41020820732572
50.0,1.0,79.0,100.0,200.0,5.0,4.050858049783651
50.0,1.0,85.0,100.0,200.0,5.0,3.346748881626926
50.0,1.0,92.0,100.0,200.0,5.0,2.6856187650379386
50.0,1.0,100.0,100.0,200.0,5.0,1.720227138576813
50.0,1.0,108.0,100.0,200.0,5.0,1.6771031839469412
50.0,1.0,116.0,100.0,200.0,5.0,1.8786293305026527
50.0,1.0,126.0,100.0,200.0,5.0,1.9637933486355803
50.0,1.0,136.0,100.0,200.0,5.0,2.149175687307812
50.0,1.0,147.0,100.0,200.0,5.0,2.7645337188221295
50.0,1.0,158.0,100.0,200.0,5.0,4.181876681651411
50.0,1.0,171.0,100.0,200.0,5.0,4.676429750098208
50.0,1.0,185.0,100.0,200.0,5.0,22.034195891653276
50.0,1.0,200.0,100.0,200.0,5.0,1073.1725625645067
50.0,1.0,216.0,100.0,200.0,5.0,19.389270419999924
50.0,1.0,234.0,100.0,200.0,5.0,11.590431467002709
50.0,1.0,254.0,100.0,200.0,5.0,5.979068827882114
50.0,1.0,275.0,100.0,200.0,5.0,4.771301416381832
50.0,1.0,297.0,100.0,200.0,5.0,4.428555989260131
50.0,1.0,322.0,100.0,200.0,5.0,4.059473409190374
50.0,1.0,348.0,100.0,200.0,5.0,4.093955139980507
50.0,1.0,377.0,100.0,200.0,5.0,4.031238493942536
50.0,1.0,408.0,100.0,200.0,5.0,3.9640371180482603
50.0,1.0,442.0,100.0,200.0,5.0,3.913937625688886
50.0,1.0,479.0,100.0,200.0,5.0,3.972352762336972
50.0,1.0,518.0,100.0,200.0,5.0,4.097590024848673
50.0,1.0,561.0,100.0,200.0,5.0,4.1569432454056034
50.0,1.0,608.0,100.0,200.0,5.0,4.298658725369968
50.0,1.0,658.0,100.0,200.0,5.0,4.350748128780659
50.0,1.0,712.0,100.0,200.0,5.0,4.486169230109164
50.0,1.0,771.0,100.0,200.0,5.0,4.564863086871937
50.0,1.0,835.0,100.0,200.0,5.0,4.644932554515904
50.0,1.0,904.0,100.0,200.0,5.0,4.716765795476402
50.0,1.0,979.0,100.0,200.0,5.0,4.841916453930474
50.0,1.0,1059.0,100.0,200.0,5.0,4.916141815874309
50.0,1.0,1147.0,100.0,200.0,5.0,4.999669578294053
50.0,1.0,1242.0,100.0,200.0,5.0,5.088568665396886
50.0,1.0,1344.0,100.0,200.0,5.0,5.124851992146305
50.0,1.0,1455.0,100.0,200.0,5.0,5.639797852092909
50.0,1.0,1576.0,100.0,200.0,5.0,5.819101473093215
50.0,1.0,1706.0,100.0,200.0,5.0,5.2706620695989
50.0,1.0,1847.0,100.0,200.0,5.0,5.76297810857592
50.0,1.0,2000.0,100.0,200.0,5.0,5.755679800350777
100.0,1.0,20.0,100.0,200.0,1.0,5.464352617580384
100.0,1.0,21.0,100.0,200.0,1.0,5.16539277072398
100.0,1.0,23.0,100.0,200.0,1.0,4.856138944351909
100.0,1.0,25.0,100.0,200.0,1.0,4.585035191819752
