λ,μ,p,true_p,n,snr,MSE
1.0,10.0,171.0,400.0,200.0,2.333333333333333,21.13062392751423
1.0,10.0,185.0,400.0,200.0,2.333333333333333,41.066940653904226
1.0,10.0,200.0,400.0,200.0,2.333333333333333,659.3991559137477
1.0,10.0,216.0,400.0,200.0,2.333333333333333,27.937296472376712
1.0,10.0,234.0,400.0,200.0,2.333333333333333,11.53288128264568
1.0,10.0,254.0,400.0,200.0,2.333333333333333,8.685638983911396
1.0,10.0,275.0,400.0,200.0,2.333333333333333,6.678136872384876
1.0,10.0,297.0,400.0,200.0,2.333333333333333,5.919267165729918
1.0,10.0,322.0,400.0,200.0,2.333333333333333,5.0136077063223645
1.0,10.0,348.0,400.0,200.0,2.333333333333333,3.97869297218905
1.0,10.0,377.0,400.0,200.0,2.333333333333333,3.4898656364653697
1.0,10.0,408.0,400.0,200.0,2.333333333333333,3.2112119996757755
1.0,10.0,442.0,400.0,200.0,2.333333333333333,3.1649646981342223
1.0,10.0,479.0,400.0,200.0,2.333333333333333,3.15370605426595
1.0,10.0,518.0,400.0,200.0,2.333333333333333,3.119863565928852
1.0,10.0,561.0,400.0,200.0,2.333333333333333,3.1681292068990796
1.0,10.0,608.0,400.0,200.0,2.333333333333333,3.1640875336437566
1.0,10.0,658.0,400.0,200.0,2.333333333333333,3.140823495105936
1.0,10.0,712.0,400.0,200.0,2.333333333333333,3.1316937049629647
1.0,10.0,771.0,400.0,200.0,2.333333333333333,3.148674978253305
1.0,10.0,835.0,400.0,200.0,2.333333333333333,3.160919291479688
1.0,10.0,904.0,400.0,200.0,2.333333333333333,3.1843067000181837
1.0,10.0,979.0,400.0,200.0,2.333333333333333,3.1802275582604818
1.0,10.0,1059.0,400.0,200.0,2.333333333333333,3.1876847159612227
1.0,10.0,1147.0,400.0,200.0,2.333333333333333,3.1983065709113894
1.0,10.0,1242.0,400.0,200.0,2.333333333333333,3.204761690071347
1.0,10.0,1344.0,400.0,200.0,2.333333333333333,3.200711009208152
1.0,10.0,1455.0,400.0,200.0,2.333333333333333,3.2075983761566347
1.0,10.0,1576.0,400.0,200.0,2.333333333333333,3.2167748728988017
1.0,10.0,1706.0,400.0,200.0,2.333333333333333,3.225667407987423
1.0,10.0,1847.0,400.0,200.0,2.333333333333333,3.2300181828986076
1.0,10.0,2000.0,400.0,200.0,2.333333333333333,3.215952449090608
1.0,10.0,20.0,400.0,200.0,3.6666666666666665,5.4708313998254745
1.0,10.0,21.0,400.0,200.0,3.6666666666666665,5.5571458908269316
1.0,10.0,23.0,400.0,200.0,3.6666666666666665,5.520946664298411
1.0,10.0,25.0,400.0,200.0,3.6666666666666665,5.52260603787293
1.0,10.0,27.0,400.0,200.0,3.6666666666666665,5.571536242355941
1.0,10.0,29.0,400.0,200.0,3.6666666666666665,5.5883132477496655
1.0,10.0,31.0,400.0,200.0,3.6666666666666665,5.543050027311554
1.0,10.0,34.0,400.0,200.0,3.6666666666666665,5.748503992845173
1.0,10.0,36.0,400.0,200.0,3.6666666666666665,5.73876997111835
1.0,10.0,39.0,400.0,200.0,3.6666666666666665,5.90063464144138
1.0,10.0,43.0,400.0,200.0,3.6666666666666665,5.933609161209624
1.0,10.0,46.0,400.0,200.0,3.6666666666666665,5.907483442470775
1.0,10.0,50.0,400.0,200.0,3.6666666666666665,6.253298177679268
1.0,10.0,54.0,400.0,200.0,3.6666666666666665,6.327583460504018
1.0,10.0,58.0,400.0,200.0,3.6666666666666665,6.333508509817198
1.0,10.0,63.0,400.0,200.0,3.6666666666666665,6.573917710587848
1.0,10.0,68.0,400.0,200.0,3.6666666666666665,6.872778754016584
1.0,10.0,73.0,400.0,200.0,3.6666666666666665,7.59762269643427
1.0,10.0,79.0,400.0,200.0,3.6666666666666665,8.006466607718766
1.0,10.0,85.0,400.0,200.0,3.6666666666666665,7.877101363119281
1.0,10.0,92.0,400.0,200.0,3.6666666666666665,8.438477615870971
1.0,10.0,100.0,400.0,200.0,3.6666666666666665,8.490207717585712
1.0,10.0,108.0,400.0,200.0,3.6666666666666665,8.641091843699988
1.0,10.0,116.0,400.0,200.0,3.6666666666666665,9.304717572959799
1.0,10.0,126.0,400.0,200.0,3.6666666666666665,10.3462904130197
1.0,10.0,136.0,400.0,200.0,3.6666666666666665,11.650451234986592
1.0,10.0,147.0,400.0,200.0,3.6666666666666665,13.662533054607955
1.0,10.0,158.0,400.0,200.0,3.6666666666666665,15.75678332057473
1.0,10.0,171.0,400.0,200.0,3.6666666666666665,28.387775915546925
1.0,10.0,185.0,400.0,200.0,3.6666666666666665,56.393190465010946
1.0,10.0,200.0,400.0,200.0,3.6666666666666665,912.7878812079463
1.0,10.0,216.0,400.0,200.0,3.6666666666666665,35.242448964021655
1.0,10.0,234.0,400.0,200.0,3.6666666666666665,14.61665818641689
1.0,10.0,254.0,400.0,200.0,3.6666666666666665,10.988077062292966
1.0,10.0,275.0,400.0,200.0,3.6666666666666665,8.480968646040658
1.0,10.0,297.0,400.0,200.0,3.6666666666666665,7.427300416298719
1.0,10.0,322.0,400.0,200.0,3.6666666666666665,6.256001060865174
1.0,10.0,348.0,400.0,200.0,3.6666666666666665,4.8854940314750595
1.0,10.0,377.0,400.0,200.0,3.6666666666666665,4.25501217237951
1.0,10.0,408.0,400.0,200.0,3.6666666666666665,3.8942054832182604
1.0,10.0,442.0,400.0,200.0,3.6666666666666665,3.8991229923858444
1.0,10.0,479.0,400.0,200.0,3.6666666666666665,3.9610607303212286
1.0,10.0,518.0,400.0,200.0,3.6666666666666665,3.9620899234105
1.0,10.0,561.0,400.0,200.0,3.6666666666666665,4.06511022379192
1.0,10.0,608.0,400.0,200.0,3.6666666666666665,4.1004231044019575
1.0,10.0,658.0,400.0,200.0,3.6666666666666665,4.108427625872436
1.0,10.0,712.0,400.0,200.0,3.6666666666666665,4.121460774779139
1.0,10.0,771.0,400.0,200.0,3.6666666666666665,4.170032516286363
1.0,10.0,835.0,400.0,200.0,3.6666666666666665,4.204167033750952
1.0,10.0,904.0,400.0,200.0,3.6666666666666665,4.256602811741698
1.0,10.0,979.0,400.0,200.0,3.6666666666666665,4.269717478791232
1.0,10.0,1059.0,400.0,200.0,3.6666666666666665,4.2965599049772045
1.0,10.0,1147.0,400.0,200.0,3.6666666666666665,4.329154090957591
1.0,10.0,1242.0,400.0,200.0,3.6666666666666665,4.349332524161568
1.0,10.0,1344.0,400.0,200.0,3.6666666666666665,4.356200057545796
1.0,10.0,1455.0,400.0,200.0,3.6666666666666665,4.376927431408668
1.0,10.0,1576.0,400.0,200.0,3.6666666666666665,4.3981856969387785
1.0,10.0,1706.0,400.0,200.0,3.6666666666666665,4.421841160277987
1.0,10.0,1847.0,400.0,200.0,3.6666666666666665,4.437637691255262
1.0,10.0,2000.0,400.0,200.0,3.6666666666666665,4.42376840004902
1.0,10.0,20.0,400.0,200.0,5.0,7.026874383053554
1.0,10.0,21.0,400.0,200.0,5.0,7.153084655552284
1.0,10.0,23.0,400.0,200.0,5.0,7.1073888998382495
1.0,10.0,25.0,400.0,200.0,5.0,7.114006820182748
1.0,10.0,27.0,400.0,200.0,5.0,7.173976757474735
1.0,10.0,29.0,400.0,200.0,5.0,7.191365186754451
1.0,10.0,31.0,400.0,200.0,5.0,7.129147286149004
1.0,10.0,34.0,400.0,200.0,5.0,7.367167626342447
1.0,10.0,36.0,400.0,200.0,5.0,7.354907587145129
1.0,10.0,39.0,400.0,200.0,5.0,7.5562132834249205
1.0,10.0,43.0,400.0,200.0,5.0,7.594197058779893
1.0,10.0,46.0,400.0,200.0,5.0,7.553245378305734
1.0,10.0,50.0,400.0,200.0,5.0,7.9837132924534
1.0,10.0,54.0,400.0,200.0,5.0,8.074094872992097
1.0,10.0,58.0,400.0,200.0,5.0,8.08232393877786
1.0,10.0,63.0,400.0,200.0,5.0,8.346341026697994
1.0,10.0,68.0,400.0,200.0,5.0,8.700127816769399
1.0,10.0,73.0,400.0,200.0,5.0,9.59031908779129
1.0,10.0,79.0,400.0,200.0,5.0,10.112531673001238
1.0,10.0,85.0,400.0,200.0,5.0,9.954669174720138
1.0,10.0,92.0,400.0,200.0,5.0,10.630464575466569
1.0,10.0,100.0,400.0,200.0,5.0,10.677280203770348
1.0,10.0,108.0,400.0,200.0,5.0,10.825245575012458
1.0,10.0,116.0,400.0,200.0,5.0,11.692778623322932
1.0,10.0,126.0,400.0,200.0,5.0,12.82666440815532
1.0,10.0,136.0,400.0,200.0,5.0,14.257687934981496
1.0,10.0,147.0,400.0,200.0,5.0,16.738839426728127
1.0,10.0,158.0,400.0,200.0,5.0,19.16367018215927
1.0,10.0,171.0,400.0,200.0,5.0,35.50322849037532
1.0,10.0,185.0,400.0,200.0,5.0,71.90896662505224
1.0,10.0,200.0,400.0,200.0,5.0,1158.9173685972376
1.0,10.0,216.0,400.0,200.0,5.0,42.33062119603236
1.0,10.0,234.0,400.0,200.0,5.0,17.6808587802863
1.0,10.0,254.0,400.0,200.0,5.0,13.282648060145721
1.0,10.0,275.0,400.0,200.0,5.0,10.278067918780941
1.0,10.0,297.0,400.0,200.0,5.0,8.923479164473319
1.0,10.0,322.0,400.0,200.0,5.0,7.492754749208843
1.0,10.0,348.0,400.0,200.0,5.0,5.795296685406469
1.0,10.0,377.0,400.0,200.0,5.0,5.020234807615671
1.0,10.0,408.0,400.0,200.0,5.0,4.5784785020761225
1.0,10.0,442.0,400.0,200.0,5.0,4.63468086406814
1.0,10.0,479.0,400.0,200.0,5.0,4.768896296912167
1.0,10.0,518.0,400.0,200.0,5.0,4.804406772401649
1.0,10.0,561.0,400.0,200.0,5.0,4.961465692571677
1.0,10.0,608.0,400.0,200.0,5.0,5.035786991473631
1.0,10.0,658.0,400.0,200.0,5.0,5.075112563833758
1.0,10.0,712.0,400.0,200.0,5.0,5.1101051602263015
1.0,10.0,771.0,400.0,200.0,5.0,5.189764542193103
1.0,10.0,835.0,400.0,200.0,5.0,5.245550031479109
1.0,10.0,904.0,400.0,200.0,5.0,5.326767431416511
1.0,10.0,979.0,400.0,200.0,5.0,5.357576291628474
1.0,10.0,1059.0,400.0,200.0,5.0,5.403985943922894
1.0,10.0,1147.0,400.0,200.0,5.0,5.458683568535415
1.0,10.0,1242.0,400.0,200.0,5.0,5.492664768143461
1.0,10.0,1344.0,400.0,200.0,5.0,5.511046969646219
1.0,10.0,1455.0,400.0,200.0,5.0,5.5454710995996646
1.0,10.0,1576.0,400.0,200.0,5.0,5.578885619841672
1.0,10.0,1706.0,400.0,200.0,5.0,5.617584137802184
1.0,10.0,1847.0,400.0,200.0,5.0,5.644832137654765
1.0,10.0,2000.0,400.0,200.0,5.0,5.631310411896231
1.0,50.0,20.0,400.0,200.0,1.0,2.3207661969782083
1.0,50.0,21.0,400.0,200.0,1.0,2.340896953524638
1.0,50.0,23.0,400.0,200.0,1.0,2.320228012444078
1.0,50.0,25.0,400.0,200.0,1.0,2.316002977002623
1.0,50.0,27.0,400.0,200.0,1.0,2.349299392659335
1.0,50.0,29.0,400.0,200.0,1.0,2.36334752545203
1.0,50.0,31.0,400.0,200.0,1.0,2.353610549744544
1.0,50.0,34.0,400.0,200.0,1.0,2.476812255619564
1.0,50.0,36.0,400.0,200.0,1.0,2.48028521010575
1.0,50.0,39.0,400.0,200.0,1.0,2.5779104809531197
1.0,50.0,43.0,400.0,200.0,1.0,2.613296764176687
1.0,50.0,46.0,400.0,200.0,1.0,2.6299784309387295
1.0,50.0,50.0,400.0,200.0,1.0,2.774280907508407
1.0,50.0,54.0,400.0,200.0,1.0,2.8062406875990185
1.0,50.0,58.0,400.0,200.0,1.0,2.791871639304332
1.0,50.0,63.0,400.0,200.0,1.0,2.972491650883449
1.0,50.0,68.0,400.0,200.0,1.0,3.1437620627327174
1.0,50.0,73.0,400.0,200.0,1.0,3.4814586104311616
1.0,50.0,79.0,400.0,200.0,1.0,3.6872325782090427
1.0,50.0,85.0,400.0,200.0,1.0,3.640771799640909
1.0,50.0,92.0,400.0,200.0,1.0,3.982866099110664
1.0,50.0,100.0,400.0,200.0,1.0,4.032649940666908
1.0,50.0,108.0,400.0,200.0,1.0,4.148254812382415
1.0,50.0,116.0,400.0,200.0,1.0,4.426738835388312
1.0,50.0,126.0,400.0,200.0,1.0,5.200681133040452
1.0,50.0,136.0,400.0,200.0,1.0,5.970817720504275
1.0,50.0,147.0,400.0,200.0,1.0,7.120153603648274
1.0,50.0,158.0,400.0,200.0,1.0,8.581858319561581
1.0,50.0,171.0,400.0,200.0,1.0,11.618688588326707
1.0,50.0,185.0,400.0,200.0,1.0,25.710062364891513
1.0,50.0,200.0,400.0,200.0,1.0,334.3927976036064
1.0,50.0,216.0,400.0,200.0,1.0,20.193395436889414
1.0,50.0,234.0,400.0,200.0,1.0,8.388058020148849
1.0,50.0,254.0,400.0,200.0,1.0,6.377958009960941
1.0,50.0,275.0,400.0,200.0,1.0,4.850270025850924
1.0,50.0,297.0,400.0,200.0,1.0,4.381286464923968
1.0,50.0,322.0,400.0,200.0,1.0,3.770437406457663
1.0,50.0,348.0,400.0,200.0,1.0,3.1128274533172773
1.0,50.0,377.0,400.0,200.0,1.0,2.7428699073962237
1.0,50.0,408.0,400.0,200.0,1.0,2.5447882798745165
1.0,50.0,442.0,400.0,200.0,1.0,2.4391480179587504
1.0,50.0,479.0,400.0,200.0,1.0,2.3515705417008568
1.0,50.0,518.0,400.0,200.0,1.0,2.28367176568142
1.0,50.0,561.0,400.0,200.0,1.0,2.2745921551322894
1.0,50.0,608.0,400.0,200.0,1.0,2.2285763209996055
1.0,50.0,658.0,400.0,200.0,1.0,2.173381735749737
1.0,50.0,712.0,400.0,200.0,1.0,2.1412067034946376
1.0,50.0,771.0,400.0,200.0,1.0,2.1246845514181243
1.0,50.0,835.0,400.0,200.0,1.0,2.113124335402485
1.0,50.0,904.0,400.0,200.0,1.0,2.107778799874507
1.0,50.0,979.0,400.0,200.0,1.0,2.0877565962168037
1.0,50.0,1059.0,400.0,200.0,1.0,2.073357237909115
1.0,50.0,1147.0,400.0,200.0,1.0,2.0672055511420337
1.0,50.0,1242.0,400.0,200.0,1.0,2.0577497659242736
1.0,50.0,1344.0,400.0,200.0,1.0,2.0428957453371925
1.0,50.0,1455.0,400.0,200.0,1.0,2.0346417113752047
1.0,50.0,1576.0,400.0,200.0,1.0,2.035428020692599
1.0,50.0,1706.0,400.0,200.0,1.0,2.027837780446999
1.0,50.0,1847.0,400.0,200.0,1.0,2.0203881068624483
1.0,50.0,2000.0,400.0,200.0,1.0,2.00888239228819
1.0,50.0,20.0,400.0,200.0,2.333333333333333,3.8767526707689552
1.0,50.0,21.0,400.0,200.0,2.333333333333333,3.945654271401333
1.0,50.0,23.0,400.0,200.0,2.333333333333333,3.9005914939264716
1.0,50.0,25.0,400.0,200.0,2.333333333333333,3.892987747490043
1.0,50.0,27.0,400.0,200.0,2.333333333333333,3.95497822127486
1.0,50.0,29.0,400.0,200.0,2.333333333333333,3.9689020433849103
1.0,50.0,31.0,400.0,200.0,2.333333333333333,3.9369358864107884
1.0,50.0,34.0,400.0,200.0,2.333333333333333,4.097759028960069
1.0,50.0,36.0,400.0,200.0,2.333333333333333,4.110916320911908
1.0,50.0,39.0,400.0,200.0,2.333333333333333,4.271456801529288
1.0,50.0,43.0,400.0,200.0,2.333333333333333,4.319653007254326
1.0,50.0,46.0,400.0,200.0,2.333333333333333,4.345093447189336
1.0,50.0,50.0,400.0,200.0,2.333333333333333,4.556835751052431
1.0,50.0,54.0,400.0,200.0,2.333333333333333,4.579302760865697
1.0,50.0,58.0,400.0,200.0,2.333333333333333,4.544917354456738
1.0,50.0,63.0,400.0,200.0,2.333333333333333,4.770873035509255
1.0,50.0,68.0,400.0,200.0,2.333333333333333,5.018251188462935
1.0,50.0,73.0,400.0,200.0,2.333333333333333,5.572422482712992
1.0,50.0,79.0,400.0,200.0,2.333333333333333,5.878003637085834
1.0,50.0,85.0,400.0,200.0,2.333333333333333,5.7938244525342055
1.0,50.0,92.0,400.0,200.0,2.333333333333333,6.254279479238108
1.0,50.0,100.0,400.0,200.0,2.333333333333333,6.300492912696669
1.0,50.0,108.0,400.0,200.0,2.333333333333333,6.411117987383226
1.0,50.0,116.0,400.0,200.0,2.333333333333333,6.902109365573106
1.0,50.0,126.0,400.0,200.0,2.333333333333333,7.695260081007868
1.0,50.0,136.0,400.0,200.0,2.333333333333333,8.437442197531375
1.0,50.0,147.0,400.0,200.0,2.333333333333333,10.113974563946444
1.0,50.0,158.0,400.0,200.0,2.333333333333333,12.025511154903672
1.0,50.0,171.0,400.0,200.0,2.333333333333333,17.956304107479692
1.0,50.0,185.0,400.0,200.0,2.333333333333333,40.616828217243786
1.0,50.0,200.0,400.0,200.0,2.333333333333333,532.7875977112878
1.0,50.0,216.0,400.0,200.0,2.333333333333333,27.863506984981527
1.0,50.0,234.0,400.0,200.0,2.333333333333333,11.532953350258316
1.0,50.0,254.0,400.0,200.0,2.333333333333333,8.68337306264618
1.0,50.0,275.0,400.0,200.0,2.333333333333333,6.645173178781674
1.0,50.0,297.0,400.0,200.0,2.333333333333333,5.901173607652095
1.0,50.0,322.0,400.0,200.0,2.333333333333333,5.021463499415265
1.0,50.0,348.0,400.0,200.0,2.333333333333333,4.0178990113273
1.0,50.0,377.0,400.0,200.0,2.333333333333333,3.5106421560299785
1.0,50.0,408.0,400.0,200.0,2.333333333333333,3.2307177926691053
1.0,50.0,442.0,400.0,200.0,2.333333333333333,3.17201968575411
1.0,50.0,479.0,400.0,200.0,2.333333333333333,3.161258727908942
1.0,50.0,518.0,400.0,200.0,2.333333333333333,3.13256133773771
1.0,50.0,561.0,400.0,200.0,2.333333333333333,3.178377705841029
1.0,50.0,608.0,400.0,200.0,2.333333333333333,3.169374418555911
1.0,50.0,658.0,400.0,200.0,2.333333333333333,3.1440157362534413
1.0,50.0,712.0,400.0,200.0,2.333333333333333,3.133821032359455
1.0,50.0,771.0,400.0,200.0,2.333333333333333,3.149759525346417
1.0,50.0,835.0,400.0,200.0,2.333333333333333,3.159321799936692
1.0,50.0,904.0,400.0,200.0,2.333333333333333,3.1843719414785245
1.0,50.0,979.0,400.0,200.0,2.333333333333333,3.180921514975441
1.0,50.0,1059.0,400.0,200.0,2.333333333333333,3.181884443337913
1.0,50.0,1147.0,400.0,200.0,2.333333333333333,3.200066941259185
1.0,50.0,1242.0,400.0,200.0,2.333333333333333,3.2030552581765632
1.0,50.0,1344.0,400.0,200.0,2.333333333333333,3.1966800484171545
1.0,50.0,1455.0,400.0,200.0,2.333333333333333,3.2025454829077415
1.0,50.0,1576.0,400.0,200.0,2.333333333333333,3.2176735296145416
1.0,50.0,1706.0,400.0,200.0,2.333333333333333,3.21983634251996
1.0,50.0,1847.0,400.0,200.0,2.333333333333333,3.2241065936123823
1.0,50.0,2000.0,400.0,200.0,2.333333333333333,3.216951561468569
1.0,50.0,20.0,400.0,200.0,3.6666666666666665,5.416350007041489
1.0,50.0,21.0,400.0,200.0,3.6666666666666665,5.539582400344117
1.0,50.0,23.0,400.0,200.0,3.6666666666666665,5.471271186639285
1.0,50.0,25.0,400.0,200.0,3.6666666666666665,5.46258298257439
1.0,50.0,27.0,400.0,200.0,3.6666666666666665,5.5509497949566375
1.0,50.0,29.0,400.0,200.0,3.6666666666666665,5.564524007528793
1.0,50.0,31.0,400.0,200.0,3.6666666666666665,5.512294482375827
1.0,50.0,34.0,400.0,200.0,3.6666666666666665,5.702450001267546
1.0,50.0,36.0,400.0,200.0,3.6666666666666665,5.726294890046479
1.0,50.0,39.0,400.0,200.0,3.6666666666666665,5.947448040397185
1.0,50.0,43.0,400.0,200.0,3.6666666666666665,6.006851665260747
1.0,50.0,46.0,400.0,200.0,3.6666666666666665,6.0416384760051525
1.0,50.0,50.0,400.0,200.0,3.6666666666666665,6.315627460126869
1.0,50.0,54.0,400.0,200.0,3.6666666666666665,6.331719495230402
1.0,50.0,58.0,400.0,200.0,3.6666666666666665,6.276063979419823
1.0,50.0,63.0,400.0,200.0,3.6666666666666665,6.538215625998196
1.0,50.0,68.0,400.0,200.0,3.6666666666666665,6.850903425746619
1.0,50.0,73.0,400.0,200.0,3.6666666666666665,7.595954563145619
1.0,50.0,79.0,400.0,200.0,3.6666666666666665,8.007304649695277
1.0,50.0,85.0,400.0,200.0,3.6666666666666665,7.897425375507391
1.0,50.0,92.0,400.0,200.0,3.6666666666666665,8.468245194261037
1.0,50.0,100.0,400.0,200.0,3.6666666666666665,8.508981261981008
1.0,50.0,108.0,400.0,200.0,3.6666666666666665,8.61589626826645
1.0,50.0,116.0,400.0,200.0,3.6666666666666665,9.314874104270277
1.0,50.0,126.0,400.0,200.0,3.6666666666666665,10.131385284824157
1.0,50.0,136.0,400.0,200.0,3.6666666666666665,10.889869355817332
1.0,50.0,147.0,400.0,200.0,3.6666666666666665,13.091325525133024
1.0,50.0,158.0,400.0,200.0,3.6666666666666665,15.407867828268971
1.0,50.0,171.0,400.0,200.0,3.6666666666666665,24.182553618646633
1.0,50.0,185.0,400.0,200.0,3.6666666666666665,56.03743462176931
1.0,50.0,200.0,400.0,200.0,3.6666666666666665,724.1249745063438
1.0,50.0,216.0,400.0,200.0,3.6666666666666665,35.11484948260632
1.0,50.0,234.0,400.0,200.0,3.6666666666666665,14.660610182939767
1.0,50.0,254.0,400.0,200.0,3.6666666666666665,10.990390343860069
1.0,50.0,275.0,400.0,200.0,3.6666666666666665,8.438191000702837
1.0,50.0,297.0,400.0,200.0,3.6666666666666665,7.398307636609918
1.0,50.0,322.0,400.0,200.0,3.6666666666666665,6.260640075077718
1.0,50.0,348.0,400.0,200.0,3.6666666666666665,4.928624162271923
1.0,50.0,377.0,400.0,200.0,3.6666666666666665,4.279471675688589
1.0,50.0,408.0,400.0,200.0,3.6666666666666665,3.9198700714513643
1.0,50.0,442.0,400.0,200.0,3.6666666666666665,3.907926921580362
1.0,50.0,479.0,400.0,200.0,3.6666666666666665,3.9721283439115935
1.0,50.0,518.0,400.0,200.0,3.6666666666666665,3.981695937383108
1.0,50.0,561.0,400.0,200.0,3.6666666666666665,4.0810916581762795
1.0,50.0,608.0,400.0,200.0,3.6666666666666665,4.108080686538251
1.0,50.0,658.0,400.0,200.0,3.6666666666666665,4.112557736121416
1.0,50.0,712.0,400.0,200.0,3.6666666666666665,4.123945833136694
1.0,50.0,771.0,400.0,200.0,3.6666666666666665,4.171348378286009
1.0,50.0,835.0,400.0,200.0,3.6666666666666665,4.201616834601554
1.0,50.0,904.0,400.0,200.0,3.6666666666666665,4.256416751954108
1.0,50.0,979.0,400.0,200.0,3.6666666666666665,4.270623542127807
1.0,50.0,1059.0,400.0,200.0,3.6666666666666665,4.287387335443925
1.0,50.0,1147.0,400.0,200.0,3.6666666666666665,4.329205623964537
1.0,50.0,1242.0,400.0,200.0,3.6666666666666665,4.3452105026938685
1.0,50.0,1344.0,400.0,200.0,3.6666666666666665,4.348756748831745
1.0,50.0,1455.0,400.0,200.0,3.6666666666666665,4.368891257648981
1.0,50.0,1576.0,400.0,200.0,3.6666666666666665,4.398238030545054
1.0,50.0,1706.0,400.0,200.0,3.6666666666666665,4.410450804792205
1.0,50.0,1847.0,400.0,200.0,3.6666666666666665,4.426614841653265
1.0,50.0,2000.0,400.0,200.0,3.6666666666666665,4.424299796058201
1.0,50.0,20.0,400.0,200.0,5.0,6.948218381373828
1.0,50.0,21.0,400.0,200.0,5.0,7.128403586409631
1.0,50.0,23.0,400.0,200.0,5.0,7.03738409633782
1.0,50.0,25.0,400.0,200.0,5.0,7.0286933827903795
1.0,50.0,27.0,400.0,200.0,5.0,7.142343519203503
1.0,50.0,29.0,400.0,200.0,5.0,7.155461873432697
1.0,50.0,31.0,400.0,200.0,5.0,7.0838960389238625
1.0,50.0,34.0,400.0,200.0,5.0,7.299474891857684
1.0,50.0,36.0,400.0,200.0,5.0,7.334480505071081
1.0,50.0,39.0,400.0,200.0,5.0,7.615160469094064
1.0,50.0,43.0,400.0,200.0,5.0,7.685015787696485
1.0,50.0,46.0,400.0,200.0,5.0,7.729426074727202
1.0,50.0,50.0,400.0,200.0,5.0,8.063212700179333
1.0,50.0,54.0,400.0,200.0,5.0,8.074400083416691
1.0,50.0,58.0,400.0,200.0,5.0,7.996883200978674
1.0,50.0,63.0,400.0,200.0,5.0,8.290920615314604
1.0,50.0,68.0,400.0,200.0,5.0,8.66382578291064
1.0,50.0,73.0,400.0,200.0,5.0,9.587686449566734
1.0,50.0,79.0,400.0,200.0,5.0,10.107616971012487
1.0,50.0,85.0,400.0,200.0,5.0,9.97770533128485
1.0,50.0,92.0,400.0,200.0,5.0,10.655119134829587
1.0,50.0,100.0,400.0,200.0,5.0,10.689478533659022
1.0,50.0,108.0,400.0,200.0,5.0,10.793282263531486
1.0,50.0,116.0,400.0,200.0,5.0,11.69811454499238
1.0,50.0,126.0,400.0,200.0,5.0,12.539944256841947
1.0,50.0,136.0,400.0,200.0,5.0,13.33560119312737
1.0,50.0,147.0,400.0,200.0,5.0,16.060909390818313
1.0,50.0,158.0,400.0,200.0,5.0,18.76131781252564
1.0,50.0,171.0,400.0,200.0,5.0,30.356283975819267
1.0,50.0,185.0,400.0,200.0,5.0,71.70036336123493
1.0,50.0,200.0,400.0,200.0,5.0,912.1341373475911
1.0,50.0,216.0,400.0,200.0,5.0,42.16870446454033
1.0,50.0,234.0,400.0,200.0,5.0,17.78013750359663
1.0,50.0,254.0,400.0,200.0,5.0,13.298163220864353
1.0,50.0,275.0,400.0,200.0,5.0,10.230319718386445
1.0,50.0,297.0,400.0,200.0,5.0,8.88471151273595
1.0,50.0,322.0,400.0,200.0,5.0,7.494228530677001
1.0,50.0,348.0,400.0,200.0,5.0,5.842015494067623
1.0,50.0,377.0,400.0,200.0,5.0,5.048799794343169
1.0,50.0,408.0,400.0,200.0,5.0,4.610542176132537
1.0,50.0,442.0,400.0,200.0,5.0,4.6452657025230915
1.0,50.0,479.0,400.0,200.0,5.0,4.7835551110094165
1.0,50.0,518.0,400.0,200.0,5.0,4.830946089717502
1.0,50.0,561.0,400.0,200.0,5.0,4.983300254873703
1.0,50.0,608.0,400.0,200.0,5.0,5.045800467516959
1.0,50.0,658.0,400.0,200.0,5.0,5.080113168314671
1.0,50.0,712.0,400.0,200.0,5.0,5.112896596060101
1.0,50.0,771.0,400.0,200.0,5.0,5.191293209603944
1.0,50.0,835.0,400.0,200.0,5.0,5.242071520321831
1.0,50.0,904.0,400.0,200.0,5.0,5.326316612572274
1.0,50.0,979.0,400.0,200.0,5.0,5.35869250241513
1.0,50.0,1059.0,400.0,200.0,5.0,5.391463990047153
1.0,50.0,1147.0,400.0,200.0,5.0,5.456588713133129
1.0,50.0,1242.0,400.0,200.0,5.0,5.4858801202330145
1.0,50.0,1344.0,400.0,200.0,5.0,5.50002816001162
1.0,50.0,1455.0,400.0,200.0,5.0,5.534502295867967
1.0,50.0,1576.0,400.0,200.0,5.0,5.578009784037072
1.0,50.0,1706.0,400.0,200.0,5.0,5.600412538714997
1.0,50.0,1847.0,400.0,200.0,5.0,5.628552352587918
1.0,50.0,2000.0,400.0,200.0,5.0,5.631308044726845
1.0,100.0,20.0,400.0,200.0,1.0,2.3185570471450414
1.0,100.0,21.0,400.0,200.0,1.0,2.338127827964942
1.0,100.0,23.0,400.0,200.0,1.0,2.3157870623088295
1.0,100.0,25.0,400.0,200.0,1.0,2.3110939641929957
1.0,100.0,27.0,400.0,200.0,1.0,2.347268549817975
1.0,100.0,29.0,400.0,200.0,1.0,2.3617763524818596
1.0,100.0,31.0,400.0,200.0,1.0,2.351917906364236
1.0,100.0,34.0,400.0,200.0,1.0,2.4727928154606693
1.0,100.0,36.0,400.0,200.0,1.0,2.4767465936872615
1.0,100.0,39.0,400.0,200.0,1.0,2.5782445936358296
