λ,μ,p,n,snr,n_iter,MSE
1.0,10.0,34.0,200.0,5.0,40152012.5,0.21990496722207847
1.0,10.0,36.0,200.0,1.0,40152012.5,0.2725806256860785
1.0,10.0,36.0,200.0,2.333333333333333,40152012.5,0.2725806256860786
1.0,10.0,36.0,200.0,3.6666666666666665,40152012.5,0.27258062568607866
1.0,10.0,36.0,200.0,5.0,40152012.5,0.27258062568607866
1.0,10.0,39.0,200.0,1.0,40152012.5,0.29236222628178277
1.0,10.0,39.0,200.0,2.333333333333333,40152012.5,0.2923622262817829
1.0,10.0,39.0,200.0,3.6666666666666665,40152012.5,0.2923622262817829
1.0,10.0,39.0,200.0,5.0,40152012.5,0.2923622262817829
1.0,10.0,43.0,200.0,1.0,40152012.5,0.32953733876006613
1.0,10.0,43.0,200.0,2.333333333333333,40152012.5,0.3295373387600665
1.0,10.0,43.0,200.0,3.6666666666666665,40152012.5,0.32953733876006724
1.0,10.0,43.0,200.0,5.0,40152012.5,0.32953733876006763
1.0,10.0,46.0,200.0,1.0,40152012.5,0.37525158670949377
1.0,10.0,46.0,200.0,2.333333333333333,40152012.5,0.37525158670949343
1.0,10.0,46.0,200.0,3.6666666666666665,40152012.5,0.3752515867094933
1.0,10.0,46.0,200.0,5.0,40152012.5,0.3752515867094929
1.0,10.0,50.0,200.0,1.0,40152012.5,0.3764977188668085
1.0,10.0,50.0,200.0,2.333333333333333,40152012.5,0.37649771886680905
1.0,10.0,50.0,200.0,3.6666666666666665,40152012.5,0.37649771886680927
1.0,10.0,50.0,200.0,5.0,40152012.5,0.3764977188668097
1.0,10.0,54.0,200.0,1.0,40152012.5,0.43194255192304176
1.0,10.0,54.0,200.0,2.333333333333333,40152012.5,0.4319425519230416
1.0,10.0,54.0,200.0,3.6666666666666665,40152012.5,0.4319425519230415
1.0,10.0,54.0,200.0,5.0,40152012.5,0.43194255192304154
1.0,10.0,58.0,200.0,1.0,40152012.5,0.5244150804846135
1.0,10.0,58.0,200.0,2.333333333333333,40152012.5,0.5244150804846137
1.0,10.0,58.0,200.0,3.6666666666666665,40152012.5,0.524415080484614
1.0,10.0,58.0,200.0,5.0,40152012.5,0.5244150804846142
1.0,10.0,63.0,200.0,1.0,40152012.5,0.5708857000058286
1.0,10.0,63.0,200.0,2.333333333333333,40152012.5,0.5708857000058289
1.0,10.0,63.0,200.0,3.6666666666666665,40152012.5,0.5708857000058292
1.0,10.0,63.0,200.0,5.0,40152012.5,0.5708857000058293
1.0,10.0,68.0,200.0,1.0,40152012.5,0.7103957348543187
1.0,10.0,68.0,200.0,2.333333333333333,40152012.5,0.7103957348543197
1.0,10.0,68.0,200.0,3.6666666666666665,40152012.5,0.7103957348543206
1.0,10.0,68.0,200.0,5.0,40152012.5,0.7103957348543214
1.0,10.0,73.0,200.0,1.0,40152012.5,0.8175605051083035
1.0,10.0,73.0,200.0,2.333333333333333,40152012.5,0.8175605051083035
1.0,10.0,73.0,200.0,3.6666666666666665,40152012.5,0.8175605051083036
1.0,10.0,73.0,200.0,5.0,40152012.5,0.8175605051083039
1.0,10.0,79.0,200.0,1.0,40152012.5,0.8842778774899294
1.0,10.0,79.0,200.0,2.333333333333333,40152012.5,0.884277877489928
1.0,10.0,79.0,200.0,3.6666666666666665,40152012.5,0.8842778774899274
1.0,10.0,79.0,200.0,5.0,40152012.5,0.8842778774899265
1.0,10.0,85.0,200.0,1.0,40152012.5,1.0190633797662092
1.0,10.0,85.0,200.0,2.333333333333333,40152012.5,1.0190633797662083
1.0,10.0,85.0,200.0,3.6666666666666665,40152012.5,1.0190633797662083
1.0,10.0,85.0,200.0,5.0,40152012.5,1.0190633797662083
1.0,10.0,92.0,200.0,1.0,40152012.5,1.1148970725277656
1.0,10.0,92.0,200.0,2.333333333333333,40152012.5,1.1148970725277676
1.0,10.0,92.0,200.0,3.6666666666666665,40152012.5,1.1148970725277692
1.0,10.0,92.0,200.0,5.0,40152012.5,1.114897072527771
1.0,10.0,100.0,200.0,1.0,40152012.5,1.370574584998061
1.0,10.0,100.0,200.0,2.333333333333333,40152012.5,1.370574584998064
1.0,10.0,100.0,200.0,3.6666666666666665,40152012.5,1.3705745849980662
1.0,10.0,100.0,200.0,5.0,40152012.5,1.3705745849980675
1.0,10.0,108.0,200.0,1.0,40152012.5,1.5418985293187004
1.0,10.0,108.0,200.0,2.333333333333333,40152012.5,1.541898529318697
1.0,10.0,108.0,200.0,3.6666666666666665,40152012.5,1.541898529318694
1.0,10.0,108.0,200.0,5.0,40152012.5,1.5418985293186918
1.0,10.0,116.0,200.0,1.0,40152012.5,1.7697965708666787
1.0,10.0,116.0,200.0,2.333333333333333,40152012.5,1.7697965708666827
1.0,10.0,116.0,200.0,3.6666666666666665,40152012.5,1.769796570866685
1.0,10.0,116.0,200.0,5.0,40152012.5,1.7697965708666863
1.0,10.0,126.0,200.0,1.0,40152012.5,1.9719063643094612
1.0,10.0,126.0,200.0,2.333333333333333,40152012.5,1.9719063643094592
1.0,10.0,126.0,200.0,3.6666666666666665,40152012.5,1.9719063643094585
1.0,10.0,126.0,200.0,5.0,40152012.5,1.9719063643094583
1.0,10.0,136.0,200.0,1.0,40152012.5,3.632821261588151
1.0,10.0,136.0,200.0,2.333333333333333,40152012.5,3.6328212615881377
1.0,10.0,136.0,200.0,3.6666666666666665,40152012.5,3.632821261588126
1.0,10.0,136.0,200.0,5.0,40152012.5,3.6328212615881164
1.0,10.0,147.0,200.0,1.0,40152012.5,4.057859077210659
1.0,10.0,147.0,200.0,2.333333333333333,40152012.5,4.057859077210661
1.0,10.0,147.0,200.0,3.6666666666666665,40152012.5,4.057859077210661
1.0,10.0,147.0,200.0,5.0,40152012.5,4.057859077210662
1.0,10.0,158.0,200.0,1.0,40152012.5,4.480880918765321
1.0,10.0,158.0,200.0,2.333333333333333,40152012.5,4.480880918765308
1.0,10.0,158.0,200.0,3.6666666666666665,40152012.5,4.4808809187653
1.0,10.0,158.0,200.0,5.0,40152012.5,4.480880918765296
1.0,10.0,171.0,200.0,1.0,40152012.5,9.731979911101504
1.0,10.0,171.0,200.0,2.333333333333333,40152012.5,9.731979911101396
1.0,10.0,171.0,200.0,3.6666666666666665,40152012.5,9.731979911101323
1.0,10.0,171.0,200.0,5.0,40152012.5,9.731979911101254
1.0,10.0,185.0,200.0,1.0,40152012.5,16.705823111155677
1.0,10.0,185.0,200.0,2.333333333333333,40152012.5,16.70582311115542
1.0,10.0,185.0,200.0,3.6666666666666665,40152012.5,16.705823111155237
1.0,10.0,185.0,200.0,5.0,40152012.5,16.705823111155084
1.0,10.0,200.0,200.0,1.0,40152012.5,4540.515464926029
1.0,10.0,200.0,200.0,2.333333333333333,40152012.5,4540.51546492335
1.0,10.0,200.0,200.0,3.6666666666666665,40152012.5,4540.515464921379
1.0,10.0,200.0,200.0,5.0,40152012.5,4540.515464919751
1.0,10.0,216.0,200.0,1.0,40152012.5,25.58706677606217
1.0,10.0,216.0,200.0,2.333333333333333,40152012.5,25.623494737608887
1.0,10.0,216.0,200.0,3.6666666666666665,40152012.5,25.665688436963695
1.0,10.0,216.0,200.0,5.0,40152012.5,25.710601203629178
1.0,10.0,234.0,200.0,1.0,40152012.5,6.294887392305922
1.0,10.0,234.0,200.0,2.333333333333333,40152012.5,6.463825097385724
1.0,10.0,234.0,200.0,3.6666666666666665,40152012.5,6.623999938137773
1.0,10.0,234.0,200.0,5.0,40152012.5,6.780042295115077
1.0,10.0,254.0,200.0,1.0,40152012.5,4.514871751926103
1.0,10.0,254.0,200.0,2.333333333333333,40152012.5,4.862843608008669
1.0,10.0,254.0,200.0,3.6666666666666665,40152012.5,5.1872237196963695
1.0,10.0,254.0,200.0,5.0,40152012.5,5.500478188297135
1.0,10.0,275.0,200.0,1.0,40152012.5,3.8105477153940654
1.0,10.0,275.0,200.0,2.333333333333333,40152012.5,4.20132947346673
1.0,10.0,275.0,200.0,3.6666666666666665,40152012.5,4.57145686946086
1.0,10.0,275.0,200.0,5.0,40152012.5,4.93184386403202
1.0,10.0,297.0,200.0,1.0,40152012.5,4.123155254478018
1.0,10.0,297.0,200.0,2.333333333333333,40152012.5,4.5976370195123
1.0,10.0,297.0,200.0,3.6666666666666665,40152012.5,5.042799690144266
1.0,10.0,297.0,200.0,5.0,40152012.5,5.4741357537016295
1.0,10.0,322.0,200.0,1.0,40152012.5,2.8157930766664556
1.0,10.0,322.0,200.0,2.333333333333333,40152012.5,3.189633826557409
1.0,10.0,322.0,200.0,3.6666666666666665,40152012.5,3.5706874715082755
1.0,10.0,322.0,200.0,5.0,40152012.5,3.955142649415624
1.0,10.0,348.0,200.0,1.0,40152012.5,2.059928199548196
1.0,10.0,348.0,200.0,2.333333333333333,40152012.5,2.4284643043679752
1.0,10.0,348.0,200.0,3.6666666666666665,40152012.5,2.8193861309942716
1.0,10.0,348.0,200.0,5.0,40152012.5,3.2208648518838356
1.0,10.0,377.0,200.0,1.0,40152012.5,1.9005423978269214
1.0,10.0,377.0,200.0,2.333333333333333,40152012.5,2.3793619104802035
1.0,10.0,377.0,200.0,3.6666666666666665,40152012.5,2.867096422015492
1.0,10.0,377.0,200.0,5.0,40152012.5,3.359035162539596
1.0,10.0,408.0,200.0,1.0,40152012.5,1.755399467336602
1.0,10.0,408.0,200.0,2.333333333333333,40152012.5,2.2467272603706983
1.0,10.0,408.0,200.0,3.6666666666666665,40152012.5,2.7440587031980455
1.0,10.0,408.0,200.0,5.0,40152012.5,3.2442214103736626
1.0,10.0,442.0,200.0,1.0,40152012.5,1.4948084045443615
1.0,10.0,442.0,200.0,2.333333333333333,40152012.5,2.0475063277882017
1.0,10.0,442.0,200.0,3.6666666666666665,40152012.5,2.6073189482732895
1.0,10.0,442.0,200.0,5.0,40152012.5,3.170486792554162
1.0,10.0,479.0,200.0,1.0,40152012.5,1.232936290580317
1.0,10.0,479.0,200.0,2.333333333333333,40152012.5,1.8193238024797098
1.0,10.0,479.0,200.0,3.6666666666666665,40152012.5,2.4133782808777795
1.0,10.0,479.0,200.0,5.0,40152012.5,3.0110484280197984
1.0,10.0,518.0,200.0,1.0,40152012.5,1.1535257881908354
1.0,10.0,518.0,200.0,2.333333333333333,40152012.5,1.7867416573932544
1.0,10.0,518.0,200.0,3.6666666666666665,40152012.5,2.4193647959718456
1.0,10.0,518.0,200.0,5.0,40152012.5,3.0517084084053163
1.0,10.0,561.0,200.0,1.0,40152012.5,1.098145280336135
1.0,10.0,561.0,200.0,2.333333333333333,40152012.5,1.7431208109269913
1.0,10.0,561.0,200.0,3.6666666666666665,40152012.5,2.4001795629421023
1.0,10.0,561.0,200.0,5.0,40152012.5,3.0629366476729514
1.0,10.0,608.0,200.0,1.0,40152012.5,1.0994411863301967
1.0,10.0,608.0,200.0,2.333333333333333,40152012.5,1.7843678779122003
1.0,10.0,608.0,200.0,3.6666666666666665,40152012.5,2.4706407514916466
1.0,10.0,608.0,200.0,5.0,40152012.5,3.15754847174385
1.0,10.0,658.0,200.0,1.0,40152012.5,1.043436253215725
1.0,10.0,658.0,200.0,2.333333333333333,40152012.5,1.717130552417585
1.0,10.0,658.0,200.0,3.6666666666666665,40152012.5,2.3957943424570116
1.0,10.0,658.0,200.0,5.0,40152012.5,3.076801697281522
1.0,10.0,712.0,200.0,1.0,40152012.5,1.012874050247064
1.0,10.0,712.0,200.0,2.333333333333333,40152012.5,1.739364628999994
1.0,10.0,712.0,200.0,3.6666666666666665,40152012.5,2.4725085657935773
1.0,10.0,712.0,200.0,5.0,40152012.5,3.2087901631878726
1.0,10.0,771.0,200.0,1.0,40152012.5,0.9826579586283433
1.0,10.0,771.0,200.0,2.333333333333333,40152012.5,1.7136998502739478
1.0,10.0,771.0,200.0,3.6666666666666665,40152012.5,2.452778892757461
1.0,10.0,771.0,200.0,5.0,40152012.5,3.1956481794112115
1.0,10.0,835.0,200.0,1.0,40152012.5,0.9471485227331709
1.0,10.0,835.0,200.0,2.333333333333333,40152012.5,1.6903501948547914
1.0,10.0,835.0,200.0,3.6666666666666665,40152012.5,2.441190822259246
1.0,10.0,835.0,200.0,5.0,40152012.5,3.1956339085837078
1.0,10.0,904.0,200.0,1.0,40152012.5,0.9720209823986345
1.0,10.0,904.0,200.0,2.333333333333333,40152012.5,1.7577160533718335
1.0,10.0,904.0,200.0,3.6666666666666665,40152012.5,2.5459422301406045
1.0,10.0,904.0,200.0,5.0,40152012.5,3.335362052416273
1.0,10.0,979.0,200.0,1.0,40152012.5,1.0125864855365005
1.0,10.0,979.0,200.0,2.333333333333333,40152012.5,1.8470814483811786
1.0,10.0,979.0,200.0,3.6666666666666665,40152012.5,2.6822889755625963
1.0,10.0,979.0,200.0,5.0,40152012.5,3.5178325413325267
1.0,10.0,1059.0,200.0,1.0,40152012.5,1.1194925749796658
1.0,10.0,1059.0,200.0,2.333333333333333,40152012.5,2.0158296593137983
1.0,10.0,1059.0,200.0,3.6666666666666665,40152012.5,2.8997037626754247
1.0,10.0,1059.0,200.0,5.0,40152012.5,3.7777004423171876
1.0,10.0,1147.0,200.0,1.0,40152012.5,1.141606524316361
1.0,10.0,1147.0,200.0,2.333333333333333,40152012.5,2.126688652301225
1.0,10.0,1147.0,200.0,3.6666666666666665,40152012.5,3.1010685968872043
1.0,10.0,1147.0,200.0,5.0,40152012.5,4.070401493202652
1.0,10.0,1242.0,200.0,1.0,40152012.5,1.1113766502091607
1.0,10.0,1242.0,200.0,2.333333333333333,40152012.5,2.060972878904038
1.0,10.0,1242.0,200.0,3.6666666666666665,40152012.5,2.993482392563305
1.0,10.0,1242.0,200.0,5.0,40152012.5,3.9179339733358605
1.0,10.0,1344.0,200.0,1.0,40152012.5,1.0728829340810853
1.0,10.0,1344.0,200.0,2.333333333333333,40152012.5,2.049605312115514
1.0,10.0,1344.0,200.0,3.6666666666666665,40152012.5,3.0074181988190842
1.0,10.0,1344.0,200.0,5.0,40152012.5,3.9563135486088368
1.0,10.0,1455.0,200.0,1.0,40152012.5,1.1072425467648186
1.0,10.0,1455.0,200.0,2.333333333333333,40152012.5,2.1723083739163402
1.0,10.0,1455.0,200.0,3.6666666666666665,40152012.5,3.2193684580790407
1.0,10.0,1455.0,200.0,5.0,40152012.5,4.257937204481556
1.0,10.0,1576.0,200.0,1.0,40152012.5,1.0158177115548628
1.0,10.0,1576.0,200.0,2.333333333333333,40152012.5,2.0201236295018377
1.0,10.0,1576.0,200.0,3.6666666666666665,40152012.5,3.013751757527152
1.0,10.0,1576.0,200.0,5.0,40152012.5,4.002344341014629
1.0,10.0,1706.0,200.0,1.0,40152012.5,0.9991598252871118
1.0,10.0,1706.0,200.0,2.333333333333333,40152012.5,2.0541313473313028
1.0,10.0,1706.0,200.0,3.6666666666666665,40152012.5,3.1052500973418034
1.0,10.0,1706.0,200.0,5.0,40152012.5,4.154551916572424
1.0,10.0,1847.0,200.0,1.0,40152012.5,0.9936848484578524
1.0,10.0,1847.0,200.0,2.333333333333333,40152012.5,2.0568287293830303
1.0,10.0,1847.0,200.0,3.6666666666666665,40152012.5,3.11354086080671
1.0,10.0,1847.0,200.0,5.0,40152012.5,4.167219840116643
1.0,10.0,2000.0,200.0,1.0,40152012.5,1.0078105587741042
1.0,10.0,2000.0,200.0,2.333333333333333,40152012.5,2.1286134111420596
1.0,10.0,2000.0,200.0,3.6666666666666665,40152012.5,3.2458503974197086
1.0,10.0,2000.0,200.0,5.0,40152012.5,4.361405755041482
1.0,50.0,20.0,200.0,1.0,40152012.5,0.1394891105199309
1.0,50.0,20.0,200.0,2.333333333333333,40152012.5,0.1394891105199309
1.0,50.0,20.0,200.0,3.6666666666666665,40152012.5,0.13948911051993115
1.0,50.0,20.0,200.0,5.0,40152012.5,0.1394891105199312
1.0,50.0,21.0,200.0,1.0,40152012.5,0.13950048118475364
1.0,50.0,21.0,200.0,2.333333333333333,40152012.5,0.13950048118475486
1.0,50.0,21.0,200.0,3.6666666666666665,40152012.5,0.1395004811847558
1.0,50.0,21.0,200.0,5.0,40152012.5,0.13950048118475644
1.0,50.0,23.0,200.0,1.0,40152012.5,0.14240238032758115
1.0,50.0,23.0,200.0,2.333333333333333,40152012.5,0.1424023803275824
1.0,50.0,23.0,200.0,3.6666666666666665,40152012.5,0.14240238032758323
1.0,50.0,23.0,200.0,5.0,40152012.5,0.142402380327584
1.0,50.0,25.0,200.0,1.0,40152012.5,0.1455809361628905
1.0,50.0,25.0,200.0,2.333333333333333,40152012.5,0.1455809361628903
1.0,50.0,25.0,200.0,3.6666666666666665,40152012.5,0.1455809361628904
1.0,50.0,25.0,200.0,5.0,40152012.5,0.1455809361628904
1.0,50.0,27.0,200.0,1.0,40152012.5,0.148695830553347
1.0,50.0,27.0,200.0,2.333333333333333,40152012.5,0.14869583055334623
1.0,50.0,27.0,200.0,3.6666666666666665,40152012.5,0.1486958305533455
1.0,50.0,27.0,200.0,5.0,40152012.5,0.14869583055334526
1.0,50.0,29.0,200.0,1.0,40152012.5,0.16210701941350947
1.0,50.0,29.0,200.0,2.333333333333333,40152012.5,0.16210701941351086
1.0,50.0,29.0,200.0,3.6666666666666665,40152012.5,0.1621070194135119
1.0,50.0,29.0,200.0,5.0,40152012.5,0.16210701941351274
1.0,50.0,31.0,200.0,1.0,40152012.5,0.17146437128390274
1.0,50.0,31.0,200.0,2.333333333333333,40152012.5,0.1714643712839043
1.0,50.0,31.0,200.0,3.6666666666666665,40152012.5,0.1714643712839056
1.0,50.0,31.0,200.0,5.0,40152012.5,0.1714643712839066
1.0,50.0,34.0,200.0,1.0,40152012.5,0.22167386694438762
1.0,50.0,34.0,200.0,2.333333333333333,40152012.5,0.22167386694437946
1.0,50.0,34.0,200.0,3.6666666666666665,40152012.5,0.22167386694437308
1.0,50.0,34.0,200.0,5.0,40152012.5,0.22167386694436791
1.0,50.0,36.0,200.0,1.0,40152012.5,0.2731355993866432
1.0,50.0,36.0,200.0,2.333333333333333,40152012.5,0.2731355993866505
1.0,50.0,36.0,200.0,3.6666666666666665,40152012.5,0.2731355993866553
1.0,50.0,36.0,200.0,5.0,40152012.5,0.27313559938666043
1.0,50.0,39.0,200.0,1.0,40152012.5,0.29064462797151835
1.0,50.0,39.0,200.0,2.333333333333333,40152012.5,0.2906446279715196
1.0,50.0,39.0,200.0,3.6666666666666665,40152012.5,0.29064462797152035
1.0,50.0,39.0,200.0,5.0,40152012.5,0.29064462797152174
1.0,50.0,43.0,200.0,1.0,40152012.5,0.3275183842231433
1.0,50.0,43.0,200.0,2.333333333333333,40152012.5,0.3275183842231374
1.0,50.0,43.0,200.0,3.6666666666666665,40152012.5,0.32751838422313273
1.0,50.0,43.0,200.0,5.0,40152012.5,0.3275183842231288
1.0,50.0,46.0,200.0,1.0,40152012.5,0.37203272180655367
1.0,50.0,46.0,200.0,2.333333333333333,40152012.5,0.37203272180655184
1.0,50.0,46.0,200.0,3.6666666666666665,40152012.5,0.3720327218065515
1.0,50.0,46.0,200.0,5.0,40152012.5,0.3720327218065511
1.0,50.0,50.0,200.0,1.0,40152012.5,0.3706451616779727
1.0,50.0,50.0,200.0,2.333333333333333,40152012.5,0.3706451616779696
1.0,50.0,50.0,200.0,3.6666666666666665,40152012.5,0.37064516167796735
1.0,50.0,50.0,200.0,5.0,40152012.5,0.37064516167796546
1.0,50.0,54.0,200.0,1.0,40152012.5,0.43064572835399406
1.0,50.0,54.0,200.0,2.333333333333333,40152012.5,0.4306457283539922
1.0,50.0,54.0,200.0,3.6666666666666665,40152012.5,0.43064572835399073
1.0,50.0,54.0,200.0,5.0,40152012.5,0.43064572835399
1.0,50.0,58.0,200.0,1.0,40152012.5,0.5260077601520733
1.0,50.0,58.0,200.0,2.333333333333333,40152012.5,0.5260077601520834
1.0,50.0,58.0,200.0,3.6666666666666665,40152012.5,0.5260077601520915
1.0,50.0,58.0,200.0,5.0,40152012.5,0.5260077601520978
1.0,50.0,63.0,200.0,1.0,40152012.5,0.5744149032228579
1.0,50.0,63.0,200.0,2.333333333333333,40152012.5,0.5744149032228556
1.0,50.0,63.0,200.0,3.6666666666666665,40152012.5,0.5744149032228548
1.0,50.0,63.0,200.0,5.0,40152012.5,0.5744149032228535
1.0,50.0,68.0,200.0,1.0,40152012.5,0.712045007016743
1.0,50.0,68.0,200.0,2.333333333333333,40152012.5,0.7120450070167408
1.0,50.0,68.0,200.0,3.6666666666666665,40152012.5,0.7120450070167392
1.0,50.0,68.0,200.0,5.0,40152012.5,0.7120450070167383
1.0,50.0,73.0,200.0,1.0,40152012.5,0.8207568601124378
1.0,50.0,73.0,200.0,2.333333333333333,40152012.5,0.820756860112398
1.0,50.0,73.0,200.0,3.6666666666666665,40152012.5,0.8207568601123689
1.0,50.0,73.0,200.0,5.0,40152012.5,0.8207568601123438
1.0,50.0,79.0,200.0,1.0,40152012.5,0.8874931773630033
1.0,50.0,79.0,200.0,2.333333333333333,40152012.5,0.8874931773629824
1.0,50.0,79.0,200.0,3.6666666666666665,40152012.5,0.8874931773629658
1.0,50.0,79.0,200.0,5.0,40152012.5,0.8874931773629526
1.0,50.0,85.0,200.0,1.0,40152012.5,1.0217159861610925
1.0,50.0,85.0,200.0,2.333333333333333,40152012.5,1.0217159861610945
1.0,50.0,85.0,200.0,3.6666666666666665,40152012.5,1.0217159861610967
1.0,50.0,85.0,200.0,5.0,40152012.5,1.021715986161099
1.0,50.0,92.0,200.0,1.0,40152012.5,1.1192642526824836
1.0,50.0,92.0,200.0,2.333333333333333,40152012.5,1.1192642526824441
1.0,50.0,92.0,200.0,3.6666666666666665,40152012.5,1.1192642526824161
1.0,50.0,92.0,200.0,5.0,40152012.5,1.119264252682393
1.0,50.0,100.0,200.0,1.0,40152012.5,1.3762764045071416
1.0,50.0,100.0,200.0,2.333333333333333,40152012.5,1.3762764045071774
1.0,50.0,100.0,200.0,3.6666666666666665,40152012.5,1.3762764045072033
1.0,50.0,100.0,200.0,5.0,40152012.5,1.3762764045072258
1.0,50.0,108.0,200.0,1.0,40152012.5,1.551169140609362
1.0,50.0,108.0,200.0,2.333333333333333,40152012.5,1.5511691406093626
1.0,50.0,108.0,200.0,3.6666666666666665,40152012.5,1.55116914060936
1.0,50.0,108.0,200.0,5.0,40152012.5,1.551169140609359
1.0,50.0,116.0,200.0,1.0,40152012.5,1.7843967169979456
1.0,50.0,116.0,200.0,2.333333333333333,40152012.5,1.7843967169979797
1.0,50.0,116.0,200.0,3.6666666666666665,40152012.5,1.7843967169980037
1.0,50.0,116.0,200.0,5.0,40152012.5,1.7843967169980224
1.0,50.0,126.0,200.0,1.0,40152012.5,1.9965092335457182
1.0,50.0,126.0,200.0,2.333333333333333,40152012.5,1.9965092335456642
1.0,50.0,126.0,200.0,3.6666666666666665,40152012.5,1.996509233545621
1.0,50.0,126.0,200.0,5.0,40152012.5,1.996509233545589
1.0,50.0,136.0,200.0,1.0,40152012.5,3.6642559133729495
1.0,50.0,136.0,200.0,2.333333333333333,40152012.5,3.6642559133733057
1.0,50.0,136.0,200.0,3.6666666666666665,40152012.5,3.6642559133735633
1.0,50.0,136.0,200.0,5.0,40152012.5,3.6642559133737826
1.0,50.0,147.0,200.0,1.0,40152012.5,4.09381233677271
1.0,50.0,147.0,200.0,2.333333333333333,40152012.5,4.093812336773929
1.0,50.0,147.0,200.0,3.6666666666666665,40152012.5,4.093812336774817
1.0,50.0,147.0,200.0,5.0,40152012.5,4.0938123367755646
1.0,50.0,158.0,200.0,1.0,40152012.5,4.5116906630023035
1.0,50.0,158.0,200.0,2.333333333333333,40152012.5,4.5116906630010085
1.0,50.0,158.0,200.0,3.6666666666666665,40152012.5,4.51169066300007
1.0,50.0,158.0,200.0,5.0,40152012.5,4.511690662999276
1.0,50.0,171.0,200.0,1.0,40152012.5,9.793752823645898
1.0,50.0,171.0,200.0,2.333333333333333,40152012.5,9.79375282364369
1.0,50.0,171.0,200.0,3.6666666666666665,40152012.5,9.793752823642077
1.0,50.0,171.0,200.0,5.0,40152012.5,9.793752823640743
1.0,50.0,185.0,200.0,1.0,40152012.5,16.763726221014856
1.0,50.0,185.0,200.0,2.333333333333333,40152012.5,16.763726220998866
1.0,50.0,185.0,200.0,3.6666666666666665,40152012.5,16.763726220987152
1.0,50.0,185.0,200.0,5.0,40152012.5,16.763726220977524
1.0,50.0,200.0,200.0,1.0,40152012.5,4060.9467385105963
1.0,50.0,200.0,200.0,2.333333333333333,40152012.5,4060.946738236993
1.0,50.0,200.0,200.0,3.6666666666666665,40152012.5,4060.9467380361157
1.0,50.0,200.0,200.0,5.0,40152012.5,4060.946737869509
1.0,50.0,216.0,200.0,1.0,40152012.5,25.577363781548858
1.0,50.0,216.0,200.0,2.333333333333333,40152012.5,25.61605863578764
1.0,50.0,216.0,200.0,3.6666666666666665,40152012.5,25.659958456783787
1.0,50.0,216.0,200.0,5.0,40152012.5,25.70631289077732
1.0,50.0,234.0,200.0,1.0,40152012.5,6.274632368782768
1.0,50.0,234.0,200.0,2.333333333333333,40152012.5,6.442904060264732
1.0,50.0,234.0,200.0,3.6666666666666665,40152012.5,6.6025511815707665
1.0,50.0,234.0,200.0,5.0,40152012.5,6.75813103731349
1.0,50.0,254.0,200.0,1.0,40152012.5,4.512723803340979
1.0,50.0,254.0,200.0,2.333333333333333,40152012.5,4.857946142977485
1.0,50.0,254.0,200.0,3.6666666666666665,40152012.5,5.180101080123867
1.0,50.0,254.0,200.0,5.0,40152012.5,5.49137764885659
1.0,50.0,275.0,200.0,1.0,40152012.5,3.8053943422993006
1.0,50.0,275.0,200.0,2.333333333333333,40152012.5,4.192370567470409
1.0,50.0,275.0,200.0,3.6666666666666665,40152012.5,4.559707124317265
1.0,50.0,275.0,200.0,5.0,40152012.5,4.917781799699817
1.0,50.0,297.0,200.0,1.0,40152012.5,4.11780464829135
1.0,50.0,297.0,200.0,2.333333333333333,40152012.5,4.589303774227071
1.0,50.0,297.0,200.0,3.6666666666666665,40152012.5,5.032261848303037
1.0,50.0,297.0,200.0,5.0,40152012.5,5.461760232794273
1.0,50.0,322.0,200.0,1.0,40152012.5,2.8132663734581245
1.0,50.0,322.0,200.0,2.333333333333333,40152012.5,3.1858765544495795
1.0,50.0,322.0,200.0,3.6666666666666665,40152012.5,3.5660778127716233
1.0,50.0,322.0,200.0,5.0,40152012.5,3.9498589512251225
1.0,50.0,348.0,200.0,1.0,40152012.5,2.0587739342139493
1.0,50.0,348.0,200.0,2.333333333333333,40152012.5,2.4265628446924774
1.0,50.0,348.0,200.0,3.6666666666666665,40152012.5,2.8170282283839265
1.0,50.0,348.0,200.0,5.0,40152012.5,3.218187621946571
1.0,50.0,377.0,200.0,1.0,40152012.5,1.8991426645809941
1.0,50.0,377.0,200.0,2.333333333333333,40152012.5,2.3769229423184353
1.0,50.0,377.0,200.0,3.6666666666666665,40152012.5,2.8639246727182694
1.0,50.0,377.0,200.0,5.0,40152012.5,3.3552751528056044
1.0,50.0,408.0,200.0,1.0,40152012.5,1.7550372438301658
1.0,50.0,408.0,200.0,2.333333333333333,40152012.5,2.2459032343239107
1.0,50.0,408.0,200.0,3.6666666666666665,40152012.5,2.7430534922560663
1.0,50.0,408.0,200.0,5.0,40152012.5,3.243167351158646
1.0,50.0,442.0,200.0,1.0,40152012.5,1.4962497477264336
1.0,50.0,442.0,200.0,2.333333333333333,40152012.5,2.04895040616002
1.0,50.0,442.0,200.0,3.6666666666666665,40152012.5,2.6089757357758057
1.0,50.0,442.0,200.0,5.0,40152012.5,3.1724553109080755
1.0,50.0,479.0,200.0,1.0,40152012.5,1.232625398516035
1.0,50.0,479.0,200.0,2.333333333333333,40152012.5,1.8179090004775662
1.0,50.0,479.0,200.0,3.6666666666666665,40152012.5,2.4111936619442313
1.0,50.0,479.0,200.0,5.0,40152012.5,3.0082515472506275
